實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
3883,LONG_ONLY,11:45-12:00,-896.4,0.0,-896.4,2160.4,38.5%,25(20%)/40(20%)/45(20%)
3886,LONG_ONLY,11:45-12:00,-887.8,0.0,-887.8,2142.8,38.5%,25(20%)/40(20%)/50(20%)
3877,LONG_ONLY,11:45-12:00,-833.6,0.0,-833.6,2050.7,38.5%,25(20%)/40(15%)/50(20%)
3880,LONG_ONLY,11:45-12:00,-792.0,0.0,-792.0,1941.0,39.6%,25(20%)/40(20%)/40(20%)
3871,LONG_ONLY,11:45-12:00,-737.9,0.0,-737.9,1848.8,39.6%,25(20%)/40(15%)/40(20%)
3874,LONG_ONLY,11:45-12:00,-842.2,0.0,-842.2,2068.2,38.5%,25(20%)/40(15%)/45(20%)
3865,LONG_ONLY,11:45-12:00,-785.3,0.0,-785.3,1967.3,38.9%,25(20%)/40(10%)/45(20%)
3868,LONG_ONLY,11:45-12:00,-776.7,0.0,-776.7,1949.7,38.9%,25(20%)/40(10%)/50(20%)
3859,LONG_ONLY,11:45-12:00,-943.6,0.0,-943.6,2161.6,39.6%,25(20%)/35(20%)/50(20%)
3862,LONG_ONLY,11:45-12:00,-680.9,0.0,-680.9,1747.9,39.6%,25(20%)/40(10%)/40(20%)
3853,LONG_ONLY,11:45-12:00,-847.8,0.0,-847.8,1959.8,40.6%,25(20%)/35(20%)/40(20%)
3856,LONG_ONLY,11:45-12:00,-952.2,0.0,-952.2,2179.2,39.6%,25(20%)/35(20%)/45(20%)
3847,LONG_ONLY,11:45-12:00,-893.0,0.0,-893.0,2072.1,39.6%,25(20%)/35(15%)/45(20%)
3850,LONG_ONLY,11:45-12:00,-884.5,0.0,-884.5,2054.4,39.6%,25(20%)/35(15%)/50(20%)
3841,LONG_ONLY,11:45-12:00,-825.3,0.0,-825.3,1951.3,39.6%,25(20%)/35(10%)/50(20%)
3844,LONG_ONLY,11:45-12:00,-788.6,0.0,-788.6,1852.7,40.6%,25(20%)/35(15%)/40(20%)
3838,LONG_ONLY,11:45-12:00,-833.9,0.0,-833.9,1968.9,39.6%,25(20%)/35(10%)/45(20%)
3835,LONG_ONLY,11:45-12:00,-729.5,0.0,-729.5,1749.5,40.6%,25(20%)/35(10%)/40(20%)
3829,LONG_ONLY,11:45-12:00,-741.2,0.0,-741.2,1759.2,41.5%,25(20%)/30(20%)/45(20%)
3832,LONG_ONLY,11:45-12:00,-732.6,0.0,-732.6,1741.6,41.5%,25(20%)/30(20%)/50(20%)
3823,LONG_ONLY,11:45-12:00,-687.9,0.0,-687.9,1660.9,40.6%,25(20%)/30(15%)/50(20%)
3826,LONG_ONLY,11:45-12:00,-636.8,0.0,-636.8,1539.8,42.6%,25(20%)/30(20%)/40(20%)
3817,LONG_ONLY,11:45-12:00,-592.1,0.0,-592.1,1459.1,41.7%,25(20%)/30(15%)/40(20%)
3820,LONG_ONLY,11:45-12:00,-696.5,0.0,-696.5,1678.5,40.6%,25(20%)/30(15%)/45(20%)
3814,LONG_ONLY,11:45-12:00,-634.4,0.0,-634.4,1561.4,40.6%,25(20%)/30(10%)/50(20%)
3811,LONG_ONLY,11:45-12:00,-643.0,0.0,-643.0,1579.0,40.6%,25(20%)/30(10%)/45(20%)
