實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
3885,BOTH,11:45-12:00,-531.0,-707.4,-1238.4,2540.4,37.3%,25(20%)/40(20%)/45(20%)
3888,BOTH,11:45-12:00,-532.0,-666.8,-1198.8,2461.8,37.3%,25(20%)/40(20%)/50(20%)
3879,BOTH,11:45-12:00,-504.2,-631.4,-1135.6,2346.6,37.3%,25(20%)/40(15%)/50(20%)
3882,BOTH,11:45-12:00,-490.0,-706.4,-1196.4,2432.4,37.3%,25(20%)/40(20%)/40(20%)
3876,BOTH,11:45-12:00,-503.2,-672.0,-1175.2,2425.2,37.3%,25(20%)/40(15%)/45(20%)
3873,BOTH,11:45-12:00,-462.2,-671.0,-1133.2,2317.2,37.3%,25(20%)/40(15%)/40(20%)
3867,BOTH,11:45-12:00,-472.7,-620.5,-1093.2,2271.2,37.3%,25(20%)/40(10%)/45(20%)
3870,BOTH,11:45-12:00,-473.7,-579.9,-1053.6,2192.6,37.3%,25(20%)/40(10%)/50(20%)
3861,BOTH,11:45-12:00,-505.4,-709.8,-1215.2,2486.2,38.1%,25(20%)/35(20%)/50(20%)
3864,BOTH,11:45-12:00,-431.7,-619.5,-1051.2,2163.2,37.3%,25(20%)/40(10%)/40(20%)
3855,BOTH,11:45-12:00,-463.4,-749.4,-1212.8,2456.8,38.1%,25(20%)/35(20%)/40(20%)
3858,BOTH,11:45-12:00,-504.4,-750.4,-1254.8,2564.8,38.1%,25(20%)/35(20%)/45(20%)
3849,BOTH,11:45-12:00,-470.5,-708.8,-1179.3,2424.3,38.1%,25(20%)/35(15%)/45(20%)
3852,BOTH,11:45-12:00,-471.5,-668.2,-1139.7,2345.7,38.1%,25(20%)/35(15%)/50(20%)
3846,BOTH,11:45-12:00,-429.5,-707.8,-1137.3,2316.3,38.1%,25(20%)/35(15%)/40(20%)
3843,BOTH,11:45-12:00,-437.6,-620.2,-1057.8,2194.8,39.0%,25(20%)/35(10%)/50(20%)
3837,BOTH,11:45-12:00,-395.6,-659.8,-1055.4,2165.4,39.0%,25(20%)/35(10%)/40(20%)
3840,BOTH,11:45-12:00,-436.6,-660.8,-1097.4,2273.4,39.0%,25(20%)/35(10%)/45(20%)
3831,BOTH,11:45-12:00,-286.6,-852.8,-1139.4,2337.4,39.5%,25(20%)/30(20%)/45(20%)
3834,BOTH,11:45-12:00,-287.6,-812.2,-1099.8,2258.8,39.5%,25(20%)/30(20%)/50(20%)
3825,BOTH,11:45-12:00,-265.6,-780.1,-1045.8,2161.8,38.1%,25(20%)/30(15%)/50(20%)
3828,BOTH,11:45-12:00,-245.6,-743.8,-989.4,2070.4,40.0%,25(20%)/30(20%)/40(20%)
