實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
3884,SHORT_ONLY,11:45-12:00,0.0,-735.0,-735.0,1762.0,38.4%,25(20%)/40(20%)/45(20%)
3887,SHORT_ONLY,11:45-12:00,0.0,-656.6,-656.6,1668.6,38.4%,25(20%)/40(20%)/50(20%)
3878,SHORT_ONLY,11:45-12:00,0.0,-612.2,-612.2,1580.2,38.4%,25(20%)/40(15%)/50(20%)
3881,SHORT_ONLY,11:45-12:00,0.0,-635.8,-635.8,1505.8,38.4%,25(20%)/40(20%)/40(20%)
3875,SHORT_ONLY,11:45-12:00,0.0,-690.6,-690.6,1673.7,38.4%,25(20%)/40(15%)/45(20%)
3872,SHORT_ONLY,11:45-12:00,0.0,-591.5,-591.5,1427.5,38.4%,25(20%)/40(15%)/40(20%)
3866,SHORT_ONLY,11:45-12:00,0.0,-615.1,-615.1,1556.1,38.4%,25(20%)/40(10%)/45(20%)
3869,SHORT_ONLY,11:45-12:00,0.0,-536.7,-536.7,1462.7,38.4%,25(20%)/40(10%)/50(20%)
3860,SHORT_ONLY,11:45-12:00,0.0,-690.4,-690.4,1698.4,38.4%,25(20%)/35(20%)/50(20%)
3863,SHORT_ONLY,11:45-12:00,0.0,-515.9,-515.9,1301.9,38.4%,25(20%)/40(10%)/40(20%)
3854,SHORT_ONLY,11:45-12:00,0.0,-669.6,-669.6,1535.6,38.4%,25(20%)/35(20%)/40(20%)
3857,SHORT_ONLY,11:45-12:00,0.0,-768.8,-768.8,1791.8,38.4%,25(20%)/35(20%)/45(20%)
3848,SHORT_ONLY,11:45-12:00,0.0,-715.0,-715.0,1702.0,38.4%,25(20%)/35(15%)/45(20%)
3851,SHORT_ONLY,11:45-12:00,0.0,-636.6,-636.6,1608.6,38.4%,25(20%)/35(15%)/50(20%)
3842,SHORT_ONLY,11:45-12:00,0.0,-562.0,-562.0,1493.0,39.4%,25(20%)/35(10%)/50(20%)
3845,SHORT_ONLY,11:45-12:00,0.0,-615.8,-615.8,1445.8,38.4%,25(20%)/35(15%)/40(20%)
3836,SHORT_ONLY,11:45-12:00,0.0,-541.2,-541.2,1330.2,39.4%,25(20%)/35(10%)/40(20%)
3839,SHORT_ONLY,11:45-12:00,0.0,-640.4,-640.4,1586.4,39.4%,25(20%)/35(10%)/45(20%)
3830,SHORT_ONLY,11:45-12:00,0.0,-888.8,-888.8,1963.8,38.1%,25(20%)/30(20%)/45(20%)
3833,SHORT_ONLY,11:45-12:00,0.0,-810.4,-810.4,1870.4,38.1%,25(20%)/30(20%)/50(20%)
3824,SHORT_ONLY,11:45-12:00,0.0,-767.2,-767.2,1797.2,37.4%,25(20%)/30(15%)/50(20%)
3827,SHORT_ONLY,11:45-12:00,0.0,-681.6,-681.6,1599.6,38.8%,25(20%)/30(20%)/40(20%)
3818,SHORT_ONLY,11:45-12:00,0.0,-635.2,-635.2,1527.2,38.4%,25(20%)/30(15%)/40(20%)
3821,SHORT_ONLY,11:45-12:00,0.0,-845.6,-845.6,1890.7,37.4%,25(20%)/30(15%)/45(20%)
3815,SHORT_ONLY,11:45-12:00,0.0,-702.5,-702.5,1693.5,38.4%,25(20%)/30(10%)/50(20%)
3812,SHORT_ONLY,11:45-12:00,0.0,-780.9,-780.9,1786.9,38.4%,25(20%)/30(10%)/45(20%)
3806,SHORT_ONLY,11:45-12:00,0.0,-801.6,-801.6,1808.6,40.2%,25(20%)/25(20%)/50(20%)
3809,SHORT_ONLY,11:45-12:00,0.0,-567.3,-567.3,1416.3,39.4%,25(20%)/30(10%)/40(20%)
3800,SHORT_ONLY,11:45-12:00,0.0,-677.0,-677.0,1546.0,41.5%,25(20%)/25(20%)/40(20%)
3803,SHORT_ONLY,11:45-12:00,0.0,-885.6,-885.6,1913.6,40.2%,25(20%)/25(20%)/45(20%)
3797,SHORT_ONLY,11:45-12:00,0.0,-755.9,-755.9,1737.8,37.4%,25(20%)/25(15%)/50(20%)
3794,SHORT_ONLY,11:45-12:00,0.0,-839.9,-839.9,1842.8,37.4%,25(20%)/25(15%)/45(20%)
3788,SHORT_ONLY,11:45-12:00,0.0,-708.5,-708.5,1666.5,37.4%,25(20%)/25(10%)/50(20%)
3791,SHORT_ONLY,11:45-12:00,0.0,-625.5,-625.5,1467.5,39.4%,25(20%)/25(15%)/40(20%)
3782,SHORT_ONLY,11:45-12:00,0.0,-572.3,-572.3,1387.3,39.4%,25(20%)/25(10%)/40(20%)
3785,SHORT_ONLY,11:45-12:00,0.0,-792.5,-792.5,1771.5,37.4%,25(20%)/25(10%)/45(20%)
3776,SHORT_ONLY,11:45-12:00,0.0,-683.5,-683.5,1683.5,38.4%,25(15%)/40(20%)/45(20%)
3779,SHORT_ONLY,11:45-12:00,0.0,-605.0,-605.0,1590.0,38.4%,25(15%)/40(20%)/50(20%)
3770,SHORT_ONLY,11:45-12:00,0.0,-560.7,-560.7,1501.7,38.4%,25(15%)/40(15%)/50(20%)
3773,SHORT_ONLY,11:45-12:00,0.0,-584.2,-584.2,1427.2,38.4%,25(15%)/40(20%)/40(20%)
3764,SHORT_ONLY,11:45-12:00,0.0,-539.9,-539.9,1338.9,38.4%,25(15%)/40(15%)/40(20%)
3767,SHORT_ONLY,11:45-12:00,0.0,-639.1,-639.1,1595.1,38.4%,25(15%)/40(15%)/45(20%)
3758,SHORT_ONLY,11:45-12:00,0.0,-563.5,-563.5,1477.5,38.4%,25(15%)/40(10%)/45(20%)
3761,SHORT_ONLY,11:45-12:00,0.0,-485.1,-485.1,1384.2,38.4%,25(15%)/40(10%)/50(20%)
3752,SHORT_ONLY,11:45-12:00,0.0,-636.0,-636.0,1614.0,38.4%,25(15%)/35(20%)/50(20%)
3755,SHORT_ONLY,11:45-12:00,0.0,-464.4,-464.4,1221.3,38.4%,25(15%)/40(10%)/40(20%)
3746,SHORT_ONLY,11:45-12:00,0.0,-615.2,-615.2,1451.2,38.4%,25(15%)/35(20%)/40(20%)
3749,SHORT_ONLY,11:45-12:00,0.0,-714.5,-714.5,1707.5,38.4%,25(15%)/35(20%)/45(20%)
3740,SHORT_ONLY,11:45-12:00,0.0,-660.6,-660.6,1617.7,39.4%,25(15%)/35(15%)/45(20%)
3743,SHORT_ONLY,11:45-12:00,0.0,-582.2,-582.2,1524.2,39.4%,25(15%)/35(15%)/50(20%)
3734,SHORT_ONLY,11:45-12:00,0.0,-507.6,-507.6,1408.7,39.4%,25(15%)/35(10%)/50(20%)
3737,SHORT_ONLY,11:45-12:00,0.0,-561.5,-561.5,1361.5,39.4%,25(15%)/35(15%)/40(20%)
3728,SHORT_ONLY,11:45-12:00,0.0,-486.9,-486.9,1245.8,39.4%,25(15%)/35(10%)/40(20%)
3731,SHORT_ONLY,11:45-12:00,0.0,-586.0,-586.0,1502.0,39.4%,25(15%)/35(10%)/45(20%)
3722,SHORT_ONLY,11:45-12:00,0.0,-831.4,-831.4,1876.3,39.4%,25(15%)/30(20%)/45(20%)
3725,SHORT_ONLY,11:45-12:00,0.0,-753.0,-753.0,1783.0,39.4%,25(15%)/30(20%)/50(20%)
3716,SHORT_ONLY,11:45-12:00,0.0,-709.8,-709.8,1708.8,39.2%,25(15%)/30(15%)/50(20%)
3719,SHORT_ONLY,11:45-12:00,0.0,-624.1,-624.1,1512.2,39.4%,25(15%)/30(20%)/40(20%)
3710,SHORT_ONLY,11:45-12:00,0.0,-577.8,-577.8,1434.8,39.8%,25(15%)/30(15%)/40(20%)
3713,SHORT_ONLY,11:45-12:00,0.0,-788.2,-788.2,1802.2,39.2%,25(15%)/30(15%)/45(20%)
3704,SHORT_ONLY,11:45-12:00,0.0,-723.5,-723.5,1698.5,38.4%,25(15%)/30(10%)/45(20%)
3707,SHORT_ONLY,11:45-12:00,0.0,-645.0,-645.0,1605.0,38.4%,25(15%)/30(10%)/50(20%)
3698,SHORT_ONLY,11:45-12:00,0.0,-736.0,-736.0,1707.0,44.4%,25(15%)/25(20%)/50(20%)
3701,SHORT_ONLY,11:45-12:00,0.0,-509.9,-509.9,1327.8,39.4%,25(15%)/30(10%)/40(20%)
3692,SHORT_ONLY,11:45-12:00,0.0,-611.5,-611.5,1444.5,44.4%,25(15%)/25(20%)/40(20%)
3695,SHORT_ONLY,11:45-12:00,0.0,-820.0,-820.0,1812.0,44.4%,25(15%)/25(20%)/45(20%)
3686,SHORT_ONLY,11:45-12:00,0.0,-774.3,-774.3,1741.3,40.2%,25(15%)/25(15%)/45(20%)
3689,SHORT_ONLY,11:45-12:00,0.0,-690.3,-690.3,1636.3,40.2%,25(15%)/25(15%)/50(20%)
3680,SHORT_ONLY,11:45-12:00,0.0,-643.0,-643.0,1565.0,37.4%,25(15%)/25(10%)/50(20%)
3683,SHORT_ONLY,11:45-12:00,0.0,-559.9,-559.9,1365.9,41.5%,25(15%)/25(15%)/40(20%)
3674,SHORT_ONLY,11:45-12:00,0.0,-506.8,-506.8,1285.8,39.4%,25(15%)/25(10%)/40(20%)
3677,SHORT_ONLY,11:45-12:00,0.0,-727.0,-727.0,1670.0,37.4%,25(15%)/25(10%)/45(20%)
3668,SHORT_ONLY,11:45-12:00,0.0,-630.3,-630.3,1603.3,38.4%,25(10%)/40(20%)/45(20%)
3671,SHORT_ONLY,11:45-12:00,0.0,-551.9,-551.9,1509.9,38.4%,25(10%)/40(20%)/50(20%)
3662,SHORT_ONLY,11:45-12:00,0.0,-507.6,-507.6,1421.5,38.4%,25(10%)/40(15%)/50(20%)
3665,SHORT_ONLY,11:45-12:00,0.0,-531.1,-531.1,1347.1,38.4%,25(10%)/40(20%)/40(20%)
3656,SHORT_ONLY,11:45-12:00,0.0,-486.8,-486.8,1258.8,38.4%,25(10%)/40(15%)/40(20%)
3659,SHORT_ONLY,11:45-12:00,0.0,-586.0,-586.0,1515.0,38.4%,25(10%)/40(15%)/45(20%)
3650,SHORT_ONLY,11:45-12:00,0.0,-510.4,-510.4,1397.4,38.4%,25(10%)/40(10%)/45(20%)
3653,SHORT_ONLY,11:45-12:00,0.0,-432.0,-432.0,1304.0,38.4%,25(10%)/40(10%)/50(20%)
3644,SHORT_ONLY,11:45-12:00,0.0,-580.1,-580.1,1529.1,39.4%,25(10%)/35(20%)/50(20%)
3647,SHORT_ONLY,11:45-12:00,0.0,-411.2,-411.2,1141.2,38.4%,25(10%)/40(10%)/40(20%)
3638,SHORT_ONLY,11:45-12:00,0.0,-559.3,-559.3,1366.3,39.4%,25(10%)/35(20%)/40(20%)
3641,SHORT_ONLY,11:45-12:00,0.0,-658.5,-658.5,1622.5,39.4%,25(10%)/35(20%)/45(20%)
3632,SHORT_ONLY,11:45-12:00,0.0,-604.7,-604.7,1533.7,39.4%,25(10%)/35(15%)/45(20%)
3635,SHORT_ONLY,11:45-12:00,0.0,-526.3,-526.3,1440.3,39.4%,25(10%)/35(15%)/50(20%)
3626,SHORT_ONLY,11:45-12:00,0.0,-451.7,-451.7,1323.7,39.4%,25(10%)/35(10%)/50(20%)
3629,SHORT_ONLY,11:45-12:00,0.0,-505.5,-505.5,1277.5,39.4%,25(10%)/35(15%)/40(20%)
3620,SHORT_ONLY,11:45-12:00,0.0,-430.9,-430.9,1160.9,39.4%,25(10%)/35(10%)/40(20%)
3623,SHORT_ONLY,11:45-12:00,0.0,-530.1,-530.1,1417.1,39.4%,25(10%)/35(10%)/45(20%)
3614,SHORT_ONLY,11:45-12:00,0.0,-772.3,-772.3,1789.3,40.4%,25(10%)/30(20%)/45(20%)
3617,SHORT_ONLY,11:45-12:00,0.0,-693.9,-693.9,1695.9,40.4%,25(10%)/30(20%)/50(20%)
3608,SHORT_ONLY,11:45-12:00,0.0,-650.8,-650.8,1621.8,40.4%,25(10%)/30(15%)/50(20%)
3611,SHORT_ONLY,11:45-12:00,0.0,-565.1,-565.1,1425.1,40.4%,25(10%)/30(20%)/40(20%)
3602,SHORT_ONLY,11:45-12:00,0.0,-518.8,-518.8,1347.8,40.4%,25(10%)/30(15%)/40(20%)
3605,SHORT_ONLY,11:45-12:00,0.0,-729.1,-729.1,1715.2,40.4%,25(10%)/30(15%)/45(20%)
3596,SHORT_ONLY,11:45-12:00,0.0,-664.4,-664.4,1611.4,39.2%,25(10%)/30(10%)/45(20%)
3599,SHORT_ONLY,11:45-12:00,0.0,-586.0,-586.0,1518.0,39.2%,25(10%)/30(10%)/50(20%)
3590,SHORT_ONLY,11:45-12:00,0.0,-668.9,-668.9,1605.9,44.4%,25(10%)/25(20%)/50(20%)
3593,SHORT_ONLY,11:45-12:00,0.0,-450.8,-450.8,1240.8,39.8%,25(10%)/30(10%)/40(20%)
3584,SHORT_ONLY,11:45-12:00,0.0,-544.3,-544.3,1343.3,44.4%,25(10%)/25(20%)/40(20%)
3587,SHORT_ONLY,11:45-12:00,0.0,-752.9,-752.9,1710.9,44.4%,25(10%)/25(20%)/45(20%)
3578,SHORT_ONLY,11:45-12:00,0.0,-707.1,-707.1,1640.2,44.4%,25(10%)/25(15%)/45(20%)
3581,SHORT_ONLY,11:45-12:00,0.0,-623.1,-623.1,1535.2,44.4%,25(10%)/25(15%)/50(20%)
3572,SHORT_ONLY,11:45-12:00,0.0,-575.8,-575.8,1463.8,40.2%,25(10%)/25(10%)/50(20%)
3575,SHORT_ONLY,11:45-12:00,0.0,-492.8,-492.8,1264.8,44.4%,25(10%)/25(15%)/40(20%)
3566,SHORT_ONLY,11:45-12:00,0.0,-439.6,-439.6,1184.6,41.5%,25(10%)/25(10%)/40(20%)
3569,SHORT_ONLY,11:45-12:00,0.0,-659.8,-659.8,1568.8,40.2%,25(10%)/25(10%)/45(20%)
3560,SHORT_ONLY,11:45-12:00,0.0,-746.8,-746.8,1733.8,37.4%,20(20%)/40(20%)/45(20%)
