experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit,lot1_take_profit,lot2_take_profit,lot3_take_profit
10:3010:32_L1SL15TP30_L2SL15TP60_L3SL15TP30,10:30-10:32,15,15,15,-405.0,2531.0,6.249382716049383,,,30.0,60.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP60_L3SL15TP40,10:30-10:32,15,15,15,-505.0,2471.0,4.893069306930693,,,30.0,60.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP60_L3SL15TP50,10:30-10:32,15,15,15,-485.0,2326.0,4.795876288659794,,,30.0,60.0,50.0
10:3010:32_L1SL15TP30_L2SL15TP60_L3SL15TP60,10:30-10:32,15,15,15,-465.0,2407.0,5.176344086021506,,,30.0,60.0,60.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL15TP30,10:30-10:32,15,15,15,-430.0,2595.0,6.034883720930233,,,40.0,30.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL15TP40,10:30-10:32,15,15,15,-545.0,2535.0,4.651376146788991,,,40.0,30.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL15TP50,10:30-10:32,15,15,15,-525.0,2390.0,4.552380952380952,,,40.0,30.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL15TP60,10:30-10:32,15,15,15,-505.0,2471.0,4.893069306930693,,,40.0,30.0,60.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL15TP30,10:30-10:32,15,15,15,-545.0,2535.0,4.651376146788991,,,40.0,40.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL15TP40,10:30-10:32,15,15,15,-660.0,2475.0,3.75,,,40.0,40.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL15TP50,10:30-10:32,15,15,15,-640.0,2330.0,3.640625,,,40.0,40.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL15TP60,10:30-10:32,15,15,15,-620.0,2411.0,3.888709677419355,,,40.0,40.0,60.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL15TP30,10:30-10:32,15,15,15,-525.0,2390.0,4.552380952380952,,,40.0,50.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL15TP40,10:30-10:32,15,15,15,-640.0,2330.0,3.640625,,,40.0,50.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL15TP50,10:30-10:32,15,15,15,-620.0,2185.0,3.524193548387097,,,40.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL15TP60,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,40.0,50.0,60.0
10:3010:32_L1SL15TP40_L2SL15TP60_L3SL15TP30,10:30-10:32,15,15,15,-505.0,2471.0,4.893069306930693,,,40.0,60.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP60_L3SL15TP40,10:30-10:32,15,15,15,-620.0,2411.0,3.888709677419355,,,40.0,60.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP60_L3SL15TP50,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,40.0,60.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP60_L3SL15TP60,10:30-10:32,15,15,15,-580.0,2347.0,4.046551724137931,,,40.0,60.0,60.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL15TP30,10:30-10:32,15,15,15,-410.0,2450.0,5.975609756097561,,,50.0,30.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL15TP40,10:30-10:32,15,15,15,-525.0,2390.0,4.552380952380952,,,50.0,30.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL15TP50,10:30-10:32,15,15,15,-505.0,2245.0,4.445544554455446,,,50.0,30.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL15TP60,10:30-10:32,15,15,15,-485.0,2326.0,4.795876288659794,,,50.0,30.0,60.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP30,10:30-10:32,15,15,15,-525.0,2390.0,4.552380952380952,,,50.0,40.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP40,10:30-10:32,15,15,15,-640.0,2330.0,3.640625,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP50,10:30-10:32,15,15,15,-620.0,2185.0,3.524193548387097,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP60,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,50.0,40.0,60.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP30,10:30-10:32,15,15,15,-505.0,2245.0,4.445544554455446,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP40,10:30-10:32,15,15,15,-620.0,2185.0,3.524193548387097,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP50,10:30-10:32,15,15,15,-675.0,2040.0,3.022222222222222,,,50.0,50.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP60,10:30-10:32,15,15,15,-645.0,2121.0,3.2883720930232556,,,50.0,50.0,60.0
10:3010:32_L1SL15TP50_L2SL15TP60_L3SL15TP30,10:30-10:32,15,15,15,-485.0,2326.0,4.795876288659794,,,50.0,60.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP60_L3SL15TP40,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,50.0,60.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP60_L3SL15TP50,10:30-10:32,15,15,15,-645.0,2121.0,3.2883720930232556,,,50.0,60.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP60_L3SL15TP60,10:30-10:32,15,15,15,-615.0,2202.0,3.580487804878049,,,50.0,60.0,60.0
10:3010:32_L1SL15TP60_L2SL15TP30_L3SL15TP30,10:30-10:32,15,15,15,-405.0,2531.0,6.249382716049383,,,60.0,30.0,30.0
10:3010:32_L1SL15TP60_L2SL15TP30_L3SL15TP40,10:30-10:32,15,15,15,-505.0,2471.0,4.893069306930693,,,60.0,30.0,40.0
10:3010:32_L1SL15TP60_L2SL15TP30_L3SL15TP50,10:30-10:32,15,15,15,-485.0,2326.0,4.795876288659794,,,60.0,30.0,50.0
10:3010:32_L1SL15TP60_L2SL15TP30_L3SL15TP60,10:30-10:32,15,15,15,-465.0,2407.0,5.176344086021506,,,60.0,30.0,60.0
10:3010:32_L1SL15TP60_L2SL15TP40_L3SL15TP30,10:30-10:32,15,15,15,-505.0,2471.0,4.893069306930693,,,60.0,40.0,30.0
10:3010:32_L1SL15TP60_L2SL15TP40_L3SL15TP40,10:30-10:32,15,15,15,-620.0,2411.0,3.888709677419355,,,60.0,40.0,40.0
10:3010:32_L1SL15TP60_L2SL15TP40_L3SL15TP50,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,60.0,40.0,50.0
10:3010:32_L1SL15TP60_L2SL15TP40_L3SL15TP60,10:30-10:32,15,15,15,-580.0,2347.0,4.046551724137931,,,60.0,40.0,60.0
10:3010:32_L1SL15TP60_L2SL15TP50_L3SL15TP30,10:30-10:32,15,15,15,-485.0,2326.0,4.795876288659794,,,60.0,50.0,30.0
10:3010:32_L1SL15TP60_L2SL15TP50_L3SL15TP40,10:30-10:32,15,15,15,-600.0,2266.0,3.776666666666667,,,60.0,50.0,40.0
10:3010:32_L1SL15TP60_L2SL15TP50_L3SL15TP50,10:30-10:32,15,15,15,-645.0,2121.0,3.2883720930232556,,,60.0,50.0,50.0
10:3010:32_L1SL15TP60_L2SL15TP50_L3SL15TP60,10:30-10:32,15,15,15,-615.0,2202.0,3.580487804878049,,,60.0,50.0,60.0
10:3010:32_L1SL15TP60_L2SL15TP60_L3SL15TP30,10:30-10:32,15,15,15,-465.0,2407.0,5.176344086021506,,,60.0,60.0,30.0
10:3010:32_L1SL15TP60_L2SL15TP60_L3SL15TP40,10:30-10:32,15,15,15,-580.0,2347.0,4.046551724137931,,,60.0,60.0,40.0
10:3010:32_L1SL15TP60_L2SL15TP60_L3SL15TP50,10:30-10:32,15,15,15,-615.0,2202.0,3.580487804878049,,,60.0,60.0,50.0
10:3010:32_L1SL15TP60_L2SL15TP60_L3SL15TP60,10:30-10:32,15,15,15,-585.0,2283.0,3.9025641025641025,,,60.0,60.0,60.0
12:0012:02_L1SL15_L2SL15_L3SL15_RangeBoundary,12:00-12:02,15,15,15,-228.0,2586.0,11.342105263157896,range_boundary,,,,
12:0012:02_L1SL15_L2SL15_L3SL15_TP55,12:00-12:02,15,15,15,-1231.0,1074.0,0.8724614134849715,,55.0,,,
12:0012:02_L1SL15TP30_L2SL15TP30_L3SL15TP30,12:00-12:02,15,15,15,-315.0,2430.0,7.714285714285714,,,30.0,30.0,30.0
12:0012:02_L1SL15TP30_L2SL15TP30_L3SL15TP40,12:00-12:02,15,15,15,-330.0,2230.0,6.757575757575758,,,30.0,30.0,40.0
12:0012:02_L1SL15TP30_L2SL15TP30_L3SL15TP50,12:00-12:02,15,15,15,-365.0,1992.0,5.457534246575342,,,30.0,30.0,50.0
12:0012:02_L1SL15TP30_L2SL15TP30_L3SL15TP60,12:00-12:02,15,15,15,-420.0,1987.0,4.730952380952381,,,30.0,30.0,60.0
12:0012:02_L1SL15TP30_L2SL15TP40_L3SL15TP30,12:00-12:02,15,15,15,-330.0,2230.0,6.757575757575758,,,30.0,40.0,30.0
12:0012:02_L1SL15TP30_L2SL15TP40_L3SL15TP40,12:00-12:02,15,15,15,-440.0,2030.0,4.613636363636363,,,30.0,40.0,40.0
12:0012:02_L1SL15TP30_L2SL15TP40_L3SL15TP50,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,30.0,40.0,50.0
12:0012:02_L1SL15TP30_L2SL15TP40_L3SL15TP60,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,30.0,40.0,60.0
12:0012:02_L1SL15TP30_L2SL15TP50_L3SL15TP30,12:00-12:02,15,15,15,-365.0,1992.0,5.457534246575342,,,30.0,50.0,30.0
12:0012:02_L1SL15TP30_L2SL15TP50_L3SL15TP40,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,30.0,50.0,40.0
12:0012:02_L1SL15TP30_L2SL15TP50_L3SL15TP50,12:00-12:02,15,15,15,-505.0,1554.0,3.0772277227722773,,,30.0,50.0,50.0
12:0012:02_L1SL15TP30_L2SL15TP50_L3SL15TP60,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,30.0,50.0,60.0
12:0012:02_L1SL15TP30_L2SL15TP60_L3SL15TP30,12:00-12:02,15,15,15,-420.0,1987.0,4.730952380952381,,,30.0,60.0,30.0
12:0012:02_L1SL15TP30_L2SL15TP60_L3SL15TP40,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,30.0,60.0,40.0
12:0012:02_L1SL15TP30_L2SL15TP60_L3SL15TP50,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,30.0,60.0,50.0
12:0012:02_L1SL15TP30_L2SL15TP60_L3SL15TP60,12:00-12:02,15,15,15,-615.0,1544.0,2.510569105691057,,,30.0,60.0,60.0
12:0012:02_L1SL15TP40_L2SL15TP30_L3SL15TP30,12:00-12:02,15,15,15,-330.0,2230.0,6.757575757575758,,,40.0,30.0,30.0
12:0012:02_L1SL15TP40_L2SL15TP30_L3SL15TP40,12:00-12:02,15,15,15,-440.0,2030.0,4.613636363636363,,,40.0,30.0,40.0
12:0012:02_L1SL15TP40_L2SL15TP30_L3SL15TP50,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,40.0,30.0,50.0
12:0012:02_L1SL15TP40_L2SL15TP30_L3SL15TP60,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,40.0,30.0,60.0
12:0012:02_L1SL15TP40_L2SL15TP40_L3SL15TP30,12:00-12:02,15,15,15,-440.0,2030.0,4.613636363636363,,,40.0,40.0,30.0
12:0012:02_L1SL15TP40_L2SL15TP40_L3SL15TP40,12:00-12:02,15,15,15,-600.0,1830.0,3.05,,,40.0,40.0,40.0
12:0012:02_L1SL15TP40_L2SL15TP40_L3SL15TP50,12:00-12:02,15,15,15,-625.0,1592.0,2.5472,,,40.0,40.0,50.0
12:0012:02_L1SL15TP40_L2SL15TP40_L3SL15TP60,12:00-12:02,15,15,15,-670.0,1587.0,2.3686567164179104,,,40.0,40.0,60.0
12:0012:02_L1SL15TP40_L2SL15TP50_L3SL15TP30,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,40.0,50.0,30.0
12:0012:02_L1SL15TP40_L2SL15TP50_L3SL15TP40,12:00-12:02,15,15,15,-625.0,1592.0,2.5472,,,40.0,50.0,40.0
12:0012:02_L1SL15TP40_L2SL15TP50_L3SL15TP50,12:00-12:02,15,15,15,-669.0,1354.0,2.023916292974589,,,40.0,50.0,50.0
12:0012:02_L1SL15TP40_L2SL15TP50_L3SL15TP60,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,40.0,50.0,60.0
12:0012:02_L1SL15TP40_L2SL15TP60_L3SL15TP30,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,40.0,60.0,30.0
12:0012:02_L1SL15TP40_L2SL15TP60_L3SL15TP40,12:00-12:02,15,15,15,-670.0,1587.0,2.3686567164179104,,,40.0,60.0,40.0
12:0012:02_L1SL15TP40_L2SL15TP60_L3SL15TP50,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,40.0,60.0,50.0
12:0012:02_L1SL15TP40_L2SL15TP60_L3SL15TP60,12:00-12:02,15,15,15,-740.0,1344.0,1.8162162162162163,,,40.0,60.0,60.0
12:0012:02_L1SL15TP50_L2SL15TP30_L3SL15TP30,12:00-12:02,15,15,15,-365.0,1992.0,5.457534246575342,,,50.0,30.0,30.0
12:0012:02_L1SL15TP50_L2SL15TP30_L3SL15TP40,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,50.0,30.0,40.0
12:0012:02_L1SL15TP50_L2SL15TP30_L3SL15TP50,12:00-12:02,15,15,15,-505.0,1554.0,3.0772277227722773,,,50.0,30.0,50.0
12:0012:02_L1SL15TP50_L2SL15TP30_L3SL15TP60,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,50.0,30.0,60.0
12:0012:02_L1SL15TP50_L2SL15TP40_L3SL15TP30,12:00-12:02,15,15,15,-470.0,1792.0,3.8127659574468087,,,50.0,40.0,30.0
12:0012:02_L1SL15TP50_L2SL15TP40_L3SL15TP40,12:00-12:02,15,15,15,-625.0,1592.0,2.5472,,,50.0,40.0,40.0
12:0012:02_L1SL15TP50_L2SL15TP40_L3SL15TP50,12:00-12:02,15,15,15,-669.0,1354.0,2.023916292974589,,,50.0,40.0,50.0
12:0012:02_L1SL15TP50_L2SL15TP40_L3SL15TP60,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,50.0,40.0,60.0
12:0012:02_L1SL15TP50_L2SL15TP50_L3SL15TP30,12:00-12:02,15,15,15,-505.0,1554.0,3.0772277227722773,,,50.0,50.0,30.0
12:0012:02_L1SL15TP50_L2SL15TP50_L3SL15TP40,12:00-12:02,15,15,15,-669.0,1354.0,2.023916292974589,,,50.0,50.0,40.0
12:0012:02_L1SL15TP50_L2SL15TP50_L3SL15TP50,12:00-12:02,15,15,15,-874.0,1116.0,1.276887871853547,,,50.0,50.0,50.0
12:0012:02_L1SL15TP50_L2SL15TP50_L3SL15TP60,12:00-12:02,15,15,15,-921.0,1111.0,1.206297502714441,,,50.0,50.0,60.0
12:0012:02_L1SL15TP50_L2SL15TP60_L3SL15TP30,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,50.0,60.0,30.0
12:0012:02_L1SL15TP50_L2SL15TP60_L3SL15TP40,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,50.0,60.0,40.0
12:0012:02_L1SL15TP50_L2SL15TP60_L3SL15TP50,12:00-12:02,15,15,15,-921.0,1111.0,1.206297502714441,,,50.0,60.0,50.0
12:0012:02_L1SL15TP50_L2SL15TP60_L3SL15TP60,12:00-12:02,15,15,15,-1001.0,1106.0,1.1048951048951048,,,50.0,60.0,60.0
12:0012:02_L1SL15TP60_L2SL15TP30_L3SL15TP30,12:00-12:02,15,15,15,-420.0,1987.0,4.730952380952381,,,60.0,30.0,30.0
12:0012:02_L1SL15TP60_L2SL15TP30_L3SL15TP40,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,60.0,30.0,40.0
12:0012:02_L1SL15TP60_L2SL15TP30_L3SL15TP50,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,60.0,30.0,50.0
12:0012:02_L1SL15TP60_L2SL15TP30_L3SL15TP60,12:00-12:02,15,15,15,-615.0,1544.0,2.510569105691057,,,60.0,30.0,60.0
12:0012:02_L1SL15TP60_L2SL15TP40_L3SL15TP30,12:00-12:02,15,15,15,-525.0,1787.0,3.4038095238095236,,,60.0,40.0,30.0
12:0012:02_L1SL15TP60_L2SL15TP40_L3SL15TP40,12:00-12:02,15,15,15,-670.0,1587.0,2.3686567164179104,,,60.0,40.0,40.0
12:0012:02_L1SL15TP60_L2SL15TP40_L3SL15TP50,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,60.0,40.0,50.0
12:0012:02_L1SL15TP60_L2SL15TP40_L3SL15TP60,12:00-12:02,15,15,15,-740.0,1344.0,1.8162162162162163,,,60.0,40.0,60.0
12:0012:02_L1SL15TP60_L2SL15TP50_L3SL15TP30,12:00-12:02,15,15,15,-560.0,1549.0,2.7660714285714287,,,60.0,50.0,30.0
12:0012:02_L1SL15TP60_L2SL15TP50_L3SL15TP40,12:00-12:02,15,15,15,-695.0,1349.0,1.9410071942446043,,,60.0,50.0,40.0
12:0012:02_L1SL15TP60_L2SL15TP50_L3SL15TP50,12:00-12:02,15,15,15,-921.0,1111.0,1.206297502714441,,,60.0,50.0,50.0
12:0012:02_L1SL15TP60_L2SL15TP50_L3SL15TP60,12:00-12:02,15,15,15,-1001.0,1106.0,1.1048951048951048,,,60.0,50.0,60.0
12:0012:02_L1SL15TP60_L2SL15TP60_L3SL15TP30,12:00-12:02,15,15,15,-615.0,1544.0,2.510569105691057,,,60.0,60.0,30.0
12:0012:02_L1SL15TP60_L2SL15TP60_L3SL15TP40,12:00-12:02,15,15,15,-740.0,1344.0,1.8162162162162163,,,60.0,60.0,40.0
12:0012:02_L1SL15TP60_L2SL15TP60_L3SL15TP50,12:00-12:02,15,15,15,-1001.0,1106.0,1.1048951048951048,,,60.0,60.0,50.0
12:0012:02_L1SL15TP60_L2SL15TP60_L3SL15TP60,12:00-12:02,15,15,15,-1086.0,1101.0,1.0138121546961325,,,60.0,60.0,60.0
