experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit,lot1_take_profit,lot2_take_profit,lot3_take_profit
11:3011:32_L1SL15TP30_L2SL15TP30_L3SL15TP50,11:30-11:32,15,15,15,-289.0,1806.0,6.249134948096886,,,30.0,30.0,50.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL15TP30,11:30-11:32,15,15,15,-225.0,2135.0,9.488888888888889,,,30.0,40.0,30.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL15TP40,11:30-11:32,15,15,15,-225.0,2200.0,9.777777777777779,,,30.0,40.0,40.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL15TP50,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,30.0,40.0,50.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL15TP30,11:30-11:32,15,15,15,-289.0,1806.0,6.249134948096886,,,30.0,50.0,30.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL15TP40,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,30.0,50.0,40.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL15TP50,11:30-11:32,15,15,15,-404.0,1542.0,3.8168316831683167,,,30.0,50.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL15TP30,11:30-11:32,15,15,15,-225.0,2135.0,9.488888888888889,,,40.0,30.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL15TP40,11:30-11:32,15,15,15,-225.0,2200.0,9.777777777777779,,,40.0,30.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL15TP50,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,40.0,30.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL15TP30,11:30-11:32,15,15,15,-225.0,2200.0,9.777777777777779,,,40.0,40.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL15TP40,11:30-11:32,15,15,15,-315.0,2265.0,7.190476190476191,,,40.0,40.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL15TP50,11:30-11:32,15,15,15,-315.0,1936.0,6.146031746031746,,,40.0,40.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL15TP30,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,40.0,50.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL15TP40,11:30-11:32,15,15,15,-315.0,1936.0,6.146031746031746,,,40.0,50.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL15TP50,11:30-11:32,15,15,15,-374.0,1607.0,4.2967914438502675,,,40.0,50.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL15TP30,11:30-11:32,15,15,15,-289.0,1806.0,6.249134948096886,,,50.0,30.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL15TP40,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,50.0,30.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL15TP50,11:30-11:32,15,15,15,-404.0,1542.0,3.8168316831683167,,,50.0,30.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL15TP30,11:30-11:32,15,15,15,-275.0,1871.0,6.803636363636364,,,50.0,40.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL15TP40,11:30-11:32,15,15,15,-315.0,1936.0,6.146031746031746,,,50.0,40.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL15TP50,11:30-11:32,15,15,15,-374.0,1607.0,4.2967914438502675,,,50.0,40.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL15TP30,11:30-11:32,15,15,15,-404.0,1542.0,3.8168316831683167,,,50.0,50.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL15TP40,11:30-11:32,15,15,15,-374.0,1607.0,4.2967914438502675,,,50.0,50.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL15TP50,11:30-11:32,15,15,15,-579.0,1278.0,2.2072538860103625,,,50.0,50.0,50.0
11:3011:32_L1SL15_L2SL15_L3SL20_RangeBoundary,11:30-11:32,15,15,20,-404.0,1481.0,3.6658415841584158,range_boundary,,,,
11:3011:32_L1SL15_L2SL15_L3SL20_TP60,11:30-11:32,15,15,20,-914.0,768.0,0.8402625820568927,,60.0,,,
11:3011:32_L1SL15TP30_L2SL15TP30_L3SL20TP30,11:30-11:32,15,15,20,-250.0,1980.0,7.92,,,30.0,30.0,30.0
11:3011:32_L1SL15TP30_L2SL15TP30_L3SL20TP40,11:30-11:32,15,15,20,-250.0,1973.0,7.892,,,30.0,30.0,40.0
11:3011:32_L1SL15TP30_L2SL15TP30_L3SL20TP50,11:30-11:32,15,15,20,-364.0,1621.0,4.4532967032967035,,,30.0,30.0,50.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL20TP30,11:30-11:32,15,15,20,-250.0,2045.0,8.18,,,30.0,40.0,30.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL20TP40,11:30-11:32,15,15,20,-260.0,2038.0,7.838461538461538,,,30.0,40.0,40.0
11:3011:32_L1SL15TP30_L2SL15TP40_L3SL20TP50,11:30-11:32,15,15,20,-324.0,1686.0,5.203703703703703,,,30.0,40.0,50.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL20TP30,11:30-11:32,15,15,20,-299.0,1716.0,5.739130434782608,,,30.0,50.0,30.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL20TP40,11:30-11:32,15,15,20,-310.0,1709.0,5.512903225806451,,,30.0,50.0,40.0
11:3011:32_L1SL15TP30_L2SL15TP50_L3SL20TP50,11:30-11:32,15,15,20,-486.0,1357.0,2.792181069958848,,,30.0,50.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL20TP30,11:30-11:32,15,15,20,-250.0,2045.0,8.18,,,40.0,30.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL20TP40,11:30-11:32,15,15,20,-260.0,2038.0,7.838461538461538,,,40.0,30.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP30_L3SL20TP50,11:30-11:32,15,15,20,-324.0,1686.0,5.203703703703703,,,40.0,30.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL20TP30,11:30-11:32,15,15,20,-250.0,2110.0,8.44,,,40.0,40.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL20TP40,11:30-11:32,15,15,20,-350.0,2103.0,6.008571428571429,,,40.0,40.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP40_L3SL20TP50,11:30-11:32,15,15,20,-350.0,1751.0,5.002857142857143,,,40.0,40.0,50.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL20TP30,11:30-11:32,15,15,20,-265.0,1781.0,6.720754716981132,,,40.0,50.0,30.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL20TP40,11:30-11:32,15,15,20,-350.0,1774.0,5.0685714285714285,,,40.0,50.0,40.0
11:3011:32_L1SL15TP40_L2SL15TP50_L3SL20TP50,11:30-11:32,15,15,20,-471.0,1422.0,3.0191082802547773,,,40.0,50.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL20TP30,11:30-11:32,15,15,20,-299.0,1716.0,5.739130434782608,,,50.0,30.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL20TP40,11:30-11:32,15,15,20,-310.0,1709.0,5.512903225806451,,,50.0,30.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP30_L3SL20TP50,11:30-11:32,15,15,20,-486.0,1357.0,2.792181069958848,,,50.0,30.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL20TP30,11:30-11:32,15,15,20,-265.0,1781.0,6.720754716981132,,,50.0,40.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL20TP40,11:30-11:32,15,15,20,-350.0,1774.0,5.0685714285714285,,,50.0,40.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP40_L3SL20TP50,11:30-11:32,15,15,20,-471.0,1422.0,3.0191082802547773,,,50.0,40.0,50.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL20TP30,11:30-11:32,15,15,20,-414.0,1452.0,3.5072463768115942,,,50.0,50.0,30.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL20TP40,11:30-11:32,15,15,20,-424.0,1445.0,3.4080188679245285,,,50.0,50.0,40.0
11:3011:32_L1SL15TP50_L2SL15TP50_L3SL20TP50,11:30-11:32,15,15,20,-681.0,1093.0,1.604992657856094,,,50.0,50.0,50.0
11:3011:32_L1SL15_L2SL20_L3SL20_RangeBoundary,11:30-11:32,15,20,20,-452.0,1414.0,3.1283185840707963,range_boundary,,,,
11:3011:32_L1SL15_L2SL20_L3SL20_TP60,11:30-11:32,15,20,20,-1044.0,678.0,0.6494252873563219,,60.0,,,
11:3011:32_L1SL15TP30_L2SL20TP30_L3SL20TP30,11:30-11:32,15,20,20,-280.0,1890.0,6.75,,,30.0,30.0,30.0
11:3011:32_L1SL15TP30_L2SL20TP30_L3SL20TP40,11:30-11:32,15,20,20,-275.0,1883.0,6.847272727272728,,,30.0,30.0,40.0
11:3011:32_L1SL15TP30_L2SL20TP30_L3SL20TP50,11:30-11:32,15,20,20,-374.0,1531.0,4.093582887700535,,,30.0,30.0,50.0
11:3011:32_L1SL15TP30_L2SL20TP40_L3SL20TP30,11:30-11:32,15,20,20,-275.0,1883.0,6.847272727272728,,,30.0,40.0,30.0
11:3011:32_L1SL15TP30_L2SL20TP40_L3SL20TP40,11:30-11:32,15,20,20,-295.0,1876.0,6.359322033898305,,,30.0,40.0,40.0
11:3011:32_L1SL15TP30_L2SL20TP40_L3SL20TP50,11:30-11:32,15,20,20,-384.0,1524.0,3.96875,,,30.0,40.0,50.0
11:3011:32_L1SL15TP30_L2SL20TP50_L3SL20TP30,11:30-11:32,15,20,20,-374.0,1531.0,4.093582887700535,,,30.0,50.0,30.0
11:3011:32_L1SL15TP30_L2SL20TP50_L3SL20TP40,11:30-11:32,15,20,20,-384.0,1524.0,3.96875,,,30.0,50.0,40.0
11:3011:32_L1SL15TP30_L2SL20TP50_L3SL20TP50,11:30-11:32,15,20,20,-611.0,1172.0,1.9181669394435352,,,30.0,50.0,50.0
11:3011:32_L1SL15TP40_L2SL20TP30_L3SL20TP30,11:30-11:32,15,20,20,-275.0,1955.0,7.109090909090909,,,40.0,30.0,30.0
11:3011:32_L1SL15TP40_L2SL20TP30_L3SL20TP40,11:30-11:32,15,20,20,-285.0,1948.0,6.8350877192982455,,,40.0,30.0,40.0
11:3011:32_L1SL15TP40_L2SL20TP30_L3SL20TP50,11:30-11:32,15,20,20,-334.0,1596.0,4.778443113772455,,,40.0,30.0,50.0
11:3011:32_L1SL15TP40_L2SL20TP40_L3SL20TP30,11:30-11:32,15,20,20,-285.0,1948.0,6.8350877192982455,,,40.0,40.0,30.0
11:3011:32_L1SL15TP40_L2SL20TP40_L3SL20TP40,11:30-11:32,15,20,20,-385.0,1941.0,5.041558441558442,,,40.0,40.0,40.0
11:3011:32_L1SL15TP40_L2SL20TP40_L3SL20TP50,11:30-11:32,15,20,20,-385.0,1589.0,4.127272727272727,,,40.0,40.0,50.0
11:3011:32_L1SL15TP40_L2SL20TP50_L3SL20TP30,11:30-11:32,15,20,20,-334.0,1596.0,4.778443113772455,,,40.0,50.0,30.0
11:3011:32_L1SL15TP40_L2SL20TP50_L3SL20TP40,11:30-11:32,15,20,20,-385.0,1589.0,4.127272727272727,,,40.0,50.0,40.0
11:3011:32_L1SL15TP40_L2SL20TP50_L3SL20TP50,11:30-11:32,15,20,20,-591.0,1237.0,2.093062605752961,,,40.0,50.0,50.0
11:3011:32_L1SL15TP50_L2SL20TP30_L3SL20TP30,11:30-11:32,15,20,20,-344.0,1626.0,4.726744186046512,,,50.0,30.0,30.0
11:3011:32_L1SL15TP50_L2SL20TP30_L3SL20TP40,11:30-11:32,15,20,20,-319.0,1619.0,5.075235109717869,,,50.0,30.0,40.0
11:3011:32_L1SL15TP50_L2SL20TP30_L3SL20TP50,11:30-11:32,15,20,20,-489.0,1267.0,2.591002044989775,,,50.0,30.0,50.0
11:3011:32_L1SL15TP50_L2SL20TP40_L3SL20TP30,11:30-11:32,15,20,20,-319.0,1619.0,5.075235109717869,,,50.0,40.0,30.0
11:3011:32_L1SL15TP50_L2SL20TP40_L3SL20TP40,11:30-11:32,15,20,20,-385.0,1612.0,4.187012987012987,,,50.0,40.0,40.0
11:3011:32_L1SL15TP50_L2SL20TP40_L3SL20TP50,11:30-11:32,15,20,20,-531.0,1260.0,2.3728813559322033,,,50.0,40.0,50.0
11:3011:32_L1SL15TP50_L2SL20TP50_L3SL20TP30,11:30-11:32,15,20,20,-489.0,1267.0,2.591002044989775,,,50.0,50.0,30.0
11:3011:32_L1SL15TP50_L2SL20TP50_L3SL20TP40,11:30-11:32,15,20,20,-531.0,1260.0,2.3728813559322033,,,50.0,50.0,40.0
11:3011:32_L1SL15TP50_L2SL20TP50_L3SL20TP50,11:30-11:32,15,20,20,-806.0,908.0,1.1265508684863523,,,50.0,50.0,50.0
11:3011:32_L1SL20_L2SL20_L3SL20_RangeBoundary,11:30-11:32,20,20,20,-516.0,1347.0,2.61046511627907,range_boundary,,,,
11:3011:32_L1SL20_L2SL20_L3SL20_TP60,11:30-11:32,20,20,20,-1174.0,588.0,0.5008517887563884,,60.0,,,
11:3011:32_L1SL20TP30_L2SL20TP30_L3SL20TP30,11:30-11:32,20,20,20,-330.0,1800.0,5.454545454545454,,,30.0,30.0,30.0
11:3011:32_L1SL20TP30_L2SL20TP30_L3SL20TP40,11:30-11:32,20,20,20,-300.0,1793.0,5.976666666666667,,,30.0,30.0,40.0
11:3011:32_L1SL20TP30_L2SL20TP30_L3SL20TP50,11:30-11:32,20,20,20,-424.0,1441.0,3.3985849056603774,,,30.0,30.0,50.0
11:3011:32_L1SL20TP30_L2SL20TP40_L3SL20TP30,11:30-11:32,20,20,20,-300.0,1793.0,5.976666666666667,,,30.0,40.0,30.0
11:3011:32_L1SL20TP30_L2SL20TP40_L3SL20TP40,11:30-11:32,20,20,20,-330.0,1786.0,5.412121212121212,,,30.0,40.0,40.0
11:3011:32_L1SL20TP30_L2SL20TP40_L3SL20TP50,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,30.0,40.0,50.0
11:3011:32_L1SL20TP30_L2SL20TP50_L3SL20TP30,11:30-11:32,20,20,20,-424.0,1441.0,3.3985849056603774,,,30.0,50.0,30.0
11:3011:32_L1SL20TP30_L2SL20TP50_L3SL20TP40,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,30.0,50.0,40.0
11:3011:32_L1SL20TP30_L2SL20TP50_L3SL20TP50,11:30-11:32,20,20,20,-591.0,1082.0,1.8307952622673436,,,30.0,50.0,50.0
11:3011:32_L1SL20TP40_L2SL20TP30_L3SL20TP30,11:30-11:32,20,20,20,-300.0,1793.0,5.976666666666667,,,40.0,30.0,30.0
11:3011:32_L1SL20TP40_L2SL20TP30_L3SL20TP40,11:30-11:32,20,20,20,-330.0,1786.0,5.412121212121212,,,40.0,30.0,40.0
11:3011:32_L1SL20TP40_L2SL20TP30_L3SL20TP50,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,40.0,30.0,50.0
11:3011:32_L1SL20TP40_L2SL20TP40_L3SL20TP30,11:30-11:32,20,20,20,-330.0,1786.0,5.412121212121212,,,40.0,40.0,30.0
11:3011:32_L1SL20TP40_L2SL20TP40_L3SL20TP40,11:30-11:32,20,20,20,-420.0,1779.0,4.235714285714286,,,40.0,40.0,40.0
11:3011:32_L1SL20TP40_L2SL20TP40_L3SL20TP50,11:30-11:32,20,20,20,-431.0,1427.0,3.3109048723897914,,,40.0,40.0,50.0
11:3011:32_L1SL20TP40_L2SL20TP50_L3SL20TP30,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,40.0,50.0,30.0
11:3011:32_L1SL20TP40_L2SL20TP50_L3SL20TP40,11:30-11:32,20,20,20,-431.0,1427.0,3.3109048723897914,,,40.0,50.0,40.0
11:3011:32_L1SL20TP40_L2SL20TP50_L3SL20TP50,11:30-11:32,20,20,20,-651.0,1075.0,1.651305683563748,,,40.0,50.0,50.0
11:3011:32_L1SL20TP50_L2SL20TP30_L3SL20TP30,11:30-11:32,20,20,20,-424.0,1441.0,3.3985849056603774,,,50.0,30.0,30.0
11:3011:32_L1SL20TP50_L2SL20TP30_L3SL20TP40,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,50.0,30.0,40.0
11:3011:32_L1SL20TP50_L2SL20TP30_L3SL20TP50,11:30-11:32,20,20,20,-591.0,1082.0,1.8307952622673436,,,50.0,30.0,50.0
11:3011:32_L1SL20TP50_L2SL20TP40_L3SL20TP30,11:30-11:32,20,20,20,-404.0,1434.0,3.5495049504950495,,,50.0,40.0,30.0
11:3011:32_L1SL20TP50_L2SL20TP40_L3SL20TP40,11:30-11:32,20,20,20,-431.0,1427.0,3.3109048723897914,,,50.0,40.0,40.0
11:3011:32_L1SL20TP50_L2SL20TP40_L3SL20TP50,11:30-11:32,20,20,20,-651.0,1075.0,1.651305683563748,,,50.0,40.0,50.0
11:3011:32_L1SL20TP50_L2SL20TP50_L3SL20TP30,11:30-11:32,20,20,20,-591.0,1082.0,1.8307952622673436,,,50.0,50.0,30.0
11:3011:32_L1SL20TP50_L2SL20TP50_L3SL20TP40,11:30-11:32,20,20,20,-651.0,1075.0,1.651305683563748,,,50.0,50.0,40.0
11:3011:32_L1SL20TP50_L2SL20TP50_L3SL20TP50,11:30-11:32,20,20,20,-931.0,723.0,0.7765843179377014,,,50.0,50.0,50.0
12:3012:32_L1SL15_L2SL15_L3SL15_RangeBoundary,12:30-12:32,15,15,15,-639.0,1719.0,2.6901408450704225,range_boundary,,,,
12:3012:32_L1SL15_L2SL15_L3SL15_TP60,12:30-12:32,15,15,15,-1210.0,1962.0,1.6214876033057852,,60.0,,,
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL15TP30,12:30-12:32,15,15,15,-720.0,1455.0,2.0208333333333335,,,30.0,30.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL15TP40,12:30-12:32,15,15,15,-805.0,1582.0,1.9652173913043478,,,30.0,30.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL15TP50,12:30-12:32,15,15,15,-840.0,1581.0,1.8821428571428571,,,30.0,30.0,50.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL15TP30,12:30-12:32,15,15,15,-805.0,1582.0,1.9652173913043478,,,30.0,40.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL15TP40,12:30-12:32,15,15,15,-890.0,1709.0,1.9202247191011237,,,30.0,40.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL15TP50,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,30.0,40.0,50.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL15TP30,12:30-12:32,15,15,15,-840.0,1581.0,1.8821428571428571,,,30.0,50.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL15TP40,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,30.0,50.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL15TP50,12:30-12:32,15,15,15,-1001.0,1707.0,1.7052947052947054,,,30.0,50.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL15TP30,12:30-12:32,15,15,15,-805.0,1582.0,1.9652173913043478,,,40.0,30.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL15TP40,12:30-12:32,15,15,15,-890.0,1709.0,1.9202247191011237,,,40.0,30.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL15TP50,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,40.0,30.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL15TP30,12:30-12:32,15,15,15,-890.0,1709.0,1.9202247191011237,,,40.0,40.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL15TP40,12:30-12:32,15,15,15,-975.0,1836.0,1.883076923076923,,,40.0,40.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL15TP50,12:30-12:32,15,15,15,-1010.0,1835.0,1.816831683168317,,,40.0,40.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL15TP30,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,40.0,50.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL15TP40,12:30-12:32,15,15,15,-1010.0,1835.0,1.816831683168317,,,40.0,50.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL15TP50,12:30-12:32,15,15,15,-1086.0,1834.0,1.6887661141804788,,,40.0,50.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL15TP30,12:30-12:32,15,15,15,-840.0,1581.0,1.8821428571428571,,,50.0,30.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL15TP40,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,50.0,30.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL15TP50,12:30-12:32,15,15,15,-1001.0,1707.0,1.7052947052947054,,,50.0,30.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL15TP30,12:30-12:32,15,15,15,-925.0,1708.0,1.8464864864864865,,,50.0,40.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL15TP40,12:30-12:32,15,15,15,-1010.0,1835.0,1.816831683168317,,,50.0,40.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL15TP50,12:30-12:32,15,15,15,-1086.0,1834.0,1.6887661141804788,,,50.0,40.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL15TP30,12:30-12:32,15,15,15,-1001.0,1707.0,1.7052947052947054,,,50.0,50.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL15TP40,12:30-12:32,15,15,15,-1086.0,1834.0,1.6887661141804788,,,50.0,50.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL15TP50,12:30-12:32,15,15,15,-1321.0,1833.0,1.3875851627554883,,,50.0,50.0,50.0
12:3012:32_L1SL15_L2SL15_L3SL20_RangeBoundary,12:30-12:32,15,15,20,-599.0,1701.0,2.8397328881469117,range_boundary,,,,
12:3012:32_L1SL15_L2SL15_L3SL20_TP60,12:30-12:32,15,15,20,-1077.0,2084.0,1.9350046425255338,,60.0,,,
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL20TP30,12:30-12:32,15,15,20,-680.0,1379.0,2.027941176470588,,,30.0,30.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL20TP40,12:30-12:32,15,15,20,-703.0,1638.0,2.330014224751067,,,30.0,30.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP30_L3SL20TP50,12:30-12:32,15,15,20,-787.0,1658.0,2.1067344345616266,,,30.0,30.0,50.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL20TP30,12:30-12:32,15,15,20,-765.0,1506.0,1.968627450980392,,,30.0,40.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL20TP40,12:30-12:32,15,15,20,-788.0,1765.0,2.239847715736041,,,30.0,40.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP40_L3SL20TP50,12:30-12:32,15,15,20,-872.0,1785.0,2.0470183486238533,,,30.0,40.0,50.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL20TP30,12:30-12:32,15,15,20,-800.0,1505.0,1.88125,,,30.0,50.0,30.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL20TP40,12:30-12:32,15,15,20,-823.0,1764.0,2.143377885783718,,,30.0,50.0,40.0
12:3012:32_L1SL15TP30_L2SL15TP50_L3SL20TP50,12:30-12:32,15,15,20,-937.0,1784.0,1.903948772678762,,,30.0,50.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL20TP30,12:30-12:32,15,15,20,-765.0,1506.0,1.968627450980392,,,40.0,30.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL20TP40,12:30-12:32,15,15,20,-788.0,1765.0,2.239847715736041,,,40.0,30.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP30_L3SL20TP50,12:30-12:32,15,15,20,-872.0,1785.0,2.0470183486238533,,,40.0,30.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL20TP30,12:30-12:32,15,15,20,-850.0,1633.0,1.9211764705882353,,,40.0,40.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL20TP40,12:30-12:32,15,15,20,-873.0,1892.0,2.1672394043528063,,,40.0,40.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP40_L3SL20TP50,12:30-12:32,15,15,20,-957.0,1912.0,1.9979101358411704,,,40.0,40.0,50.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL20TP30,12:30-12:32,15,15,20,-885.0,1632.0,1.8440677966101695,,,40.0,50.0,30.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL20TP40,12:30-12:32,15,15,20,-908.0,1891.0,2.0825991189427313,,,40.0,50.0,40.0
12:3012:32_L1SL15TP40_L2SL15TP50_L3SL20TP50,12:30-12:32,15,15,20,-1022.0,1911.0,1.86986301369863,,,40.0,50.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL20TP30,12:30-12:32,15,15,20,-800.0,1505.0,1.88125,,,50.0,30.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL20TP40,12:30-12:32,15,15,20,-823.0,1764.0,2.143377885783718,,,50.0,30.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP30_L3SL20TP50,12:30-12:32,15,15,20,-937.0,1784.0,1.903948772678762,,,50.0,30.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL20TP30,12:30-12:32,15,15,20,-885.0,1632.0,1.8440677966101695,,,50.0,40.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL20TP40,12:30-12:32,15,15,20,-908.0,1891.0,2.0825991189427313,,,50.0,40.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP40_L3SL20TP50,12:30-12:32,15,15,20,-1022.0,1911.0,1.86986301369863,,,50.0,40.0,50.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL20TP30,12:30-12:32,15,15,20,-1001.0,1631.0,1.6293706293706294,,,50.0,50.0,30.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL20TP40,12:30-12:32,15,15,20,-973.0,1890.0,1.9424460431654675,,,50.0,50.0,40.0
12:3012:32_L1SL15TP50_L2SL15TP50_L3SL20TP50,12:30-12:32,15,15,20,-1218.0,1910.0,1.568144499178982,,,50.0,50.0,50.0
12:3012:32_L1SL15_L2SL20_L3SL20_RangeBoundary,12:30-12:32,15,20,20,-590.0,1683.0,2.852542372881356,range_boundary,,,,
12:3012:32_L1SL15_L2SL20_L3SL20_TP60,12:30-12:32,15,20,20,-1002.0,2206.0,2.2015968063872258,,60.0,,,
12:3012:32_L1SL15TP30_L2SL20TP30_L3SL20TP30,12:30-12:32,15,20,20,-740.0,1303.0,1.7608108108108107,,,30.0,30.0,30.0
12:3012:32_L1SL15TP30_L2SL20TP30_L3SL20TP40,12:30-12:32,15,20,20,-700.0,1562.0,2.2314285714285713,,,30.0,30.0,40.0
