實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
2319,BOTH,09:58-10:02,35.6,632.9,668.5,1429.0,41.4%,25(15%)/40(10%)/60(20%)
2313,BOTH,09:58-10:02,171.2,616.1,787.4,1219.0,42.9%,25(15%)/40(10%)/50(20%)
2307,BOTH,09:58-10:02,342.9,539.7,882.5,1046.0,45.1%,25(15%)/40(10%)/40(20%)
2310,BOTH,09:58-10:02,133.4,531.3,664.8,1273.0,42.9%,25(15%)/40(10%)/45(20%)
2304,BOTH,09:58-10:02,7.8,660.6,668.5,1239.0,43.0%,25(15%)/35(15%)/60(20%)
2301,BOTH,09:58-10:02,126.0,616.8,742.8,1074.0,44.2%,25(15%)/35(15%)/55(20%)
2298,BOTH,09:58-10:02,153.5,639.1,792.6,1039.0,44.6%,25(15%)/35(15%)/50(20%)
2295,BOTH,09:58-10:02,115.7,554.4,670.0,1093.0,44.6%,25(15%)/35(15%)/45(20%)
2292,BOTH,09:58-10:02,296.3,511.6,808.0,937.0,46.6%,25(15%)/35(15%)/40(20%)
2289,BOTH,09:58-10:02,45.5,730.1,775.6,1226.0,41.4%,25(15%)/35(10%)/60(20%)
2283,BOTH,09:58-10:02,199.2,713.3,912.5,1020.0,43.6%,25(15%)/35(10%)/50(20%)
2286,BOTH,09:58-10:02,168.2,690.9,859.0,1055.0,42.9%,25(15%)/35(10%)/55(20%)
2280,BOTH,09:58-10:02,161.3,628.5,789.9,1074.0,43.6%,25(15%)/35(10%)/45(20%)
2271,BOTH,09:58-10:02,195.6,387.4,583.0,1056.0,45.2%,25(15%)/30(15%)/55(20%)
2277,BOTH,09:58-10:02,349.1,589.5,938.6,922.0,45.9%,25(15%)/35(10%)/40(20%)
2274,BOTH,09:58-10:02,152.2,454.7,606.9,1141.0,44.3%,25(15%)/30(15%)/60(20%)
2268,BOTH,09:58-10:02,223.1,510.6,733.7,1021.0,46.0%,25(15%)/30(15%)/50(20%)
2265,BOTH,09:58-10:02,185.3,425.8,611.1,1075.0,46.0%,25(15%)/30(15%)/45(20%)
