實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
3163,LONG_ONLY,11:30-12:10,-324.9,0.0,-324.9,1423.0,39.6%,25(15%)/50(15%)/55(20%)
3166,LONG_ONLY,11:30-12:10,-235.2,0.0,-235.2,1402.0,39.6%,25(15%)/50(15%)/60(20%)
3157,LONG_ONLY,11:30-12:10,-173.4,0.0,-173.4,1383.0,39.6%,25(15%)/50(10%)/60(20%)
3160,LONG_ONLY,11:30-12:10,-243.8,0.0,-243.8,1339.0,40.7%,25(15%)/50(15%)/50(20%)
3151,LONG_ONLY,11:30-12:10,-176.7,0.0,-176.7,1315.0,40.7%,25(15%)/50(10%)/50(20%)
3154,LONG_ONLY,11:30-12:10,-263.0,0.0,-263.0,1404.0,39.6%,25(15%)/50(10%)/55(20%)
3148,LONG_ONLY,11:30-12:10,-243.6,0.0,-243.6,1364.0,39.6%,25(15%)/45(15%)/60(20%)
3145,LONG_ONLY,11:30-12:10,-333.1,0.0,-333.1,1385.0,39.6%,25(15%)/45(15%)/55(20%)
3139,LONG_ONLY,11:30-12:10,3.0,0.0,3.0,1034.0,42.9%,25(15%)/45(15%)/45(20%)
3142,LONG_ONLY,11:30-12:10,-252.1,0.0,-252.1,1301.0,40.7%,25(15%)/45(15%)/50(20%)
3133,LONG_ONLY,11:30-12:10,-268.8,0.0,-268.8,1369.0,39.6%,25(15%)/45(10%)/55(20%)
3136,LONG_ONLY,11:30-12:10,-179.2,0.0,-179.2,1348.0,39.6%,25(15%)/45(10%)/60(20%)
3130,LONG_ONLY,11:30-12:10,-182.5,0.0,-182.5,1280.0,40.7%,25(15%)/45(10%)/50(20%)
3127,LONG_ONLY,11:30-12:10,77.5,0.0,77.5,1009.0,42.9%,25(15%)/45(10%)/45(20%)
3124,LONG_ONLY,11:30-12:10,-304.0,0.0,-304.0,1293.0,39.6%,25(15%)/40(15%)/60(20%)
3121,LONG_ONLY,11:30-12:10,-393.6,0.0,-393.6,1314.0,39.6%,25(15%)/40(15%)/55(20%)
3118,LONG_ONLY,11:30-12:10,-332.9,0.0,-332.9,1250.0,40.7%,25(15%)/40(15%)/50(20%)
3115,LONG_ONLY,11:30-12:10,-77.8,0.0,-77.8,983.0,42.9%,25(15%)/40(15%)/45(20%)
3109,LONG_ONLY,11:30-12:10,-235.5,0.0,-235.5,1272.0,39.6%,25(15%)/40(10%)/60(20%)
3112,LONG_ONLY,11:30-12:10,-164.0,0.0,-164.0,1007.0,42.9%,25(15%)/40(15%)/40(20%)
3103,LONG_ONLY,11:30-12:10,-260.4,0.0,-260.4,1225.0,40.7%,25(15%)/40(10%)/50(20%)
3106,LONG_ONLY,11:30-12:10,-325.1,0.0,-325.1,1293.0,39.6%,25(15%)/40(10%)/55(20%)
3100,LONG_ONLY,11:30-12:10,-0.4,0.0,-0.4,954.0,42.9%,25(15%)/40(10%)/45(20%)
3097,LONG_ONLY,11:30-12:10,-86.6,0.0,-86.6,978.0,42.9%,25(15%)/40(10%)/40(20%)
3091,LONG_ONLY,11:30-12:10,-213.2,0.0,-213.2,1068.0,43.3%,25(15%)/35(15%)/55(20%)
3094,LONG_ONLY,11:30-12:10,-123.7,0.0,-123.7,1047.0,43.3%,25(15%)/35(15%)/60(20%)
3085,LONG_ONLY,11:30-12:10,34.5,0.0,34.5,805.0,46.2%,25(15%)/35(15%)/45(20%)
3088,LONG_ONLY,11:30-12:10,-220.6,0.0,-220.6,1072.0,44.0%,25(15%)/35(15%)/50(20%)
3079,LONG_ONLY,11:30-12:10,-56.4,0.0,-56.4,1022.0,42.9%,25(15%)/35(10%)/60(20%)
3082,LONG_ONLY,11:30-12:10,-51.6,0.0,-51.6,829.0,46.2%,25(15%)/35(15%)/40(20%)
3076,LONG_ONLY,11:30-12:10,-146.0,0.0,-146.0,1043.0,42.9%,25(15%)/35(10%)/55(20%)
3073,LONG_ONLY,11:30-12:10,-149.6,0.0,-149.6,1043.0,44.0%,25(15%)/35(10%)/50(20%)
3067,LONG_ONLY,11:30-12:10,24.2,0.0,24.2,796.0,46.2%,25(15%)/35(10%)/40(20%)
3070,LONG_ONLY,11:30-12:10,110.4,0.0,110.4,772.0,46.2%,25(15%)/35(10%)/45(20%)
3061,LONG_ONLY,11:30-12:10,-207.9,0.0,-207.9,1022.0,44.9%,25(15%)/30(15%)/55(20%)
3064,LONG_ONLY,11:30-12:10,-118.3,0.0,-118.3,1001.0,44.9%,25(15%)/30(15%)/60(20%)
3055,LONG_ONLY,11:30-12:10,55.5,0.0,55.5,743.0,47.8%,25(15%)/30(15%)/45(20%)
3058,LONG_ONLY,11:30-12:10,-215.2,0.0,-215.2,1026.0,45.6%,25(15%)/30(15%)/50(20%)
3049,LONG_ONLY,11:30-12:10,-58.2,0.0,-58.2,979.0,44.0%,25(15%)/30(10%)/60(20%)
3052,LONG_ONLY,11:30-12:10,-30.8,0.0,-30.8,767.0,47.8%,25(15%)/30(15%)/40(20%)
3043,LONG_ONLY,11:30-12:10,-151.4,0.0,-151.4,1000.0,45.1%,25(15%)/30(10%)/50(20%)
3046,LONG_ONLY,11:30-12:10,-147.8,0.0,-147.8,1000.0,44.0%,25(15%)/30(10%)/55(20%)
3040,LONG_ONLY,11:30-12:10,127.4,0.0,127.4,710.0,47.3%,25(15%)/30(10%)/45(20%)
3037,LONG_ONLY,11:30-12:10,41.2,0.0,41.2,734.0,47.3%,25(15%)/30(10%)/40(20%)
3031,LONG_ONLY,11:30-12:10,-272.1,0.0,-272.1,1414.0,39.6%,25(10%)/50(15%)/55(20%)
3034,LONG_ONLY,11:30-12:10,-182.6,0.0,-182.6,1393.0,39.6%,25(10%)/50(15%)/60(20%)
3028,LONG_ONLY,11:30-12:10,-187.3,0.0,-187.3,1326.0,40.7%,25(10%)/50(15%)/50(20%)
3025,LONG_ONLY,11:30-12:10,-120.7,0.0,-120.7,1374.0,39.6%,25(10%)/50(10%)/60(20%)
3019,LONG_ONLY,11:30-12:10,-120.3,0.0,-120.3,1302.0,40.7%,25(10%)/50(10%)/50(20%)
3022,LONG_ONLY,11:30-12:10,-210.3,0.0,-210.3,1395.0,39.6%,25(10%)/50(10%)/55(20%)
3013,LONG_ONLY,11:30-12:10,-277.9,0.0,-277.9,1372.0,39.6%,25(10%)/45(15%)/55(20%)
3016,LONG_ONLY,11:30-12:10,-188.2,0.0,-188.2,1351.0,39.6%,25(10%)/45(15%)/60(20%)
3007,LONG_ONLY,11:30-12:10,64.7,0.0,64.7,1015.0,42.9%,25(10%)/45(15%)/45(20%)
3010,LONG_ONLY,11:30-12:10,-193.1,0.0,-193.1,1284.0,40.7%,25(10%)/45(15%)/50(20%)
3001,LONG_ONLY,11:30-12:10,-96.5,0.0,-96.5,1240.0,40.7%,25(10%)/45(10%)/55(20%)
3004,LONG_ONLY,11:30-12:10,-6.9,0.0,-6.9,1219.0,40.7%,25(10%)/45(10%)/60(20%)
2998,LONG_ONLY,11:30-12:10,-6.5,0.0,-6.5,1147.0,41.8%,25(10%)/45(10%)/50(20%)
2995,LONG_ONLY,11:30-12:10,139.1,0.0,139.1,990.0,42.9%,25(10%)/45(10%)/45(20%)
2992,LONG_ONLY,11:30-12:10,-248.7,0.0,-248.7,1280.0,39.6%,25(10%)/40(15%)/60(20%)
2989,LONG_ONLY,11:30-12:10,-338.3,0.0,-338.3,1301.0,39.6%,25(10%)/40(15%)/55(20%)
2986,LONG_ONLY,11:30-12:10,-273.9,0.0,-273.9,1233.0,40.7%,25(10%)/40(15%)/50(20%)
2983,LONG_ONLY,11:30-12:10,-16.2,0.0,-16.2,964.0,42.9%,25(10%)/40(15%)/45(20%)
2980,LONG_ONLY,11:30-12:10,-102.4,0.0,-102.4,988.0,42.9%,25(10%)/40(15%)/40(20%)
2977,LONG_ONLY,11:30-12:10,-63.2,0.0,-63.2,1143.0,40.7%,25(10%)/40(10%)/60(20%)
2974,LONG_ONLY,11:30-12:10,-152.8,0.0,-152.8,1164.0,40.7%,25(10%)/40(10%)/55(20%)
2968,LONG_ONLY,11:30-12:10,61.2,0.0,61.2,935.0,42.9%,25(10%)/40(10%)/45(20%)
2971,LONG_ONLY,11:30-12:10,-84.4,0.0,-84.4,1092.0,41.8%,25(10%)/40(10%)/50(20%)
2965,LONG_ONLY,11:30-12:10,-25.0,0.0,-25.0,959.0,42.9%,25(10%)/40(10%)/40(20%)
2962,LONG_ONLY,11:30-12:10,-62.1,0.0,-62.1,1027.0,44.0%,25(10%)/35(15%)/60(20%)
2956,LONG_ONLY,11:30-12:10,-159.1,0.0,-159.1,1052.0,44.0%,25(10%)/35(15%)/50(20%)
