實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
3164,SHORT_ONLY,11:30-12:10,0.0,-1330.4,-1330.4,3010.4,34.0%,25(15%)/50(15%)/55(20%)
3167,SHORT_ONLY,11:30-12:10,0.0,-1261.6,-1261.6,2926.6,34.0%,25(15%)/50(15%)/60(20%)
3158,SHORT_ONLY,11:30-12:10,0.0,-1194.8,-1194.8,2821.8,34.0%,25(15%)/50(10%)/60(20%)
3161,SHORT_ONLY,11:30-12:10,0.0,-1266.4,-1266.4,2850.4,34.0%,25(15%)/50(15%)/50(20%)
3152,SHORT_ONLY,11:30-12:10,0.0,-1199.5,-1199.5,2745.6,34.0%,25(15%)/50(10%)/50(20%)
3155,SHORT_ONLY,11:30-12:10,0.0,-1263.5,-1263.5,2905.6,34.0%,25(15%)/50(10%)/55(20%)
3146,SHORT_ONLY,11:30-12:10,0.0,-1439.8,-1439.8,3183.8,34.0%,25(15%)/45(15%)/55(20%)
3149,SHORT_ONLY,11:30-12:10,0.0,-1371.0,-1371.0,3100.1,34.0%,25(15%)/45(15%)/60(20%)
3140,SHORT_ONLY,11:30-12:10,0.0,-1475.7,-1475.7,3169.7,34.0%,25(15%)/45(15%)/45(20%)
3143,SHORT_ONLY,11:30-12:10,0.0,-1375.8,-1375.8,3023.8,34.0%,25(15%)/45(15%)/50(20%)
3134,SHORT_ONLY,11:30-12:10,0.0,-1375.2,-1375.2,3087.2,34.0%,25(15%)/45(10%)/55(20%)
3137,SHORT_ONLY,11:30-12:10,0.0,-1306.3,-1306.3,3003.3,34.0%,25(15%)/45(10%)/60(20%)
3131,SHORT_ONLY,11:30-12:10,0.0,-1311.2,-1311.2,2927.2,34.0%,25(15%)/45(10%)/50(20%)
3128,SHORT_ONLY,11:30-12:10,0.0,-1411.0,-1411.0,3072.9,34.0%,25(15%)/45(10%)/45(20%)
3125,SHORT_ONLY,11:30-12:10,0.0,-1453.0,-1453.0,3219.0,34.0%,25(15%)/40(15%)/60(20%)
3119,SHORT_ONLY,11:30-12:10,0.0,-1457.8,-1457.8,3142.8,34.0%,25(15%)/40(15%)/50(20%)
3122,SHORT_ONLY,11:30-12:10,0.0,-1521.8,-1521.8,3302.8,34.0%,25(15%)/40(15%)/55(20%)
3113,SHORT_ONLY,11:30-12:10,0.0,-1625.8,-1625.8,3381.8,34.0%,25(15%)/40(15%)/40(20%)
3116,SHORT_ONLY,11:30-12:10,0.0,-1557.6,-1557.6,3288.6,34.0%,25(15%)/40(15%)/45(20%)
3107,SHORT_ONLY,11:30-12:10,0.0,-1460.5,-1460.5,3211.4,34.0%,25(15%)/40(10%)/55(20%)
3110,SHORT_ONLY,11:30-12:10,0.0,-1391.7,-1391.7,3127.7,34.0%,25(15%)/40(10%)/60(20%)
3104,SHORT_ONLY,11:30-12:10,0.0,-1396.5,-1396.5,3051.4,34.0%,25(15%)/40(10%)/50(20%)
3101,SHORT_ONLY,11:30-12:10,0.0,-1496.2,-1496.2,3197.2,34.0%,25(15%)/40(10%)/45(20%)
3098,SHORT_ONLY,11:30-12:10,0.0,-1564.5,-1564.5,3290.4,34.0%,25(15%)/40(10%)/40(20%)
