實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
4857,BOTH,10:45-11:00,1503.4,-590.6,912.8,1190.0,52.4%,25(20%)/40(20%)/45(20%)
4860,BOTH,10:45-11:00,1352.6,-550.8,801.8,1346.0,51.6%,25(20%)/40(20%)/50(20%)
4851,BOTH,10:45-11:00,1416.6,-497.2,919.4,1315.0,51.6%,25(20%)/40(15%)/50(20%)
4854,BOTH,10:45-11:00,1343.0,-482.6,860.4,1121.0,53.2%,25(20%)/40(20%)/40(20%)
4845,BOTH,10:45-11:00,1411.2,-429.1,982.1,1097.0,53.2%,25(20%)/40(15%)/40(20%)
4848,BOTH,10:45-11:00,1571.6,-537.0,1034.5,1154.0,52.4%,25(20%)/40(15%)/45(20%)
4839,BOTH,10:45-11:00,1644.6,-471.5,1173.1,1108.0,52.4%,25(20%)/40(10%)/45(20%)
4842,BOTH,10:45-11:00,1485.4,-431.7,1053.7,1273.0,51.6%,25(20%)/40(10%)/50(20%)
4833,BOTH,10:45-11:00,1436.6,-700.8,735.8,1233.0,50.8%,25(20%)/35(20%)/50(20%)
4836,BOTH,10:45-11:00,1484.2,-363.5,1120.7,1066.0,53.2%,25(20%)/40(10%)/40(20%)
4827,BOTH,10:45-11:00,1422.2,-536.2,886.0,1033.0,53.6%,25(20%)/35(20%)/40(20%)
4830,BOTH,10:45-11:00,1582.6,-705.6,877.0,1081.0,52.0%,25(20%)/35(20%)/45(20%)
4821,BOTH,10:45-11:00,1655.1,-652.6,1002.5,1033.0,51.6%,25(20%)/35(15%)/45(20%)
4824,BOTH,10:45-11:00,1505.2,-651.3,853.9,1189.0,50.0%,25(20%)/35(15%)/50(20%)
4815,BOTH,10:45-11:00,1571.2,-532.3,1038.9,1146.0,50.8%,25(20%)/35(10%)/50(20%)
4818,BOTH,10:45-11:00,1494.7,-479.7,1015.0,998.0,53.2%,25(20%)/35(15%)/40(20%)
4809,BOTH,10:45-11:00,1564.6,-422.1,1142.5,965.0,53.2%,25(20%)/35(10%)/40(20%)
4812,BOTH,10:45-11:00,1725.0,-530.1,1194.9,987.0,52.4%,25(20%)/35(10%)/45(20%)
4803,BOTH,10:45-11:00,1505.2,-608.6,896.6,958.0,52.0%,25(20%)/30(20%)/45(20%)
4806,BOTH,10:45-11:00,1359.2,-603.8,755.4,1106.0,50.8%,25(20%)/30(20%)/50(20%)
4797,BOTH,10:45-11:00,1420.7,-557.4,863.3,1067.0,50.0%,25(20%)/30(15%)/50(20%)
4800,BOTH,10:45-11:00,1344.8,-442.4,902.4,906.0,53.6%,25(20%)/30(20%)/40(20%)
4791,BOTH,10:45-11:00,1410.2,-389.1,1021.0,881.0,53.2%,25(20%)/30(15%)/40(20%)
4794,BOTH,10:45-11:00,1570.5,-558.6,1011.9,937.0,51.6%,25(20%)/30(15%)/45(20%)
4785,BOTH,10:45-11:00,1633.3,-505.5,1127.8,913.0,52.4%,25(20%)/30(10%)/45(20%)
4788,BOTH,10:45-11:00,1479.5,-507.7,971.8,1027.0,50.8%,25(20%)/30(10%)/50(20%)
4779,BOTH,10:45-11:00,1338.8,-440.4,898.4,921.0,55.5%,25(20%)/25(20%)/50(20%)
4782,BOTH,10:45-11:00,1472.9,-332.7,1140.2,870.0,54.0%,25(20%)/30(10%)/40(20%)
4773,BOTH,10:45-11:00,1335.6,-354.2,981.4,822.0,57.4%,25(20%)/25(20%)/40(20%)
