實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
1710,11:15-11:30,174.7,49789.5,40.8%,64,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
1489,11:15-11:30,174.4,782.0,54.4%,99,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
1005,11:15-11:30,174.2,2999.9,43.1%,64,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
1506,11:15-11:30,173.8,1088.4,40.8%,64,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
603,11:00-11:15,173.3,958.8,40.0%,59,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
282,11:00-11:15,173.2,878.2,43.1%,59,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
312,11:00-11:15,173.2,1013.3,39.2%,59,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
69,11:00-11:15,171.1,1025.4,40.8%,59,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
1734,11:15-11:30,171.0,271.3,46.2%,64,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
1462,11:15-11:30,170.8,677.0,58.9%,99,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
318,11:00-11:15,169.8,860.2,41.5%,59,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
651,11:00-11:15,168.2,789.4,45.8%,57,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
960,11:00-11:15,166.6,1077.6,39.2%,59,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1324,11:15-11:30,165.1,731.0,58.9%,99,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
1336,11:15-11:30,163.8,730.0,58.9%,99,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
75,11:00-11:15,163.3,886.3,43.1%,59,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
1797,11:15-11:30,163.3,784.3,43.1%,64,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
372,11:00-11:15,161.8,701.1,44.6%,59,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
429,11:00-11:15,161.2,945.1,39.2%,59,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
199,11:00-11:15,161.1,1159.0,53.3%,97,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
1698,11:15-11:30,161.0,720.4,43.1%,64,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1815,11:15-11:30,160.6,1393.7,40.8%,64,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
1032,11:15-11:30,159.4,1219.6,42.3%,64,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
366,11:00-11:15,159.1,858.3,42.3%,59,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
1761,11:15-11:30,158.9,942.9,54.5%,64,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
435,11:00-11:15,157.3,693.9,45.4%,59,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
609,11:00-11:15,156.6,1018.4,40.8%,59,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
1638,11:15-11:30,156.3,214.3,52.3%,64,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
504,11:00-11:15,156.2,952.2,40.3%,58,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
966,11:00-11:15,155.8,933.0,41.5%,59,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
1662,11:15-11:30,154.8,1034.1,56.4%,64,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
360,11:00-11:15,154.3,799.7,41.5%,58,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
1560,11:15-11:30,154.2,687.9,42.3%,64,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
30,11:00-11:15,151.6,780.1,43.8%,59,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
63,11:00-11:15,151.6,999.4,40.0%,59,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
1533,11:15-11:30,151.6,1487.8,53.1%,62,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
930,11:00-11:15,151.1,981.2,42.3%,59,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
1899,11:15-11:30,151.1,1219.4,43.1%,64,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1620,11:15-11:30,151.0,913.2,38.5%,64,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
163,11:00-11:15,150.3,1161.0,54.4%,97,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
819,11:00-11:15,150.2,1078.9,39.2%,59,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
1605,11:15-11:30,150.1,738.6,40.0%,64,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
1113,11:15-11:30,149.8,1408.7,43.1%,64,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
1351,11:15-11:30,149.6,659.0,58.9%,99,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
1644,11:15-11:30,148.8,245.6,52.3%,64,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
177,11:00-11:15,148.5,1049.7,40.8%,59,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
304,11:00-11:15,148.2,1207.0,52.2%,97,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
615,11:00-11:15,148.2,866.4,43.1%,59,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
1587,11:15-11:30,148.2,466.1,41.5%,64,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
111,11:00-11:15,147.8,800.2,45.4%,59,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
1623,11:15-11:30,146.8,206.1,47.6%,59,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
333,11:00-11:15,146.3,841.7,42.6%,58,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
924,11:00-11:15,146.3,1140.6,40.0%,59,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
1008,11:15-11:30,146.0,8880.8,51.7%,64,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
1378,11:15-11:30,146.0,773.0,54.4%,99,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
1716,11:15-11:30,145.7,1011.0,40.8%,64,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
654,11:00-11:15,145.0,952.1,43.7%,55,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
570,11:00-11:15,144.1,730.1,43.8%,59,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
1363,11:15-11:30,143.4,687.0,58.9%,99,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
471,11:00-11:15,143.3,710.6,44.2%,59,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
687,11:00-11:15,141.1,832.5,44.6%,59,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
720,11:00-11:15,141.1,1087.7,40.0%,59,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
1737,11:15-11:30,140.2,214.2,40.8%,64,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
339,11:00-11:15,139.8,887.8,43.8%,59,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
978,11:15-11:30,139.3,477.7,52.6%,63,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
183,11:00-11:15,139.2,910.9,43.1%,59,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
1140,11:15-11:30,139.1,809.3,42.3%,64,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
301,11:00-11:15,139.0,1188.0,52.2%,97,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
1785,11:15-11:30,138.3,778.8,43.8%,64,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
1390,11:15-11:30,137.8,795.0,54.4%,99,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
97,11:00-11:15,137.5,1212.0,52.2%,97,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
6,11:00-11:15,137.3,978.3,41.9%,59,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
831,11:00-11:15,137.3,971.9,42.3%,59,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1417,11:15-11:30,136.3,751.0,57.8%,97,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
1800,11:15-11:30,135.2,909.4,43.1%,64,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
825,11:00-11:15,133.5,1128.9,40.0%,59,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
786,11:00-11:15,133.2,834.4,43.8%,59,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
1701,11:15-11:30,132.8,808.6,43.1%,64,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1818,11:15-11:30,132.4,2171.3,40.8%,64,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
1318,11:15-11:30,132.2,753.0,58.9%,99,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
1405,11:15-11:30,131.7,743.0,57.8%,99,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
345,11:00-11:15,131.4,728.5,46.2%,59,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
421,11:00-11:15,131.4,1362.0,52.2%,97,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
1035,11:15-11:30,131.2,2374.9,41.5%,64,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
171,11:00-11:15,130.8,1022.1,40.0%,59,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
520,11:00-11:15,130.2,1350.0,52.2%,97,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
1650,11:15-11:30,129.1,617.6,56.4%,63,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
1743,11:15-11:30,128.7,243.1,46.8%,58,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
94,11:00-11:15,128.3,1193.0,52.2%,97,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1764,11:15-11:30,128.1,552.8,53.6%,64,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
138,11:00-11:15,127.5,816.6,43.8%,59,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
1665,11:15-11:30,127.5,581.8,56.4%,64,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
1059,11:15-11:30,126.6,1408.1,40.0%,64,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
12,11:00-11:15,126.2,816.1,45.4%,59,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
58,11:00-11:15,126.0,1195.0,53.3%,97,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
285,11:00-11:15,126.0,1084.2,40.8%,59,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
1923,11:15-11:30,125.7,764.3,40.0%,64,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1221,11:15-11:30,125.5,817.4,43.1%,64,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
1686,11:15-11:30,125.5,626.7,43.8%,64,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
1647,11:15-11:30,124.8,202.8,52.3%,64,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
465,11:00-11:15,124.7,875.9,41.5%,59,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
1306,11:15-11:30,124.3,742.0,60.0%,99,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
1905,11:15-11:30,122.8,469.8,43.1%,64,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
622,11:00-11:15,122.3,1229.0,53.3%,97,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
418,11:00-11:15,122.2,1321.0,52.2%,97,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
1116,11:15-11:30,121.7,3746.5,42.3%,64,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
1704,11:15-11:30,121.3,1182.8,40.8%,64,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
1014,11:15-11:30,121.2,760.5,43.1%,64,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
307,11:00-11:15,121.0,1159.0,53.3%,97,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
517,11:00-11:15,121.0,1299.0,52.2%,97,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
369,11:00-11:15,120.8,853.0,42.3%,59,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
219,11:00-11:15,120.4,829.7,45.4%,59,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
756,11:00-11:15,119.9,1058.2,39.2%,59,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
660,11:00-11:15,119.8,829.9,47.7%,59,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
1842,11:15-11:30,119.2,253.8,46.2%,64,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
1248,11:15-11:30,118.7,480.3,42.3%,64,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
612,11:00-11:15,118.3,1023.5,40.0%,59,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
1719,11:15-11:30,117.5,1303.5,40.8%,64,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
1806,11:15-11:30,117.2,419.9,43.1%,64,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
681,11:00-11:15,116.2,964.1,41.8%,58,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
382,11:00-11:15,115.6,1317.0,53.3%,97,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
543,11:00-11:15,115.1,738.9,45.4%,59,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
207,11:00-11:15,115.0,1018.8,38.5%,59,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
291,11:00-11:15,115.0,935.3,43.1%,59,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
39,11:00-11:15,114.8,830.4,43.8%,59,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
759,11:00-11:15,114.8,837.1,43.8%,59,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
438,11:00-11:15,114.3,906.7,42.3%,59,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
1086,11:15-11:30,113.8,571.9,51.7%,64,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
1869,11:15-11:30,112.7,1895.2,54.5%,64,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
1167,11:15-11:30,112.0,909.7,40.0%,64,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
1671,11:15-11:30,111.8,2991.2,56.4%,64,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
114,11:00-11:15,111.5,1006.5,41.5%,59,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
981,11:15-11:30,111.1,304.0,47.0%,63,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
424,11:00-11:15,111.0,1228.0,53.3%,97,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
1143,11:15-11:30,110.8,1141.8,41.5%,64,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
271,11:00-11:15,110.3,1161.0,54.4%,97,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
279,11:00-11:15,110.1,1045.3,40.0%,59,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
540,11:00-11:15,110.0,971.4,39.2%,59,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
100,11:00-11:15,109.3,1165.0,53.3%,97,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
1432,11:15-11:30,107.0,728.0,58.9%,99,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
1041,11:15-11:30,106.8,463.9,42.3%,64,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
444,11:00-11:15,106.5,741.9,45.8%,59,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
1444,11:15-11:30,105.7,727.0,58.9%,99,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
402,11:00-11:15,105.6,1019.5,40.8%,59,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
1770,11:15-11:30,105.5,2674.5,55.5%,63,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
927,11:00-11:15,104.5,1147.9,39.2%,59,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1632,11:15-11:30,104.5,186.9,52.3%,64,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
579,11:00-11:15,103.5,776.9,43.8%,59,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
64,11:00-11:15,103.3,1165.0,54.4%,97,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
246,11:00-11:15,103.3,841.4,43.8%,59,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
1824,11:15-11:30,103.3,522.7,40.0%,64,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
657,11:00-11:15,103.2,960.8,43.3%,54,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
663,11:00-11:15,102.7,997.6,47.7%,59,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
342,11:00-11:15,101.7,882.4,43.8%,59,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
1746,11:15-11:30,101.3,206.7,46.3%,57,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
72,11:00-11:15,100.5,1050.0,40.0%,59,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
753,11:00-11:15,99.7,1088.4,39.2%,59,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1486,11:15-11:30,99.6,795.0,54.4%,99,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
120,11:00-11:15,98.8,845.9,45.4%,59,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
1062,11:15-11:30,98.4,4701.9,39.2%,64,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
388,11:00-11:15,98.1,1228.0,54.4%,97,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
1893,11:15-11:30,97.7,413.6,43.8%,64,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
33,11:00-11:15,97.6,977.9,40.8%,59,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
1345,11:15-11:30,97.6,728.0,58.9%,99,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
1614,11:15-11:30,97.6,342.1,40.0%,64,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
1926,11:15-11:30,97.5,887.8,40.0%,64,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
1224,11:15-11:30,97.3,1222.0,42.3%,64,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
1275,11:15-11:30,97.3,508.0,40.0%,64,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
1122,11:15-11:30,96.8,479.7,43.1%,64,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
987,11:15-11:30,96.0,621.4,53.6%,64,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
1459,11:15-11:30,96.0,672.0,58.9%,99,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
828,11:00-11:15,95.3,1134.0,39.6%,58,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
1908,11:15-11:30,94.5,469.2,43.1%,64,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
315,11:00-11:15,94.2,1042.8,38.5%,59,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
1516,11:15-11:30,94.1,774.0,56.7%,99,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
1752,11:15-11:30,93.8,213.6,52.3%,64,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
1725,11:15-11:30,93.2,436.0,40.0%,64,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1017,11:15-11:30,93.0,1067.8,42.3%,64,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
795,11:00-11:15,92.7,877.3,43.8%,59,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
1002,11:15-11:30,92.6,769.5,43.8%,64,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
1731,11:15-11:30,91.8,188.7,42.3%,64,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
762,11:00-11:15,91.7,1004.7,40.0%,59,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
1498,11:15-11:30,91.4,815.0,54.4%,99,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
15,11:00-11:15,91.0,1019.8,42.3%,59,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
147,11:00-11:15,90.7,854.0,43.8%,59,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
1251,11:15-11:30,90.5,517.5,41.5%,64,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
202,11:00-11:15,89.8,1192.0,52.2%,97,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
537,11:00-11:15,89.8,1001.6,39.2%,59,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
1471,11:15-11:30,89.8,700.0,58.9%,99,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
939,11:00-11:15,89.0,1042.3,42.3%,59,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
1333,11:15-11:30,89.0,730.0,58.9%,99,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
1809,11:15-11:30,89.0,405.6,43.1%,64,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
480,11:00-11:15,88.4,764.5,44.6%,59,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
1845,11:15-11:30,88.4,212.1,40.8%,64,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
1194,11:15-11:30,88.2,1104.2,51.7%,64,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
933,11:00-11:15,87.8,1197.6,40.0%,59,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1674,11:15-11:30,87.8,784.0,56.4%,64,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
474,11:00-11:15,87.7,918.9,41.1%,59,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
166,11:00-11:15,87.5,1194.0,53.3%,97,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
573,11:00-11:15,86.9,939.8,41.5%,59,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
523,11:00-11:15,86.5,1227.0,53.3%,97,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
1149,11:15-11:30,86.4,324.1,42.3%,64,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
696,11:00-11:15,86.1,881.0,44.6%,59,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
222,11:00-11:15,85.8,1033.8,41.5%,59,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
1089,11:15-11:30,85.5,299.0,46.2%,64,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
894,11:00-11:15,84.9,905.4,43.8%,59,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
1170,11:15-11:30,83.8,1536.7,39.2%,64,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
468,11:00-11:15,82.9,872.8,40.8%,59,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
1872,11:15-11:30,81.9,650.8,53.6%,64,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
1794,11:15-11:30,81.8,312.7,43.8%,64,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
180,11:00-11:15,79.7,1073.2,40.0%,59,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1758,11:15-11:30,79.7,807.7,55.5%,64,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
1695,11:15-11:30,79.4,315.6,43.8%,64,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1812,11:15-11:30,79.0,487.5,40.8%,64,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1044,11:15-11:30,78.5,501.9,41.5%,64,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
1597,11:15-11:30,78.4,812.0,53.3%,99,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
1773,11:15-11:30,78.0,711.4,55.0%,62,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
1029,11:15-11:30,77.8,400.7,43.1%,64,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
21,11:00-11:15,77.3,864.8,45.4%,59,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
1851,11:15-11:30,76.9,209.0,40.8%,64,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
1914,11:15-11:30,76.6,346.8,42.3%,64,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1659,11:15-11:30,75.7,915.3,57.4%,64,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
1827,11:15-11:30,75.2,524.5,40.0%,64,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
141,11:00-11:15,75.0,1015.1,40.8%,59,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
684,11:00-11:15,74.4,970.3,41.4%,57,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
546,11:00-11:15,74.1,949.2,42.3%,59,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
1543,11:15-11:30,74.1,741.0,57.8%,99,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
1068,11:15-11:30,73.3,381.1,40.0%,64,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1372,11:15-11:30,72.8,701.0,58.9%,99,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
441,11:00-11:15,72.5,903.6,41.5%,59,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
1230,11:15-11:30,72.5,296.5,43.1%,64,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
648,11:00-11:15,72.2,1033.1,38.8%,58,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
228,11:00-11:15,71.5,875.8,45.4%,59,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
487,11:00-11:15,71.5,1229.0,54.4%,97,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
669,11:00-11:15,71.5,872.0,47.7%,59,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
864,11:00-11:15,71.5,1104.4,39.2%,59,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
1095,11:15-11:30,70.5,1755.2,52.6%,63,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
1755,11:15-11:30,69.8,206.4,52.3%,64,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
1641,11:15-11:30,69.6,186.6,52.3%,64,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
1426,11:15-11:30,69.4,782.0,58.9%,99,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
208,11:00-11:15,69.2,1164.0,53.3%,97,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
1278,11:15-11:30,69.1,554.3,39.2%,64,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
1125,11:15-11:30,68.6,526.6,42.3%,64,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
1360,11:15-11:30,68.6,682.0,58.9%,99,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
1932,11:15-11:30,68.5,361.8,40.0%,64,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1110,11:15-11:30,68.2,403.7,43.8%,64,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
990,11:15-11:30,67.8,279.2,47.9%,64,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
1570,11:15-11:30,67.6,693.0,57.8%,99,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
255,11:00-11:15,66.5,880.3,43.8%,59,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
768,11:00-11:15,66.5,878.2,45.4%,57,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
447,11:00-11:15,66.0,949.7,42.3%,59,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
1257,11:15-11:30,66.0,276.0,42.3%,64,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
123,11:00-11:15,65.2,1047.4,41.9%,59,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
1728,11:15-11:30,65.0,408.1,40.0%,64,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
