實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
4856,SHORT_ONLY,10:45-11:00,0.0,-698.2,-698.2,2189.2,42.6%,25(20%)/40(20%)/45(20%)
4859,SHORT_ONLY,10:45-11:00,0.0,-620.8,-620.8,2052.8,42.6%,25(20%)/40(20%)/50(20%)
4850,SHORT_ONLY,10:45-11:00,0.0,-542.0,-542.0,1946.0,42.6%,25(20%)/40(15%)/50(20%)
4853,SHORT_ONLY,10:45-11:00,0.0,-587.4,-587.4,1988.4,43.6%,25(20%)/40(20%)/40(20%)
4844,SHORT_ONLY,10:45-11:00,0.0,-508.6,-508.6,1895.5,43.6%,25(20%)/40(15%)/40(20%)
4847,SHORT_ONLY,10:45-11:00,0.0,-619.4,-619.4,2082.3,42.6%,25(20%)/40(15%)/45(20%)
4838,SHORT_ONLY,10:45-11:00,0.0,-528.5,-528.5,1955.5,42.6%,25(20%)/40(10%)/45(20%)
4841,SHORT_ONLY,10:45-11:00,0.0,-451.1,-451.1,1819.1,42.6%,25(20%)/40(10%)/50(20%)
4832,SHORT_ONLY,10:45-11:00,0.0,-786.2,-786.2,2222.2,41.0%,25(20%)/35(20%)/50(20%)
4835,SHORT_ONLY,10:45-11:00,0.0,-417.7,-417.7,1781.7,43.6%,25(20%)/40(10%)/40(20%)
4826,SHORT_ONLY,10:45-11:00,0.0,-656.4,-656.4,2045.4,43.6%,25(20%)/35(20%)/40(20%)
4829,SHORT_ONLY,10:45-11:00,0.0,-828.6,-828.6,2323.6,41.6%,25(20%)/35(20%)/45(20%)
4820,SHORT_ONLY,10:45-11:00,0.0,-751.2,-751.2,2211.2,41.6%,25(20%)/35(15%)/45(20%)
4823,SHORT_ONLY,10:45-11:00,0.0,-712.3,-712.3,2113.3,40.6%,25(20%)/35(15%)/50(20%)
4817,SHORT_ONLY,10:45-11:00,0.0,-575.5,-575.5,1942.5,43.6%,25(20%)/35(15%)/40(20%)
4814,SHORT_ONLY,10:45-11:00,0.0,-568.9,-568.9,1933.9,41.6%,25(20%)/35(10%)/50(20%)
4808,SHORT_ONLY,10:45-11:00,0.0,-493.5,-493.5,1836.5,43.6%,25(20%)/35(10%)/40(20%)
4811,SHORT_ONLY,10:45-11:00,0.0,-604.3,-604.3,2028.3,42.6%,25(20%)/35(10%)/45(20%)
4802,SHORT_ONLY,10:45-11:00,0.0,-722.4,-722.4,2063.4,41.6%,25(20%)/30(20%)/45(20%)
4805,SHORT_ONLY,10:45-11:00,0.0,-676.0,-676.0,1954.0,41.0%,25(20%)/30(20%)/50(20%)
4796,SHORT_ONLY,10:45-11:00,0.0,-607.8,-607.8,1857.8,40.6%,25(20%)/30(15%)/50(20%)
4799,SHORT_ONLY,10:45-11:00,0.0,-559.0,-559.0,1828.0,43.6%,25(20%)/30(20%)/40(20%)
4790,SHORT_ONLY,10:45-11:00,0.0,-484.0,-484.0,1737.0,43.6%,25(20%)/30(15%)/40(20%)
4793,SHORT_ONLY,10:45-11:00,0.0,-650.7,-650.7,1963.7,41.6%,25(20%)/30(15%)/45(20%)
4784,SHORT_ONLY,10:45-11:00,0.0,-575.8,-575.8,1857.8,42.6%,25(20%)/30(10%)/45(20%)
4787,SHORT_ONLY,10:45-11:00,0.0,-536.4,-536.4,1755.4,41.6%,25(20%)/30(10%)/50(20%)
4778,SHORT_ONLY,10:45-11:00,0.0,-567.0,-567.0,1704.0,44.6%,25(20%)/25(20%)/50(20%)
4781,SHORT_ONLY,10:45-11:00,0.0,-405.8,-405.8,1637.8,44.6%,25(20%)/30(10%)/40(20%)
4772,SHORT_ONLY,10:45-11:00,0.0,-525.2,-525.2,1681.2,46.3%,25(20%)/25(20%)/40(20%)
4775,SHORT_ONLY,10:45-11:00,0.0,-609.4,-609.4,1799.4,45.2%,25(20%)/25(20%)/45(20%)
4766,SHORT_ONLY,10:45-11:00,0.0,-470.4,-470.4,1641.5,42.6%,25(20%)/25(15%)/45(20%)
4769,SHORT_ONLY,10:45-11:00,0.0,-427.6,-427.6,1551.5,41.6%,25(20%)/25(15%)/50(20%)
4760,SHORT_ONLY,10:45-11:00,0.0,-374.5,-374.5,1487.5,41.6%,25(20%)/25(10%)/50(20%)
4763,SHORT_ONLY,10:45-11:00,0.0,-380.8,-380.8,1523.8,44.6%,25(20%)/25(15%)/40(20%)
4754,SHORT_ONLY,10:45-11:00,0.0,-318.7,-318.7,1450.7,44.6%,25(20%)/25(10%)/40(20%)
4757,SHORT_ONLY,10:45-11:00,0.0,-413.9,-413.9,1571.9,42.6%,25(20%)/25(10%)/45(20%)
4748,SHORT_ONLY,10:45-11:00,0.0,-553.8,-553.8,2023.8,43.6%,25(15%)/40(20%)/45(20%)
4751,SHORT_ONLY,10:45-11:00,0.0,-476.4,-476.4,1887.3,43.6%,25(15%)/40(20%)/50(20%)
4742,SHORT_ONLY,10:45-11:00,0.0,-395.2,-395.2,1778.2,43.6%,25(15%)/40(15%)/50(20%)
4745,SHORT_ONLY,10:45-11:00,0.0,-442.9,-442.9,1831.0,44.6%,25(15%)/40(20%)/40(20%)
4736,SHORT_ONLY,10:45-11:00,0.0,-361.9,-361.9,1735.8,44.6%,25(15%)/40(15%)/40(20%)
4739,SHORT_ONLY,10:45-11:00,0.0,-472.6,-472.6,1914.7,43.6%,25(15%)/40(15%)/45(20%)
4730,SHORT_ONLY,10:45-11:00,0.0,-379.6,-379.6,1785.5,43.6%,25(15%)/40(10%)/45(20%)
4733,SHORT_ONLY,10:45-11:00,0.0,-302.1,-302.1,1649.2,43.6%,25(15%)/40(10%)/50(20%)
4724,SHORT_ONLY,10:45-11:00,0.0,-651.0,-651.0,2066.1,42.6%,25(15%)/35(20%)/50(20%)
4727,SHORT_ONLY,10:45-11:00,0.0,-268.8,-268.8,1619.8,44.6%,25(15%)/40(10%)/40(20%)
4718,SHORT_ONLY,10:45-11:00,0.0,-518.4,-518.4,1894.3,44.6%,25(15%)/35(20%)/40(20%)
4721,SHORT_ONLY,10:45-11:00,0.0,-693.5,-693.5,2167.4,42.6%,25(15%)/35(20%)/45(20%)
4712,SHORT_ONLY,10:45-11:00,0.0,-546.4,-546.4,1985.4,43.6%,25(15%)/35(15%)/45(20%)
4715,SHORT_ONLY,10:45-11:00,0.0,-507.5,-507.5,1887.5,43.0%,25(15%)/35(15%)/50(20%)
4706,SHORT_ONLY,10:45-11:00,0.0,-427.1,-427.1,1771.2,42.6%,25(15%)/35(10%)/50(20%)
4709,SHORT_ONLY,10:45-11:00,0.0,-435.6,-435.6,1789.6,44.6%,25(15%)/35(15%)/40(20%)
4700,SHORT_ONLY,10:45-11:00,0.0,-351.8,-351.8,1681.8,44.6%,25(15%)/35(10%)/40(20%)
4703,SHORT_ONLY,10:45-11:00,0.0,-462.6,-462.6,1865.5,43.6%,25(15%)/35(10%)/45(20%)
4694,SHORT_ONLY,10:45-11:00,0.0,-585.4,-585.4,1903.3,42.6%,25(15%)/30(20%)/45(20%)
4697,SHORT_ONLY,10:45-11:00,0.0,-539.0,-539.0,1794.0,42.6%,25(15%)/30(20%)/50(20%)
4688,SHORT_ONLY,10:45-11:00,0.0,-469.1,-469.1,1696.1,43.0%,25(15%)/30(15%)/50(20%)
4691,SHORT_ONLY,10:45-11:00,0.0,-419.1,-419.1,1673.0,44.6%,25(15%)/30(20%)/40(20%)
4685,SHORT_ONLY,10:45-11:00,0.0,-512.0,-512.0,1802.0,43.6%,25(15%)/30(15%)/45(20%)
4682,SHORT_ONLY,10:45-11:00,0.0,-342.4,-342.4,1580.4,45.5%,25(15%)/30(15%)/40(20%)
4679,SHORT_ONLY,10:45-11:00,0.0,-307.6,-307.6,1484.7,43.6%,25(15%)/30(10%)/50(20%)
4676,SHORT_ONLY,10:45-11:00,0.0,-347.1,-347.1,1585.0,44.6%,25(15%)/30(10%)/45(20%)
4670,SHORT_ONLY,10:45-11:00,0.0,-491.9,-491.9,1608.0,49.5%,25(15%)/25(20%)/50(20%)
4673,SHORT_ONLY,10:45-11:00,0.0,-241.8,-241.8,1437.8,45.5%,25(15%)/30(10%)/40(20%)
4664,SHORT_ONLY,10:45-11:00,0.0,-450.1,-450.1,1585.2,49.5%,25(15%)/25(20%)/40(20%)
4667,SHORT_ONLY,10:45-11:00,0.0,-534.4,-534.4,1693.3,49.5%,25(15%)/25(20%)/45(20%)
4658,SHORT_ONLY,10:45-11:00,0.0,-395.4,-395.4,1535.4,45.7%,25(15%)/25(15%)/45(20%)
4661,SHORT_ONLY,10:45-11:00,0.0,-352.5,-352.5,1455.5,45.2%,25(15%)/25(15%)/50(20%)
4652,SHORT_ONLY,10:45-11:00,0.0,-299.4,-299.4,1391.5,41.6%,25(15%)/25(10%)/50(20%)
4655,SHORT_ONLY,10:45-11:00,0.0,-305.7,-305.7,1427.7,46.9%,25(15%)/25(15%)/40(20%)
4646,SHORT_ONLY,10:45-11:00,0.0,-243.7,-243.7,1354.7,44.6%,25(15%)/25(10%)/40(20%)
4649,SHORT_ONLY,10:45-11:00,0.0,-338.9,-338.9,1465.8,42.6%,25(15%)/25(10%)/45(20%)
4640,SHORT_ONLY,10:45-11:00,0.0,-491.7,-491.7,1945.7,43.6%,25(10%)/40(20%)/45(20%)
4643,SHORT_ONLY,10:45-11:00,0.0,-414.3,-414.3,1809.3,43.6%,25(10%)/40(20%)/50(20%)
4634,SHORT_ONLY,10:45-11:00,0.0,-333.2,-333.2,1700.2,43.6%,25(10%)/40(15%)/50(20%)
4637,SHORT_ONLY,10:45-11:00,0.0,-380.9,-380.9,1757.9,44.6%,25(10%)/40(20%)/40(20%)
4628,SHORT_ONLY,10:45-11:00,0.0,-299.8,-299.8,1662.8,44.6%,25(10%)/40(15%)/40(20%)
4631,SHORT_ONLY,10:45-11:00,0.0,-410.6,-410.6,1836.6,43.6%,25(10%)/40(15%)/45(20%)
4622,SHORT_ONLY,10:45-11:00,0.0,-317.5,-317.5,1707.5,43.6%,25(10%)/40(10%)/45(20%)
4625,SHORT_ONLY,10:45-11:00,0.0,-240.1,-240.1,1571.1,43.6%,25(10%)/40(10%)/50(20%)
4616,SHORT_ONLY,10:45-11:00,0.0,-524.7,-524.7,1923.7,43.6%,25(10%)/35(20%)/50(20%)
4619,SHORT_ONLY,10:45-11:00,0.0,-206.7,-206.7,1546.7,44.6%,25(10%)/40(10%)/40(20%)
4610,SHORT_ONLY,10:45-11:00,0.0,-456.3,-456.3,1821.3,44.6%,25(10%)/35(20%)/40(20%)
4613,SHORT_ONLY,10:45-11:00,0.0,-567.1,-567.1,2025.1,43.6%,25(10%)/35(20%)/45(20%)
4604,SHORT_ONLY,10:45-11:00,0.0,-484.4,-484.4,1907.3,43.6%,25(10%)/35(15%)/45(20%)
4607,SHORT_ONLY,10:45-11:00,0.0,-445.4,-445.4,1809.5,43.6%,25(10%)/35(15%)/50(20%)
4598,SHORT_ONLY,10:45-11:00,0.0,-365.1,-365.1,1693.1,43.0%,25(10%)/35(10%)/50(20%)
4601,SHORT_ONLY,10:45-11:00,0.0,-373.6,-373.6,1716.5,44.6%,25(10%)/35(15%)/40(20%)
4592,SHORT_ONLY,10:45-11:00,0.0,-289.7,-289.7,1608.7,44.6%,25(10%)/35(10%)/40(20%)
4595,SHORT_ONLY,10:45-11:00,0.0,-400.5,-400.5,1787.5,43.6%,25(10%)/35(10%)/45(20%)
4589,SHORT_ONLY,10:45-11:00,0.0,-474.7,-474.7,1709.7,43.6%,25(10%)/30(20%)/50(20%)
4586,SHORT_ONLY,10:45-11:00,0.0,-521.1,-521.1,1819.1,43.6%,25(10%)/30(20%)/45(20%)
4580,SHORT_ONLY,10:45-11:00,0.0,-317.2,-317.2,1504.2,44.6%,25(10%)/30(15%)/50(20%)
4583,SHORT_ONLY,10:45-11:00,0.0,-351.9,-351.9,1590.9,45.5%,25(10%)/30(20%)/40(20%)
4574,SHORT_ONLY,10:45-11:00,0.0,-254.9,-254.9,1458.0,45.5%,25(10%)/30(15%)/40(20%)
4577,SHORT_ONLY,10:45-11:00,0.0,-360.1,-360.1,1610.2,44.6%,25(10%)/30(15%)/45(20%)
4568,SHORT_ONLY,10:45-11:00,0.0,-277.2,-277.2,1493.2,44.6%,25(10%)/30(10%)/45(20%)
4571,SHORT_ONLY,10:45-11:00,0.0,-237.8,-237.8,1397.8,44.0%,25(10%)/30(10%)/50(20%)
4562,SHORT_ONLY,10:45-11:00,0.0,-416.9,-416.9,1512.9,49.5%,25(10%)/25(20%)/50(20%)
4565,SHORT_ONLY,10:45-11:00,0.0,-172.0,-172.0,1351.0,45.5%,25(10%)/30(10%)/40(20%)
4556,SHORT_ONLY,10:45-11:00,0.0,-375.1,-375.1,1490.1,49.5%,25(10%)/25(20%)/40(20%)
4559,SHORT_ONLY,10:45-11:00,0.0,-459.3,-459.3,1590.3,49.5%,25(10%)/25(20%)/45(20%)
4553,SHORT_ONLY,10:45-11:00,0.0,-277.4,-277.4,1360.5,49.5%,25(10%)/25(15%)/50(20%)
4550,SHORT_ONLY,10:45-11:00,0.0,-320.4,-320.4,1434.3,49.5%,25(10%)/25(15%)/45(20%)
4544,SHORT_ONLY,10:45-11:00,0.0,-224.4,-224.4,1296.4,45.2%,25(10%)/25(10%)/50(20%)
4547,SHORT_ONLY,10:45-11:00,0.0,-230.7,-230.7,1332.7,49.5%,25(10%)/25(15%)/40(20%)
4538,SHORT_ONLY,10:45-11:00,0.0,-168.6,-168.6,1259.6,46.9%,25(10%)/25(10%)/40(20%)
4541,SHORT_ONLY,10:45-11:00,0.0,-263.8,-263.8,1366.8,45.7%,25(10%)/25(10%)/45(20%)
4532,SHORT_ONLY,10:45-11:00,0.0,-878.4,-878.4,2394.4,40.6%,20(20%)/40(20%)/45(20%)
4535,SHORT_ONLY,10:45-11:00,0.0,-890.4,-890.4,2347.4,39.6%,20(20%)/40(20%)/50(20%)
4526,SHORT_ONLY,10:45-11:00,0.0,-818.6,-818.6,2245.7,39.6%,20(20%)/40(15%)/50(20%)
4529,SHORT_ONLY,10:45-11:00,0.0,-678.2,-678.2,2053.2,42.6%,20(20%)/40(20%)/40(20%)
4520,SHORT_ONLY,10:45-11:00,0.0,-593.4,-593.4,1934.3,42.6%,20(20%)/40(15%)/40(20%)
4523,SHORT_ONLY,10:45-11:00,0.0,-802.0,-802.0,2287.9,40.6%,20(20%)/40(15%)/45(20%)
4514,SHORT_ONLY,10:45-11:00,0.0,-680.1,-680.1,2095.1,40.6%,20(20%)/40(10%)/45(20%)
4517,SHORT_ONLY,10:45-11:00,0.0,-701.5,-701.5,2057.5,39.6%,20(20%)/40(10%)/50(20%)
4508,SHORT_ONLY,10:45-11:00,0.0,-921.8,-921.8,2373.8,39.6%,20(20%)/35(20%)/50(20%)
4511,SHORT_ONLY,10:45-11:00,0.0,-504.5,-504.5,1819.5,42.6%,20(20%)/40(10%)/40(20%)
4502,SHORT_ONLY,10:45-11:00,0.0,-738.4,-738.4,2108.4,42.6%,20(20%)/35(20%)/40(20%)
4505,SHORT_ONLY,10:45-11:00,0.0,-929.0,-929.0,2440.0,40.6%,20(20%)/35(20%)/45(20%)
4496,SHORT_ONLY,10:45-11:00,0.0,-857.9,-857.9,2339.8,40.6%,20(20%)/35(15%)/45(20%)
4499,SHORT_ONLY,10:45-11:00,0.0,-854.1,-854.1,2277.2,39.6%,20(20%)/35(15%)/50(20%)
4493,SHORT_ONLY,10:45-11:00,0.0,-659.5,-659.5,1996.5,42.6%,20(20%)/35(15%)/40(20%)
4490,SHORT_ONLY,10:45-11:00,0.0,-744.0,-744.0,2096.0,39.6%,20(20%)/35(10%)/50(20%)
4484,SHORT_ONLY,10:45-11:00,0.0,-579.4,-579.4,1882.4,42.6%,20(20%)/35(10%)/40(20%)
4487,SHORT_ONLY,10:45-11:00,0.0,-744.2,-744.2,2155.2,40.6%,20(20%)/35(10%)/45(20%)
4481,SHORT_ONLY,10:45-11:00,0.0,-751.6,-751.6,1978.6,40.6%,20(20%)/30(20%)/50(20%)
4478,SHORT_ONLY,10:45-11:00,0.0,-762.8,-762.8,2052.8,41.6%,20(20%)/30(20%)/45(20%)
4475,SHORT_ONLY,10:45-11:00,0.0,-581.0,-581.0,1736.0,43.6%,20(20%)/30(20%)/40(20%)
4472,SHORT_ONLY,10:45-11:00,0.0,-687.7,-687.7,1891.7,40.6%,20(20%)/30(15%)/50(20%)
