實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1942,LONG_ONLY,10:00-10:03,-382.2,0.0,-382.2,1082.0,44.9%,25(20%)/40(20%)/50(20%)
1936,LONG_ONLY,10:00-10:03,-157.2,0.0,-157.2,974.0,46.7%,25(20%)/40(20%)/40(20%)
1939,LONG_ONLY,10:00-10:03,-202.4,0.0,-202.4,1099.0,45.8%,25(20%)/40(20%)/45(20%)
1933,LONG_ONLY,10:00-10:03,-292.4,0.0,-292.4,1070.0,44.9%,25(20%)/40(15%)/50(20%)
1930,LONG_ONLY,10:00-10:03,-108.1,0.0,-108.1,1087.0,45.8%,25(20%)/40(15%)/45(20%)
1924,LONG_ONLY,10:00-10:03,-195.1,0.0,-195.1,1057.0,44.9%,25(20%)/40(10%)/50(20%)
1927,LONG_ONLY,10:00-10:03,-58.6,0.0,-58.6,957.0,46.7%,25(20%)/40(15%)/40(20%)
1921,LONG_ONLY,10:00-10:03,-6.3,0.0,-6.3,1074.0,45.8%,25(20%)/40(10%)/45(20%)
1918,LONG_ONLY,10:00-10:03,47.5,0.0,47.5,940.0,46.7%,25(20%)/40(10%)/40(20%)
1915,LONG_ONLY,10:00-10:03,-567.2,0.0,-567.2,1119.2,44.3%,25(20%)/35(20%)/50(20%)
1912,LONG_ONLY,10:00-10:03,-398.6,0.0,-398.6,1099.0,45.3%,25(20%)/35(20%)/45(20%)
1909,LONG_ONLY,10:00-10:03,-178.2,0.0,-178.2,986.0,47.7%,25(20%)/35(20%)/40(20%)
1906,LONG_ONLY,10:00-10:03,-385.9,0.0,-385.9,1073.0,44.9%,25(20%)/35(15%)/50(20%)
1903,LONG_ONLY,10:00-10:03,-213.6,0.0,-213.6,1090.0,45.8%,25(20%)/35(15%)/45(20%)
1900,LONG_ONLY,10:00-10:03,-78.2,0.0,-78.2,974.0,47.7%,25(20%)/35(15%)/40(20%)
1897,LONG_ONLY,10:00-10:03,-292.7,0.0,-292.7,1062.0,44.9%,25(20%)/35(10%)/50(20%)
1891,LONG_ONLY,10:00-10:03,25.9,0.0,25.9,959.0,47.7%,25(20%)/35(10%)/40(20%)
1894,LONG_ONLY,10:00-10:03,-116.5,0.0,-116.5,1079.0,45.8%,25(20%)/35(10%)/45(20%)
1888,LONG_ONLY,10:00-10:03,-472.8,0.0,-472.8,1000.0,46.1%,25(20%)/30(20%)/50(20%)
1885,LONG_ONLY,10:00-10:03,-365.0,0.0,-365.0,1017.0,46.6%,25(20%)/30(20%)/45(20%)
1882,LONG_ONLY,10:00-10:03,-144.6,0.0,-144.6,904.0,49.0%,25(20%)/30(20%)/40(20%)
1879,LONG_ONLY,10:00-10:03,-396.9,0.0,-396.9,990.0,43.9%,25(20%)/30(15%)/50(20%)
1876,LONG_ONLY,10:00-10:03,-285.8,0.0,-285.8,1007.0,44.9%,25(20%)/30(15%)/45(20%)
1873,LONG_ONLY,10:00-10:03,-60.0,0.0,-60.0,891.0,47.7%,25(20%)/30(15%)/40(20%)
1870,LONG_ONLY,10:00-10:03,-323.0,0.0,-323.0,979.0,43.9%,25(20%)/30(10%)/50(20%)
1867,LONG_ONLY,10:00-10:03,-208.6,0.0,-208.6,996.0,44.9%,25(20%)/30(10%)/45(20%)
1864,LONG_ONLY,10:00-10:03,27.4,0.0,27.4,876.0,47.7%,25(20%)/30(10%)/40(20%)
1861,LONG_ONLY,10:00-10:03,-251.0,0.0,-251.0,823.0,48.9%,25(20%)/25(20%)/50(20%)
1858,LONG_ONLY,10:00-10:03,-127.0,0.0,-127.0,840.0,50.5%,25(20%)/25(20%)/45(20%)
1855,LONG_ONLY,10:00-10:03,-18.6,0.0,-18.6,783.0,52.1%,25(20%)/25(20%)/40(20%)
1852,LONG_ONLY,10:00-10:03,-203.8,0.0,-203.8,819.0,41.1%,25(20%)/25(15%)/50(20%)
1846,LONG_ONLY,10:00-10:03,46.2,0.0,46.2,777.0,46.7%,25(20%)/25(15%)/40(20%)
1849,LONG_ONLY,10:00-10:03,-70.8,0.0,-70.8,836.0,43.9%,25(20%)/25(15%)/45(20%)
1843,LONG_ONLY,10:00-10:03,-60.3,0.0,-60.3,720.0,42.1%,25(20%)/25(10%)/50(20%)
1840,LONG_ONLY,10:00-10:03,68.1,0.0,68.1,750.0,44.9%,25(20%)/25(10%)/45(20%)
1837,LONG_ONLY,10:00-10:03,193.7,0.0,193.7,688.0,47.7%,25(20%)/25(10%)/40(20%)
1834,LONG_ONLY,10:00-10:03,-323.2,0.0,-323.2,1079.0,44.9%,25(15%)/40(20%)/50(20%)
1831,LONG_ONLY,10:00-10:03,-140.2,0.0,-140.2,1096.0,45.8%,25(15%)/40(20%)/45(20%)
1828,LONG_ONLY,10:00-10:03,-92.3,0.0,-92.3,968.0,46.7%,25(15%)/40(20%)/40(20%)
1825,LONG_ONLY,10:00-10:03,-233.4,0.0,-233.4,1066.0,44.9%,25(15%)/40(15%)/50(20%)
1822,LONG_ONLY,10:00-10:03,-45.9,0.0,-45.9,1083.0,45.8%,25(15%)/40(15%)/45(20%)
1819,LONG_ONLY,10:00-10:03,6.2,0.0,6.2,951.0,46.7%,25(15%)/40(15%)/40(20%)
1816,LONG_ONLY,10:00-10:03,-136.2,0.0,-136.2,1054.0,44.9%,25(15%)/40(10%)/50(20%)
1813,LONG_ONLY,10:00-10:03,56.0,0.0,56.0,1071.0,45.8%,25(15%)/40(10%)/45(20%)
1810,LONG_ONLY,10:00-10:03,112.3,0.0,112.3,934.0,46.7%,25(15%)/40(10%)/40(20%)
1807,LONG_ONLY,10:00-10:03,-412.9,0.0,-412.9,1078.0,45.8%,25(15%)/35(20%)/50(20%)
1801,LONG_ONLY,10:00-10:03,-110.0,0.0,-110.0,980.0,47.7%,25(15%)/35(20%)/40(20%)
1804,LONG_ONLY,10:00-10:03,-241.1,0.0,-241.1,1095.0,46.7%,25(15%)/35(20%)/45(20%)
1798,LONG_ONLY,10:00-10:03,-323.7,0.0,-323.7,1069.0,45.3%,25(15%)/35(15%)/50(20%)
1795,LONG_ONLY,10:00-10:03,-148.0,0.0,-148.0,1086.0,46.2%,25(15%)/35(15%)/45(20%)
1792,LONG_ONLY,10:00-10:03,-10.0,0.0,-10.0,967.0,47.7%,25(15%)/35(15%)/40(20%)
1789,LONG_ONLY,10:00-10:03,-230.4,0.0,-230.4,1057.0,44.9%,25(15%)/35(10%)/50(20%)
1786,LONG_ONLY,10:00-10:03,-51.0,0.0,-51.0,1074.0,45.8%,25(15%)/35(10%)/45(20%)
1780,LONG_ONLY,10:00-10:03,-306.2,0.0,-306.2,994.0,49.5%,25(15%)/30(20%)/50(20%)
1783,LONG_ONLY,10:00-10:03,94.0,0.0,94.0,952.0,47.7%,25(15%)/35(10%)/40(20%)
1777,LONG_ONLY,10:00-10:03,-198.4,0.0,-198.4,1011.0,49.5%,25(15%)/30(20%)/45(20%)
1774,LONG_ONLY,10:00-10:03,-67.5,0.0,-67.5,896.0,50.5%,25(15%)/30(20%)/40(20%)
1771,LONG_ONLY,10:00-10:03,-324.9,0.0,-324.9,984.0,46.1%,25(15%)/30(15%)/50(20%)
1768,LONG_ONLY,10:00-10:03,-213.8,0.0,-213.8,1001.0,46.6%,25(15%)/30(15%)/45(20%)
1765,LONG_ONLY,10:00-10:03,17.1,0.0,17.1,882.0,49.0%,25(15%)/30(15%)/40(20%)
1762,LONG_ONLY,10:00-10:03,-154.8,0.0,-154.8,973.0,44.9%,25(15%)/30(10%)/50(20%)
1759,LONG_ONLY,10:00-10:03,-40.5,0.0,-40.5,990.0,45.8%,25(15%)/30(10%)/45(20%)
1756,LONG_ONLY,10:00-10:03,104.5,0.0,104.5,868.0,47.7%,25(15%)/30(10%)/40(20%)
