實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1761,BOTH,10:00-10:03,6.0,859.0,865.0,1129.0,43.8%,25(15%)/30(10%)/45(20%)
1758,BOTH,10:00-10:03,191.4,854.8,1046.2,1133.0,46.1%,25(15%)/30(10%)/40(20%)
1755,BOTH,10:00-10:03,-77.0,660.5,583.6,1090.0,56.2%,25(15%)/25(20%)/50(20%)
1752,BOTH,10:00-10:03,39.0,665.4,704.4,1115.0,56.2%,25(15%)/25(20%)/45(20%)
1749,BOTH,10:00-10:03,151.8,734.1,886.0,1119.0,56.2%,25(15%)/25(20%)/40(20%)
1743,BOTH,10:00-10:03,65.0,705.4,770.4,1104.0,49.1%,25(15%)/25(15%)/45(20%)
1746,BOTH,10:00-10:03,-57.2,697.6,640.4,1079.0,47.7%,25(15%)/25(15%)/50(20%)
1740,BOTH,10:00-10:03,183.9,780.6,964.5,1108.0,50.9%,25(15%)/25(15%)/40(20%)
1737,BOTH,10:00-10:03,-37.5,734.6,697.2,1067.0,39.8%,25(15%)/25(10%)/50(20%)
1734,BOTH,10:00-10:03,91.0,745.5,836.4,1092.0,42.2%,25(15%)/25(10%)/45(20%)
1731,BOTH,10:00-10:03,215.9,827.0,1043.0,1096.0,45.3%,25(15%)/25(10%)/40(20%)
1728,BOTH,10:00-10:03,-156.5,629.1,472.6,1512.0,43.0%,25(10%)/40(20%)/50(20%)
1725,BOTH,10:00-10:03,14.7,544.3,559.0,1360.0,43.8%,25(10%)/40(20%)/45(20%)
1722,BOTH,10:00-10:03,105.5,581.9,687.4,1251.0,45.3%,25(10%)/40(20%)/40(20%)
1719,BOTH,10:00-10:03,-118.3,708.9,590.5,1499.0,43.0%,25(10%)/40(15%)/50(20%)
1716,BOTH,10:00-10:03,57.4,624.1,681.5,1342.0,43.8%,25(10%)/40(15%)/45(20%)
1713,BOTH,10:00-10:03,152.4,661.7,814.1,1229.0,45.3%,25(10%)/40(15%)/40(20%)
1707,BOTH,10:00-10:03,108.8,705.1,813.9,1325.0,43.8%,25(10%)/40(10%)/45(20%)
1710,BOTH,10:00-10:03,-71.4,789.9,718.5,1486.0,43.0%,25(10%)/40(10%)/50(20%)
1704,BOTH,10:00-10:03,208.2,742.7,950.9,1208.0,45.3%,25(10%)/40(10%)/40(20%)
1701,BOTH,10:00-10:03,-311.7,791.9,480.2,1368.0,46.1%,25(10%)/35(20%)/50(20%)
1698,BOTH,10:00-10:03,-151.7,707.1,555.4,1227.0,46.9%,25(10%)/35(20%)/45(20%)
1695,BOTH,10:00-10:03,22.3,695.1,717.4,1131.0,47.7%,25(10%)/35(20%)/40(20%)
1692,BOTH,10:00-10:03,-271.4,859.8,588.4,1362.0,46.1%,25(10%)/35(15%)/50(20%)
1689,BOTH,10:00-10:03,-107.6,775.0,667.4,1217.0,46.9%,25(10%)/35(15%)/45(20%)
1686,BOTH,10:00-10:03,73.4,766.9,840.3,1118.0,47.7%,25(10%)/35(15%)/40(20%)
1683,BOTH,10:00-10:03,-231.1,929.3,698.2,1358.0,43.9%,25(10%)/35(10%)/50(20%)
1680,BOTH,10:00-10:03,-63.5,844.5,781.0,1209.0,44.7%,25(10%)/35(10%)/45(20%)
1677,BOTH,10:00-10:03,124.5,840.3,964.8,1106.0,46.4%,25(10%)/35(10%)/40(20%)
1674,BOTH,10:00-10:03,-132.9,799.5,666.6,1119.0,50.0%,25(10%)/30(20%)/50(20%)
1671,BOTH,10:00-10:03,-40.3,804.3,764.0,1144.0,50.0%,25(10%)/30(20%)/45(20%)
1668,BOTH,10:00-10:03,133.7,792.3,926.0,1148.0,50.8%,25(10%)/30(20%)/40(20%)
1665,BOTH,10:00-10:03,-95.5,855.5,760.0,1107.0,50.0%,25(10%)/30(15%)/50(20%)
1662,BOTH,10:00-10:03,0.4,863.3,863.7,1132.0,50.0%,25(10%)/30(15%)/45(20%)
1659,BOTH,10:00-10:03,181.4,855.2,1036.6,1136.0,50.8%,25(10%)/30(15%)/40(20%)
1656,BOTH,10:00-10:03,-58.1,911.5,853.4,1092.0,45.8%,25(10%)/30(10%)/50(20%)
1653,BOTH,10:00-10:03,41.1,922.3,963.4,1117.0,46.7%,25(10%)/30(10%)/45(20%)
1650,BOTH,10:00-10:03,229.1,918.1,1147.2,1121.0,48.4%,25(10%)/30(10%)/40(20%)
1647,BOTH,10:00-10:03,-28.7,731.7,703.0,1075.0,56.2%,25(10%)/25(20%)/50(20%)
1644,BOTH,10:00-10:03,87.3,736.5,823.8,1100.0,56.2%,25(10%)/25(20%)/45(20%)
1641,BOTH,10:00-10:03,200.1,805.3,1005.4,1104.0,56.2%,25(10%)/25(20%)/40(20%)
1638,BOTH,10:00-10:03,-8.9,768.8,759.8,1064.0,56.2%,25(10%)/25(15%)/50(20%)
1635,BOTH,10:00-10:03,113.2,776.5,889.8,1089.0,56.2%,25(10%)/25(15%)/45(20%)
1632,BOTH,10:00-10:03,232.2,851.8,1083.9,1093.0,56.2%,25(10%)/25(15%)/40(20%)
1629,BOTH,10:00-10:03,10.8,805.8,816.6,1052.0,47.7%,25(10%)/25(10%)/50(20%)
1626,BOTH,10:00-10:03,139.2,816.6,955.8,1077.0,49.1%,25(10%)/25(10%)/45(20%)
1620,BOTH,10:00-10:03,-276.0,678.2,402.2,1437.0,43.0%,20(20%)/40(20%)/50(20%)
1623,BOTH,10:00-10:03,264.2,898.2,1162.4,1081.0,50.9%,25(10%)/25(10%)/40(20%)
1617,BOTH,10:00-10:03,-142.2,593.4,451.2,1322.0,43.8%,20(20%)/40(20%)/45(20%)
1614,BOTH,10:00-10:03,-59.8,631.0,571.2,1222.0,45.3%,20(20%)/40(20%)/40(20%)
1611,BOTH,10:00-10:03,-235.6,758.0,522.4,1422.0,43.0%,20(20%)/40(15%)/50(20%)
1608,BOTH,10:00-10:03,-101.8,673.2,571.4,1307.0,43.8%,20(20%)/40(15%)/45(20%)
1605,BOTH,10:00-10:03,-15.1,710.8,695.7,1202.0,45.3%,20(20%)/40(15%)/40(20%)
1602,BOTH,10:00-10:03,-186.4,839.0,652.6,1407.0,43.0%,20(20%)/40(10%)/50(20%)
1596,BOTH,10:00-10:03,38.4,791.8,830.2,1183.0,45.3%,20(20%)/40(10%)/40(20%)
1599,BOTH,10:00-10:03,-52.6,754.2,701.6,1292.0,43.8%,20(20%)/40(10%)/45(20%)
1593,BOTH,10:00-10:03,-436.8,745.6,308.8,1447.0,43.7%,20(20%)/35(20%)/50(20%)
1590,BOTH,10:00-10:03,-303.0,660.8,357.8,1332.0,44.4%,20(20%)/35(20%)/45(20%)
1587,BOTH,10:00-10:03,-137.4,648.8,511.4,1229.0,46.1%,20(20%)/35(20%)/40(20%)
1584,BOTH,10:00-10:03,-394.6,817.0,422.4,1439.0,43.0%,20(20%)/35(15%)/50(20%)
1581,BOTH,10:00-10:03,-260.8,732.2,471.4,1324.0,43.8%,20(20%)/35(15%)/45(20%)
1578,BOTH,10:00-10:03,-88.2,724.1,635.9,1217.0,46.1%,20(20%)/35(15%)/40(20%)
1575,BOTH,10:00-10:03,-352.4,890.0,537.6,1430.0,43.0%,20(20%)/35(10%)/50(20%)
1572,BOTH,10:00-10:03,-218.6,805.2,586.6,1315.0,43.8%,20(20%)/35(10%)/45(20%)
1569,BOTH,10:00-10:03,-39.0,801.0,762.0,1205.0,46.1%,20(20%)/35(10%)/40(20%)
1566,BOTH,10:00-10:03,-382.2,818.4,436.2,1150.0,45.2%,20(20%)/30(20%)/50(20%)
1563,BOTH,10:00-10:03,-248.4,818.4,570.0,1040.0,46.4%,20(20%)/30(20%)/45(20%)
1560,BOTH,10:00-10:03,-82.8,804.0,721.2,1037.0,48.0%,20(20%)/30(20%)/40(20%)
1557,BOTH,10:00-10:03,-343.1,881.0,537.9,1139.0,43.8%,20(20%)/30(15%)/50(20%)
1554,BOTH,10:00-10:03,-209.3,884.0,674.6,1029.0,45.3%,20(20%)/30(15%)/45(20%)
1551,BOTH,10:00-10:03,-36.8,873.5,836.8,1025.0,47.7%,20(20%)/30(15%)/40(20%)
1548,BOTH,10:00-10:03,-304.1,943.6,639.5,1129.0,43.8%,20(20%)/30(10%)/50(20%)
1545,BOTH,10:00-10:03,-170.3,949.6,779.3,1019.0,45.3%,20(20%)/30(10%)/45(20%)
1542,BOTH,10:00-10:03,9.3,943.0,952.3,1010.0,47.7%,20(20%)/30(10%)/40(20%)
1539,BOTH,10:00-10:03,-418.6,650.2,231.6,1186.0,45.4%,20(20%)/25(20%)/50(20%)
1536,BOTH,10:00-10:03,-261.4,650.2,388.8,1076.0,47.1%,20(20%)/25(20%)/45(20%)
1533,BOTH,10:00-10:03,-110.2,716.6,606.4,998.0,49.2%,20(20%)/25(20%)/40(20%)
1530,BOTH,10:00-10:03,-394.7,693.9,299.1,1189.0,42.2%,20(20%)/25(15%)/50(20%)
1524,BOTH,10:00-10:03,-77.3,769.6,692.4,987.0,47.7%,20(20%)/25(15%)/40(20%)
1527,BOTH,10:00-10:03,-234.6,696.9,462.2,1079.0,44.5%,20(20%)/25(15%)/45(20%)
1521,BOTH,10:00-10:03,-370.8,737.5,366.7,1194.0,42.2%,20(20%)/25(10%)/50(20%)
1518,BOTH,10:00-10:03,-207.8,743.5,535.7,1084.0,44.5%,20(20%)/25(10%)/45(20%)
1515,BOTH,10:00-10:03,-44.4,822.7,778.3,975.0,47.7%,20(20%)/25(10%)/40(20%)
1512,BOTH,10:00-10:03,-199.8,718.1,518.4,1383.0,43.0%,20(15%)/40(20%)/50(20%)
1509,BOTH,10:00-10:03,-48.9,633.4,584.5,1251.0,43.8%,20(15%)/40(20%)/45(20%)
1506,BOTH,10:00-10:03,35.9,671.0,706.9,1148.0,45.3%,20(15%)/40(20%)/40(20%)
1503,BOTH,10:00-10:03,-161.7,798.0,636.3,1370.0,43.0%,20(15%)/40(15%)/50(20%)
1500,BOTH,10:00-10:03,-6.2,713.1,706.9,1233.0,43.8%,20(15%)/40(15%)/45(20%)
1497,BOTH,10:00-10:03,82.8,750.8,833.6,1126.0,45.3%,20(15%)/40(15%)/40(20%)
1494,BOTH,10:00-10:03,-114.7,879.0,764.2,1357.0,43.0%,20(15%)/40(10%)/50(20%)
1491,BOTH,10:00-10:03,45.2,794.1,839.4,1216.0,43.8%,20(15%)/40(10%)/45(20%)
1488,BOTH,10:00-10:03,138.6,831.8,970.4,1105.0,45.3%,20(15%)/40(10%)/40(20%)
1482,BOTH,10:00-10:03,-215.3,703.0,487.6,1265.0,45.3%,20(15%)/35(20%)/45(20%)
1485,BOTH,10:00-10:03,-355.0,787.8,432.8,1386.0,44.5%,20(15%)/35(20%)/50(20%)
1479,BOTH,10:00-10:03,-47.3,691.0,643.6,1159.0,46.1%,20(15%)/35(20%)/40(20%)
1476,BOTH,10:00-10:03,-314.7,859.1,544.5,1380.0,43.7%,20(15%)/35(15%)/50(20%)
1473,BOTH,10:00-10:03,-171.2,774.4,603.1,1255.0,44.4%,20(15%)/35(15%)/45(20%)
1470,BOTH,10:00-10:03,3.8,766.2,770.0,1146.0,46.1%,20(15%)/35(15%)/40(20%)
1464,BOTH,10:00-10:03,-127.1,847.4,720.2,1244.0,43.8%,20(15%)/35(10%)/45(20%)
1467,BOTH,10:00-10:03,-274.4,932.1,657.8,1373.0,43.0%,20(15%)/35(10%)/50(20%)
1461,BOTH,10:00-10:03,54.9,843.1,898.0,1131.0,46.1%,20(15%)/35(10%)/40(20%)
1458,BOTH,10:00-10:03,-293.9,866.0,572.0,1078.0,46.9%,20(15%)/30(20%)/50(20%)
1452,BOTH,10:00-10:03,5.8,851.5,857.4,1031.0,48.4%,20(15%)/30(20%)/40(20%)
1455,BOTH,10:00-10:03,-162.2,866.0,703.8,1027.0,47.7%,20(15%)/30(20%)/45(20%)
1449,BOTH,10:00-10:03,-256.5,928.5,672.0,1068.0,45.2%,20(15%)/30(15%)/50(20%)
1446,BOTH,10:00-10:03,-121.5,931.5,810.0,1015.0,46.4%,20(15%)/30(15%)/45(20%)
1443,BOTH,10:00-10:03,53.5,921.0,974.5,1019.0,48.0%,20(15%)/30(15%)/40(20%)
1440,BOTH,10:00-10:03,-219.1,991.1,772.0,1059.0,43.8%,20(15%)/30(10%)/50(20%)
1437,BOTH,10:00-10:03,-80.8,997.1,916.4,1000.0,45.3%,20(15%)/30(10%)/45(20%)
1434,BOTH,10:00-10:03,101.2,990.5,1091.8,1004.0,47.7%,20(15%)/30(10%)/40(20%)
1431,BOTH,10:00-10:03,-325.3,700.2,374.9,1114.0,49.2%,20(15%)/25(20%)/50(20%)
1428,BOTH,10:00-10:03,-170.2,700.2,530.0,1006.0,50.0%,20(15%)/25(20%)/45(20%)
1422,BOTH,10:00-10:03,-303.1,743.9,440.9,1118.0,45.4%,20(15%)/25(15%)/50(20%)
1425,BOTH,10:00-10:03,-16.6,766.6,750.0,990.0,50.8%,20(15%)/25(20%)/40(20%)
1419,BOTH,10:00-10:03,-141.8,746.9,605.1,1007.0,47.1%,20(15%)/25(15%)/45(20%)
1416,BOTH,10:00-10:03,17.9,819.7,837.6,979.0,49.2%,20(15%)/25(15%)/40(20%)
1413,BOTH,10:00-10:03,-280.8,787.5,506.8,1124.0,42.2%,20(15%)/25(10%)/50(20%)
1410,BOTH,10:00-10:03,-113.3,793.5,680.2,1010.0,44.5%,20(15%)/25(10%)/45(20%)
1407,BOTH,10:00-10:03,52.5,872.8,925.2,967.0,47.7%,20(15%)/25(10%)/40(20%)
1401,BOTH,10:00-10:03,-28.4,673.3,644.9,1253.0,43.8%,20(10%)/40(20%)/45(20%)
1404,BOTH,10:00-10:03,-181.6,758.1,576.5,1387.0,43.0%,20(10%)/40(20%)/50(20%)
1398,BOTH,10:00-10:03,58.8,710.9,769.7,1148.0,45.3%,20(10%)/40(20%)/40(20%)
1395,BOTH,10:00-10:03,-143.4,837.9,694.5,1374.0,43.0%,20(10%)/40(15%)/50(20%)
1392,BOTH,10:00-10:03,14.2,753.1,767.4,1235.0,43.8%,20(10%)/40(15%)/45(20%)
1389,BOTH,10:00-10:03,105.8,790.7,896.5,1126.0,45.3%,20(10%)/40(15%)/40(20%)
1386,BOTH,10:00-10:03,-96.5,918.9,822.4,1362.0,43.0%,20(10%)/40(10%)/50(20%)
1380,BOTH,10:00-10:03,161.5,871.7,1033.2,1105.0,45.3%,20(10%)/40(10%)/40(20%)
1383,BOTH,10:00-10:03,65.7,834.1,899.8,1219.0,43.8%,20(10%)/40(10%)/45(20%)
1377,BOTH,10:00-10:03,-336.8,829.9,493.1,1386.0,44.5%,20(10%)/35(20%)/50(20%)
1374,BOTH,10:00-10:03,-194.8,745.1,550.3,1263.0,45.3%,20(10%)/35(20%)/45(20%)
1371,BOTH,10:00-10:03,-24.4,733.1,708.7,1155.0,46.1%,20(10%)/35(20%)/40(20%)
1368,BOTH,10:00-10:03,-296.5,901.3,604.8,1381.0,44.5%,20(10%)/35(15%)/50(20%)
1365,BOTH,10:00-10:03,-150.7,816.5,665.8,1254.0,45.3%,20(10%)/35(15%)/45(20%)
1362,BOTH,10:00-10:03,26.7,808.4,835.1,1142.0,46.1%,20(10%)/35(15%)/40(20%)
1359,BOTH,10:00-10:03,-256.2,974.3,718.1,1374.0,43.7%,20(10%)/35(10%)/50(20%)
1356,BOTH,10:00-10:03,-106.6,889.5,782.9,1243.0,44.4%,20(10%)/35(10%)/45(20%)
1353,BOTH,10:00-10:03,77.8,885.3,963.1,1128.0,46.1%,20(10%)/35(10%)/40(20%)
1347,BOTH,10:00-10:03,-139.2,913.5,774.3,1019.0,47.7%,20(10%)/30(20%)/45(20%)
1350,BOTH,10:00-10:03,-273.2,913.5,640.3,1070.0,46.9%,20(10%)/30(20%)/50(20%)
1344,BOTH,10:00-10:03,31.2,899.1,930.3,1023.0,48.4%,20(10%)/30(20%)/40(20%)
1341,BOTH,10:00-10:03,-235.8,976.1,740.3,1062.0,46.9%,20(10%)/30(15%)/50(20%)
1338,BOTH,10:00-10:03,-98.5,979.1,880.6,1007.0,47.7%,20(10%)/30(15%)/45(20%)
1335,BOTH,10:00-10:03,78.9,968.6,1047.5,1011.0,48.4%,20(10%)/30(15%)/40(20%)
1332,BOTH,10:00-10:03,-198.4,1038.7,840.3,1053.0,45.2%,20(10%)/30(10%)/50(20%)
1329,BOTH,10:00-10:03,-57.8,1044.7,986.9,996.0,46.4%,20(10%)/30(10%)/45(20%)
1326,BOTH,10:00-10:03,126.6,1038.1,1164.7,1000.0,48.0%,20(10%)/30(10%)/40(20%)
1323,BOTH,10:00-10:03,-299.6,750.3,450.7,1108.0,49.2%,20(10%)/25(20%)/50(20%)
1320,BOTH,10:00-10:03,-142.2,750.3,608.1,998.0,50.0%,20(10%)/25(20%)/45(20%)
1317,BOTH,10:00-10:03,13.8,816.7,830.5,979.0,50.8%,20(10%)/25(20%)/40(20%)
1314,BOTH,10:00-10:03,-277.4,794.0,516.6,1113.0,49.2%,20(10%)/25(15%)/50(20%)
1311,BOTH,10:00-10:03,-113.8,797.0,683.2,999.0,50.0%,20(10%)/25(15%)/45(20%)
1308,BOTH,10:00-10:03,48.4,869.8,918.1,968.0,50.8%,20(10%)/25(15%)/40(20%)
1305,BOTH,10:00-10:03,-255.1,837.6,582.5,1120.0,45.4%,20(10%)/25(10%)/50(20%)
1302,BOTH,10:00-10:03,-85.3,843.6,758.3,1003.0,47.1%,20(10%)/25(10%)/45(20%)
1299,BOTH,10:00-10:03,82.9,922.8,1005.7,960.0,49.2%,20(10%)/25(10%)/40(20%)
1296,BOTH,10:00-10:03,-202.0,694.2,492.2,1345.0,43.0%,15(20%)/40(20%)/50(20%)
1293,BOTH,10:00-10:03,-68.2,609.4,541.2,1230.0,43.8%,15(20%)/40(20%)/45(20%)
1290,BOTH,10:00-10:03,-0.2,647.0,646.8,1144.0,45.3%,15(20%)/40(20%)/40(20%)
1287,BOTH,10:00-10:03,-164.3,771.4,607.1,1329.0,43.0%,15(20%)/40(15%)/50(20%)
1284,BOTH,10:00-10:03,-30.5,686.6,656.1,1214.0,43.8%,15(20%)/40(15%)/45(20%)
1281,BOTH,10:00-10:03,41.8,724.2,766.0,1124.0,45.3%,15(20%)/40(15%)/40(20%)
1278,BOTH,10:00-10:03,-117.8,849.8,732.0,1315.0,43.0%,15(20%)/40(10%)/50(20%)
1275,BOTH,10:00-10:03,16.0,765.0,781.0,1200.0,43.8%,15(20%)/40(10%)/45(20%)
1272,BOTH,10:00-10:03,92.6,802.6,895.2,1105.0,45.3%,15(20%)/40(10%)/40(20%)
1269,BOTH,10:00-10:03,-362.8,761.6,398.8,1356.0,43.7%,15(20%)/35(20%)/50(20%)
1266,BOTH,10:00-10:03,-229.0,676.8,447.8,1241.0,44.4%,15(20%)/35(20%)/45(20%)
1263,BOTH,10:00-10:03,-77.8,664.8,587.0,1152.0,46.1%,15(20%)/35(20%)/40(20%)
1260,BOTH,10:00-10:03,-323.3,830.4,507.1,1348.0,43.0%,15(20%)/35(15%)/50(20%)
1257,BOTH,10:00-10:03,-189.5,745.6,556.1,1233.0,43.8%,15(20%)/35(15%)/45(20%)
1254,BOTH,10:00-10:03,-31.3,737.5,706.2,1140.0,46.1%,15(20%)/35(15%)/40(20%)
1251,BOTH,10:00-10:03,-283.8,900.8,617.0,1339.0,43.0%,15(20%)/35(10%)/50(20%)
1248,BOTH,10:00-10:03,-150.0,816.0,666.0,1224.0,43.8%,15(20%)/35(10%)/45(20%)
1245,BOTH,10:00-10:03,15.2,811.8,827.0,1128.0,46.1%,15(20%)/35(10%)/40(20%)
1242,BOTH,10:00-10:03,-319.4,834.4,515.0,1070.0,45.2%,15(20%)/30(20%)/50(20%)
1239,BOTH,10:00-10:03,-185.6,834.4,648.8,960.0,46.4%,15(20%)/30(20%)/45(20%)
1236,BOTH,10:00-10:03,-34.4,820.0,785.6,937.0,48.0%,15(20%)/30(20%)/40(20%)
1233,BOTH,10:00-10:03,-283.1,894.4,611.4,1059.0,43.8%,15(20%)/30(15%)/50(20%)
1230,BOTH,10:00-10:03,-149.2,897.4,748.1,949.0,45.3%,15(20%)/30(15%)/45(20%)
1227,BOTH,10:00-10:03,8.9,886.9,895.9,932.0,47.7%,15(20%)/30(15%)/40(20%)
1224,BOTH,10:00-10:03,-246.7,954.4,707.7,1049.0,43.8%,15(20%)/30(10%)/50(20%)
1221,BOTH,10:00-10:03,-112.9,960.4,847.5,939.0,45.3%,15(20%)/30(10%)/45(20%)
1218,BOTH,10:00-10:03,52.3,953.8,1006.1,926.0,47.7%,15(20%)/30(10%)/40(20%)
1215,BOTH,10:00-10:03,-432.0,666.2,234.2,1132.0,44.3%,15(20%)/25(20%)/50(20%)
1212,BOTH,10:00-10:03,-244.4,666.2,421.8,1022.0,46.3%,15(20%)/25(20%)/45(20%)
