實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1944,BOTH,10:00-10:03,-208.8,536.2,327.4,1496.0,43.0%,25(20%)/40(20%)/50(20%)
1943,SHORT_ONLY,10:00-10:03,0.0,616.2,616.2,1081.0,44.1%,25(20%)/40(20%)/50(20%)
1940,SHORT_ONLY,10:00-10:03,0.0,532.4,532.4,1098.0,44.1%,25(20%)/40(20%)/45(20%)
1941,BOTH,10:00-10:03,-44.2,451.4,407.2,1350.0,43.8%,25(20%)/40(20%)/45(20%)
1942,LONG_ONLY,10:00-10:03,-382.2,0.0,-382.2,1082.0,44.9%,25(20%)/40(20%)/50(20%)
1936,LONG_ONLY,10:00-10:03,-157.2,0.0,-157.2,974.0,46.7%,25(20%)/40(20%)/40(20%)
1937,SHORT_ONLY,10:00-10:03,0.0,488.4,488.4,1111.0,45.0%,25(20%)/40(20%)/40(20%)
1938,BOTH,10:00-10:03,41.4,489.0,530.4,1247.0,45.3%,25(20%)/40(20%)/40(20%)
1939,LONG_ONLY,10:00-10:03,-202.4,0.0,-202.4,1099.0,45.8%,25(20%)/40(20%)/45(20%)
1933,LONG_ONLY,10:00-10:03,-292.4,0.0,-292.4,1070.0,44.9%,25(20%)/40(15%)/50(20%)
1934,SHORT_ONLY,10:00-10:03,0.0,724.0,724.0,1067.0,44.1%,25(20%)/40(15%)/50(20%)
1935,BOTH,10:00-10:03,-170.7,616.0,445.4,1483.0,43.0%,25(20%)/40(15%)/50(20%)
1932,BOTH,10:00-10:03,-1.6,531.2,529.6,1333.0,43.8%,25(20%)/40(15%)/45(20%)
1929,BOTH,10:00-10:03,88.3,568.8,657.1,1225.0,45.3%,25(20%)/40(15%)/40(20%)
1930,LONG_ONLY,10:00-10:03,-108.1,0.0,-108.1,1087.0,45.8%,25(20%)/40(15%)/45(20%)
1931,SHORT_ONLY,10:00-10:03,0.0,640.2,640.2,1084.0,44.1%,25(20%)/40(15%)/45(20%)
1928,SHORT_ONLY,10:00-10:03,0.0,596.2,596.2,1097.0,45.0%,25(20%)/40(15%)/40(20%)
1924,LONG_ONLY,10:00-10:03,-195.1,0.0,-195.1,1057.0,44.9%,25(20%)/40(10%)/50(20%)
1925,SHORT_ONLY,10:00-10:03,0.0,833.1,833.1,1053.0,44.1%,25(20%)/40(10%)/50(20%)
1926,BOTH,10:00-10:03,-123.7,697.0,573.3,1471.0,43.0%,25(20%)/40(10%)/50(20%)
1927,LONG_ONLY,10:00-10:03,-58.6,0.0,-58.6,957.0,46.7%,25(20%)/40(15%)/40(20%)
1921,LONG_ONLY,10:00-10:03,-6.3,0.0,-6.3,1074.0,45.8%,25(20%)/40(10%)/45(20%)
1922,SHORT_ONLY,10:00-10:03,0.0,749.3,749.3,1070.0,44.1%,25(20%)/40(10%)/45(20%)
1923,BOTH,10:00-10:03,49.9,612.2,662.1,1316.0,43.8%,25(20%)/40(10%)/45(20%)
1920,BOTH,10:00-10:03,144.1,649.8,793.9,1204.0,45.3%,25(20%)/40(10%)/40(20%)
1918,LONG_ONLY,10:00-10:03,47.5,0.0,47.5,940.0,46.7%,25(20%)/40(10%)/40(20%)
