實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1943,SHORT_ONLY,10:00-10:03,0.0,616.2,616.2,1081.0,44.1%,25(20%)/40(20%)/50(20%)
1940,SHORT_ONLY,10:00-10:03,0.0,532.4,532.4,1098.0,44.1%,25(20%)/40(20%)/45(20%)
1937,SHORT_ONLY,10:00-10:03,0.0,488.4,488.4,1111.0,45.0%,25(20%)/40(20%)/40(20%)
1934,SHORT_ONLY,10:00-10:03,0.0,724.0,724.0,1067.0,44.1%,25(20%)/40(15%)/50(20%)
1931,SHORT_ONLY,10:00-10:03,0.0,640.2,640.2,1084.0,44.1%,25(20%)/40(15%)/45(20%)
1928,SHORT_ONLY,10:00-10:03,0.0,596.2,596.2,1097.0,45.0%,25(20%)/40(15%)/40(20%)
1925,SHORT_ONLY,10:00-10:03,0.0,833.1,833.1,1053.0,44.1%,25(20%)/40(10%)/50(20%)
1922,SHORT_ONLY,10:00-10:03,0.0,749.3,749.3,1070.0,44.1%,25(20%)/40(10%)/45(20%)
1919,SHORT_ONLY,10:00-10:03,0.0,705.3,705.3,1083.0,45.0%,25(20%)/40(10%)/40(20%)
1916,SHORT_ONLY,10:00-10:03,0.0,752.4,752.4,992.0,45.8%,25(20%)/35(20%)/50(20%)
1913,SHORT_ONLY,10:00-10:03,0.0,668.6,668.6,1009.0,45.8%,25(20%)/35(20%)/45(20%)
1910,SHORT_ONLY,10:00-10:03,0.0,575.0,575.0,1022.0,46.3%,25(20%)/35(20%)/40(20%)
1907,SHORT_ONLY,10:00-10:03,0.0,841.2,841.2,981.0,44.1%,25(20%)/35(15%)/50(20%)
1904,SHORT_ONLY,10:00-10:03,0.0,757.4,757.4,998.0,44.1%,25(20%)/35(15%)/45(20%)
1901,SHORT_ONLY,10:00-10:03,0.0,667.7,667.7,1011.0,45.0%,25(20%)/35(15%)/40(20%)
1895,SHORT_ONLY,10:00-10:03,0.0,853.4,853.4,991.0,44.1%,25(20%)/35(10%)/45(20%)
1898,SHORT_ONLY,10:00-10:03,0.0,937.2,937.2,974.0,44.1%,25(20%)/35(10%)/50(20%)
1892,SHORT_ONLY,10:00-10:03,0.0,767.6,767.6,1004.0,45.0%,25(20%)/35(10%)/40(20%)
1889,SHORT_ONLY,10:00-10:03,0.0,676.2,676.2,965.0,45.2%,25(20%)/30(20%)/50(20%)
1883,SHORT_ONLY,10:00-10:03,0.0,719.6,719.6,899.0,47.2%,25(20%)/30(20%)/40(20%)
1886,SHORT_ONLY,10:00-10:03,0.0,682.0,682.0,982.0,45.7%,25(20%)/30(20%)/45(20%)
1880,SHORT_ONLY,10:00-10:03,0.0,754.0,754.0,962.0,42.3%,25(20%)/30(15%)/50(20%)
1877,SHORT_ONLY,10:00-10:03,0.0,762.9,762.9,979.0,43.2%,25(20%)/30(15%)/45(20%)
1871,SHORT_ONLY,10:00-10:03,0.0,831.9,831.9,961.0,42.3%,25(20%)/30(10%)/50(20%)
1874,SHORT_ONLY,10:00-10:03,0.0,807.5,807.5,893.0,45.0%,25(20%)/30(15%)/40(20%)
1868,SHORT_ONLY,10:00-10:03,0.0,843.7,843.7,978.0,43.2%,25(20%)/30(10%)/45(20%)
1865,SHORT_ONLY,10:00-10:03,0.0,895.3,895.3,889.0,45.0%,25(20%)/30(10%)/40(20%)
1862,SHORT_ONLY,10:00-10:03,0.0,614.8,614.8,734.0,46.4%,25(20%)/25(20%)/50(20%)
1859,SHORT_ONLY,10:00-10:03,0.0,681.2,681.2,751.0,47.5%,25(20%)/25(20%)/45(20%)
1856,SHORT_ONLY,10:00-10:03,0.0,732.4,732.4,733.0,49.0%,25(20%)/25(20%)/40(20%)
1850,SHORT_ONLY,10:00-10:03,0.0,738.4,738.4,756.0,42.3%,25(20%)/25(15%)/45(20%)
1853,SHORT_ONLY,10:00-10:03,0.0,666.4,666.4,739.0,40.5%,25(20%)/25(15%)/50(20%)
1847,SHORT_ONLY,10:00-10:03,0.0,798.9,798.9,731.0,45.0%,25(20%)/25(15%)/40(20%)
1844,SHORT_ONLY,10:00-10:03,0.0,717.9,717.9,749.0,40.5%,25(20%)/25(10%)/50(20%)
1838,SHORT_ONLY,10:00-10:03,0.0,865.3,865.3,732.0,45.0%,25(20%)/25(10%)/40(20%)
1841,SHORT_ONLY,10:00-10:03,0.0,795.5,795.5,766.0,42.3%,25(20%)/25(10%)/45(20%)
1835,SHORT_ONLY,10:00-10:03,0.0,682.6,682.6,1079.0,44.1%,25(15%)/40(20%)/50(20%)
1832,SHORT_ONLY,10:00-10:03,0.0,598.9,598.9,1096.0,44.1%,25(15%)/40(20%)/45(20%)
1826,SHORT_ONLY,10:00-10:03,0.0,790.5,790.5,1065.0,44.1%,25(15%)/40(15%)/50(20%)
1829,SHORT_ONLY,10:00-10:03,0.0,554.9,554.9,1109.0,45.0%,25(15%)/40(20%)/40(20%)
1823,SHORT_ONLY,10:00-10:03,0.0,706.7,706.7,1082.0,44.1%,25(15%)/40(15%)/45(20%)
1820,SHORT_ONLY,10:00-10:03,0.0,662.7,662.7,1095.0,45.0%,25(15%)/40(15%)/40(20%)
1814,SHORT_ONLY,10:00-10:03,0.0,815.8,815.8,1068.0,44.1%,25(15%)/40(10%)/45(20%)
1817,SHORT_ONLY,10:00-10:03,0.0,899.5,899.5,1051.0,44.1%,25(15%)/40(10%)/50(20%)
1811,SHORT_ONLY,10:00-10:03,0.0,771.8,771.8,1081.0,45.0%,25(15%)/40(10%)/40(20%)
1808,SHORT_ONLY,10:00-10:03,0.0,829.5,829.5,984.0,47.7%,25(15%)/35(20%)/50(20%)
1805,SHORT_ONLY,10:00-10:03,0.0,745.8,745.8,1001.0,47.7%,25(15%)/35(20%)/45(20%)
1802,SHORT_ONLY,10:00-10:03,0.0,652.1,652.1,1014.0,47.7%,25(15%)/35(20%)/40(20%)
1799,SHORT_ONLY,10:00-10:03,0.0,918.4,918.4,973.0,45.8%,25(15%)/35(15%)/50(20%)
1796,SHORT_ONLY,10:00-10:03,0.0,834.5,834.5,990.0,45.8%,25(15%)/35(15%)/45(20%)
1793,SHORT_ONLY,10:00-10:03,0.0,744.9,744.9,1003.0,46.3%,25(15%)/35(15%)/40(20%)
1790,SHORT_ONLY,10:00-10:03,0.0,1014.4,1014.4,966.0,44.1%,25(15%)/35(10%)/50(20%)
1784,SHORT_ONLY,10:00-10:03,0.0,844.8,844.8,996.0,45.0%,25(15%)/35(10%)/40(20%)
1787,SHORT_ONLY,10:00-10:03,0.0,930.5,930.5,983.0,44.1%,25(15%)/35(10%)/45(20%)
1781,SHORT_ONLY,10:00-10:03,0.0,756.6,756.6,954.0,48.6%,25(15%)/30(20%)/50(20%)
1778,SHORT_ONLY,10:00-10:03,0.0,762.5,762.5,971.0,48.6%,25(15%)/30(20%)/45(20%)
1775,SHORT_ONLY,10:00-10:03,0.0,803.0,803.0,885.0,49.5%,25(15%)/30(20%)/40(20%)
1772,SHORT_ONLY,10:00-10:03,0.0,834.5,834.5,951.0,45.2%,25(15%)/30(15%)/50(20%)
1769,SHORT_ONLY,10:00-10:03,0.0,843.3,843.3,968.0,45.7%,25(15%)/30(15%)/45(20%)
1766,SHORT_ONLY,10:00-10:03,0.0,890.8,890.8,879.0,47.2%,25(15%)/30(15%)/40(20%)
1763,SHORT_ONLY,10:00-10:03,0.0,912.4,912.4,950.0,42.3%,25(15%)/30(10%)/50(20%)
1760,SHORT_ONLY,10:00-10:03,0.0,924.1,924.1,967.0,43.2%,25(15%)/30(10%)/45(20%)
1757,SHORT_ONLY,10:00-10:03,0.0,978.6,978.6,875.0,45.0%,25(15%)/30(10%)/40(20%)
1754,SHORT_ONLY,10:00-10:03,0.0,708.5,708.5,722.0,53.2%,25(15%)/25(20%)/50(20%)
1751,SHORT_ONLY,10:00-10:03,0.0,775.0,775.0,728.0,53.2%,25(15%)/25(20%)/45(20%)
1748,SHORT_ONLY,10:00-10:03,0.0,826.1,826.1,714.0,53.2%,25(15%)/25(20%)/40(20%)
1745,SHORT_ONLY,10:00-10:03,0.0,760.1,760.1,718.0,46.4%,25(15%)/25(15%)/50(20%)
1742,SHORT_ONLY,10:00-10:03,0.0,832.1,832.1,733.0,47.5%,25(15%)/25(15%)/45(20%)
1739,SHORT_ONLY,10:00-10:03,0.0,892.6,892.6,712.0,49.0%,25(15%)/25(15%)/40(20%)
1736,SHORT_ONLY,10:00-10:03,0.0,811.6,811.6,726.0,40.5%,25(15%)/25(10%)/50(20%)
1733,SHORT_ONLY,10:00-10:03,0.0,889.2,889.2,743.0,42.3%,25(15%)/25(10%)/45(20%)
1730,SHORT_ONLY,10:00-10:03,0.0,959.0,959.0,713.0,45.0%,25(15%)/25(10%)/40(20%)
1727,SHORT_ONLY,10:00-10:03,0.0,749.1,749.1,1080.0,44.1%,25(10%)/40(20%)/50(20%)
1724,SHORT_ONLY,10:00-10:03,0.0,665.3,665.3,1097.0,44.1%,25(10%)/40(20%)/45(20%)
1721,SHORT_ONLY,10:00-10:03,0.0,621.3,621.3,1110.0,45.0%,25(10%)/40(20%)/40(20%)
1718,SHORT_ONLY,10:00-10:03,0.0,857.0,857.0,1066.0,44.1%,25(10%)/40(15%)/50(20%)
1715,SHORT_ONLY,10:00-10:03,0.0,773.1,773.1,1083.0,44.1%,25(10%)/40(15%)/45(20%)
1712,SHORT_ONLY,10:00-10:03,0.0,729.1,729.1,1096.0,45.0%,25(10%)/40(15%)/40(20%)
1709,SHORT_ONLY,10:00-10:03,0.0,966.0,966.0,1052.0,44.1%,25(10%)/40(10%)/50(20%)
1706,SHORT_ONLY,10:00-10:03,0.0,882.2,882.2,1069.0,44.1%,25(10%)/40(10%)/45(20%)
1703,SHORT_ONLY,10:00-10:03,0.0,838.2,838.2,1082.0,45.0%,25(10%)/40(10%)/40(20%)
1700,SHORT_ONLY,10:00-10:03,0.0,906.7,906.7,977.0,47.7%,25(10%)/35(20%)/50(20%)
1697,SHORT_ONLY,10:00-10:03,0.0,822.9,822.9,994.0,47.7%,25(10%)/35(20%)/45(20%)
1694,SHORT_ONLY,10:00-10:03,0.0,729.3,729.3,1007.0,47.7%,25(10%)/35(20%)/40(20%)
1691,SHORT_ONLY,10:00-10:03,0.0,995.5,995.5,966.0,47.7%,25(10%)/35(15%)/50(20%)
