實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
2050,LONG_ONLY,10:00-10:30,974.0,0.0,974.0,1046.0,57.1%,25(15%)/45(15%)/60(20%)
2044,LONG_ONLY,10:00-10:30,816.2,0.0,816.2,1036.0,57.1%,25(15%)/45(15%)/50(20%)
2047,LONG_ONLY,10:00-10:30,961.4,0.0,961.4,1020.0,57.1%,25(15%)/45(15%)/55(20%)
2041,LONG_ONLY,10:00-10:30,754.5,0.0,754.5,1061.0,58.3%,25(15%)/45(15%)/45(20%)
2038,LONG_ONLY,10:00-10:30,1082.5,0.0,1082.5,1028.0,57.1%,25(15%)/45(10%)/60(20%)
2035,LONG_ONLY,10:00-10:30,1069.9,0.0,1069.9,1002.0,57.1%,25(15%)/45(10%)/55(20%)
2032,LONG_ONLY,10:00-10:30,924.7,0.0,924.7,1018.0,57.1%,25(15%)/45(10%)/50(20%)
2029,LONG_ONLY,10:00-10:30,867.6,0.0,867.6,1043.0,58.3%,25(15%)/45(10%)/45(20%)
2026,LONG_ONLY,10:00-10:30,995.2,0.0,995.2,1023.0,58.3%,25(15%)/40(15%)/60(20%)
2020,LONG_ONLY,10:00-10:30,837.5,0.0,837.5,1013.0,59.5%,25(15%)/40(15%)/50(20%)
2023,LONG_ONLY,10:00-10:30,982.6,0.0,982.6,997.0,59.5%,25(15%)/40(15%)/55(20%)
2014,LONG_ONLY,10:00-10:30,795.4,0.0,795.4,1024.0,60.7%,25(15%)/40(15%)/40(20%)
2017,LONG_ONLY,10:00-10:30,775.8,0.0,775.8,1038.0,60.7%,25(15%)/40(15%)/45(20%)
2008,LONG_ONLY,10:00-10:30,1088.9,0.0,1088.9,975.0,59.5%,25(15%)/40(10%)/55(20%)
2011,LONG_ONLY,10:00-10:30,1101.5,0.0,1101.5,1001.0,58.3%,25(15%)/40(10%)/60(20%)
2005,LONG_ONLY,10:00-10:30,943.7,0.0,943.7,991.0,59.5%,25(15%)/40(10%)/50(20%)
1999,LONG_ONLY,10:00-10:30,906.2,0.0,906.2,1002.0,60.7%,25(15%)/40(10%)/40(20%)
2002,LONG_ONLY,10:00-10:30,886.6,0.0,886.6,1016.0,60.7%,25(15%)/40(10%)/45(20%)
1996,LONG_ONLY,10:00-10:30,831.8,0.0,831.8,1034.0,57.8%,25(15%)/35(15%)/60(20%)
1993,LONG_ONLY,10:00-10:30,773.4,0.0,773.4,1008.0,59.0%,25(15%)/35(15%)/55(20%)
1990,LONG_ONLY,10:00-10:30,632.2,0.0,632.2,1024.0,59.0%,25(15%)/35(15%)/50(20%)
1987,LONG_ONLY,10:00-10:30,670.8,0.0,670.8,1049.0,60.7%,25(15%)/35(15%)/45(20%)
1981,LONG_ONLY,10:00-10:30,916.0,0.0,916.0,1016.0,57.1%,25(15%)/35(10%)/60(20%)
1978,LONG_ONLY,10:00-10:30,857.6,0.0,857.6,990.0,58.3%,25(15%)/35(10%)/55(20%)
1984,LONG_ONLY,10:00-10:30,690.4,0.0,690.4,1035.0,60.7%,25(15%)/35(15%)/40(20%)
1975,LONG_ONLY,10:00-10:30,716.4,0.0,716.4,1006.0,58.3%,25(15%)/35(10%)/50(20%)
1972,LONG_ONLY,10:00-10:30,763.1,0.0,763.1,1031.0,60.7%,25(15%)/35(10%)/45(20%)
1969,LONG_ONLY,10:00-10:30,782.7,0.0,782.7,1017.0,60.7%,25(15%)/35(10%)/40(20%)
1963,LONG_ONLY,10:00-10:30,950.0,0.0,950.0,982.0,59.8%,25(15%)/30(15%)/55(20%)
1966,LONG_ONLY,10:00-10:30,1008.5,0.0,1008.5,1008.0,58.5%,25(15%)/30(15%)/60(20%)
1954,LONG_ONLY,10:00-10:30,809.5,0.0,809.5,1019.0,62.7%,25(15%)/30(15%)/40(20%)
1960,LONG_ONLY,10:00-10:30,794.5,0.0,794.5,998.0,59.8%,25(15%)/30(15%)/50(20%)
1957,LONG_ONLY,10:00-10:30,798.0,0.0,798.0,1033.0,61.4%,25(15%)/30(15%)/45(20%)
1948,LONG_ONLY,10:00-10:30,1027.7,0.0,1027.7,965.0,59.5%,25(15%)/30(10%)/55(20%)
1951,LONG_ONLY,10:00-10:30,1086.1,0.0,1086.1,991.0,58.3%,25(15%)/30(10%)/60(20%)
1945,LONG_ONLY,10:00-10:30,872.1,0.0,872.1,981.0,59.5%,25(15%)/30(10%)/50(20%)
1939,LONG_ONLY,10:00-10:30,893.8,0.0,893.8,1002.0,61.9%,25(15%)/30(10%)/40(20%)
1942,LONG_ONLY,10:00-10:30,882.2,0.0,882.2,1016.0,61.9%,25(15%)/30(10%)/45(20%)
1936,LONG_ONLY,10:00-10:30,1040.3,0.0,1040.3,1032.0,57.1%,25(10%)/45(15%)/60(20%)
1933,LONG_ONLY,10:00-10:30,1027.7,0.0,1027.7,1006.0,57.1%,25(10%)/45(15%)/55(20%)
1927,LONG_ONLY,10:00-10:30,823.5,0.0,823.5,1047.0,58.3%,25(10%)/45(15%)/45(20%)
1930,LONG_ONLY,10:00-10:30,882.5,0.0,882.5,1022.0,57.1%,25(10%)/45(15%)/50(20%)
1924,LONG_ONLY,10:00-10:30,1148.8,0.0,1148.8,1014.0,57.1%,25(10%)/45(10%)/60(20%)
1921,LONG_ONLY,10:00-10:30,1136.2,0.0,1136.2,988.0,57.1%,25(10%)/45(10%)/55(20%)
1918,LONG_ONLY,10:00-10:30,991.0,0.0,991.0,1004.0,57.1%,25(10%)/45(10%)/50(20%)
1915,LONG_ONLY,10:00-10:30,936.6,0.0,936.6,1029.0,58.3%,25(10%)/45(10%)/45(20%)
1909,LONG_ONLY,10:00-10:30,1051.5,0.0,1051.5,983.0,59.5%,25(10%)/40(15%)/55(20%)
1912,LONG_ONLY,10:00-10:30,1064.0,0.0,1064.0,1009.0,58.3%,25(10%)/40(15%)/60(20%)
1906,LONG_ONLY,10:00-10:30,906.2,0.0,906.2,999.0,59.5%,25(10%)/40(15%)/50(20%)
1903,LONG_ONLY,10:00-10:30,847.2,0.0,847.2,1024.0,60.7%,25(10%)/40(15%)/45(20%)
1900,LONG_ONLY,10:00-10:30,866.9,0.0,866.9,1010.0,60.7%,25(10%)/40(15%)/40(20%)
1897,LONG_ONLY,10:00-10:30,1170.3,0.0,1170.3,987.0,59.5%,25(10%)/40(10%)/60(20%)
1894,LONG_ONLY,10:00-10:30,1157.7,0.0,1157.7,961.0,59.5%,25(10%)/40(10%)/55(20%)
1888,LONG_ONLY,10:00-10:30,958.1,0.0,958.1,1002.0,60.7%,25(10%)/40(10%)/45(20%)
1891,LONG_ONLY,10:00-10:30,1012.5,0.0,1012.5,977.0,59.5%,25(10%)/40(10%)/50(20%)
1885,LONG_ONLY,10:00-10:30,977.7,0.0,977.7,988.0,60.7%,25(10%)/40(10%)/40(20%)
1882,LONG_ONLY,10:00-10:30,903.3,0.0,903.3,1020.0,58.3%,25(10%)/35(15%)/60(20%)
1876,LONG_ONLY,10:00-10:30,703.7,0.0,703.7,1010.0,59.5%,25(10%)/35(15%)/50(20%)
1879,LONG_ONLY,10:00-10:30,844.9,0.0,844.9,994.0,59.5%,25(10%)/35(15%)/55(20%)
1873,LONG_ONLY,10:00-10:30,745.0,0.0,745.0,1035.0,60.7%,25(10%)/35(15%)/45(20%)
1867,LONG_ONLY,10:00-10:30,987.5,0.0,987.5,1002.0,59.0%,25(10%)/35(10%)/60(20%)
1870,LONG_ONLY,10:00-10:30,764.6,0.0,764.6,1021.0,60.7%,25(10%)/35(15%)/40(20%)
1861,LONG_ONLY,10:00-10:30,787.9,0.0,787.9,992.0,59.0%,25(10%)/35(10%)/50(20%)
1864,LONG_ONLY,10:00-10:30,929.1,0.0,929.1,976.0,59.0%,25(10%)/35(10%)/55(20%)
1858,LONG_ONLY,10:00-10:30,837.3,0.0,837.3,1017.0,60.7%,25(10%)/35(10%)/45(20%)
1855,LONG_ONLY,10:00-10:30,856.9,0.0,856.9,1003.0,60.7%,25(10%)/35(10%)/40(20%)
1852,LONG_ONLY,10:00-10:30,1085.8,0.0,1085.8,993.0,60.7%,25(10%)/30(15%)/60(20%)
1849,LONG_ONLY,10:00-10:30,1027.5,0.0,1027.5,967.0,61.9%,25(10%)/30(15%)/55(20%)
1843,LONG_ONLY,10:00-10:30,878.0,0.0,878.0,1018.0,63.1%,25(10%)/30(15%)/45(20%)
1846,LONG_ONLY,10:00-10:30,871.9,0.0,871.9,983.0,61.9%,25(10%)/30(15%)/50(20%)
1840,LONG_ONLY,10:00-10:30,889.6,0.0,889.6,1004.0,63.1%,25(10%)/30(15%)/40(20%)
1837,LONG_ONLY,10:00-10:30,1163.5,0.0,1163.5,976.0,61.0%,25(10%)/30(10%)/60(20%)
1834,LONG_ONLY,10:00-10:30,1105.1,0.0,1105.1,950.0,61.0%,25(10%)/30(10%)/55(20%)
