實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1677,BOTH,10:00-10:30,744.1,2019.2,2763.3,379.0,63.6%,20(10%)/40(15%)/45(20%)
1668,BOTH,10:00-10:30,892.9,2090.1,2983.0,390.0,60.3%,20(10%)/40(10%)/55(20%)
1671,BOTH,10:00-10:30,879.1,1920.7,2799.8,475.0,58.7%,20(10%)/40(10%)/60(20%)
1662,BOTH,10:00-10:30,820.3,2110.7,2931.0,375.0,63.6%,20(10%)/40(10%)/45(20%)
1665,BOTH,10:00-10:30,812.3,2146.7,2959.0,436.0,62.0%,20(10%)/40(10%)/50(20%)
1659,BOTH,10:00-10:30,853.1,1858.7,2711.8,380.0,63.6%,20(10%)/40(10%)/40(20%)
1656,BOTH,10:00-10:30,626.5,1660.9,2287.3,500.0,59.5%,20(10%)/35(15%)/60(20%)
1653,BOTH,10:00-10:30,594.5,1863.1,2457.6,415.0,61.2%,20(10%)/35(15%)/55(20%)
1647,BOTH,10:00-10:30,621.5,1844.1,2465.7,444.0,63.6%,20(10%)/35(15%)/45(20%)
1650,BOTH,10:00-10:30,517.9,1899.9,2417.8,461.0,62.0%,20(10%)/35(15%)/50(20%)
1641,BOTH,10:00-10:30,680.2,1731.3,2411.5,489.0,58.8%,20(10%)/35(10%)/60(20%)
1644,BOTH,10:00-10:30,654.4,1592.1,2246.4,438.0,63.6%,20(10%)/35(15%)/40(20%)
1638,BOTH,10:00-10:30,648.2,1937.1,2585.3,404.0,60.5%,20(10%)/35(10%)/55(20%)
1635,BOTH,10:00-10:30,571.6,1977.5,2549.1,450.0,61.7%,20(10%)/35(10%)/50(20%)
1629,BOTH,10:00-10:30,716.2,1673.3,2389.5,425.0,63.6%,20(10%)/35(10%)/40(20%)
1632,BOTH,10:00-10:30,683.4,1925.3,2608.7,431.0,63.6%,20(10%)/35(10%)/45(20%)
1626,BOTH,10:00-10:30,690.7,1802.6,2493.3,490.0,61.2%,20(10%)/30(15%)/60(20%)
1623,BOTH,10:00-10:30,658.7,2040.7,2699.4,405.0,62.8%,20(10%)/30(15%)/55(20%)
1617,BOTH,10:00-10:30,645.9,1980.4,2626.3,464.0,64.5%,20(10%)/30(15%)/45(20%)
1620,BOTH,10:00-10:30,567.7,2036.2,2603.9,422.0,62.8%,20(10%)/30(15%)/50(20%)
1614,BOTH,10:00-10:30,670.7,1728.4,2399.1,458.0,65.3%,20(10%)/30(15%)/40(20%)
1608,BOTH,10:00-10:30,712.6,2101.7,2814.3,395.0,61.5%,20(10%)/30(10%)/55(20%)
1611,BOTH,10:00-10:30,744.6,1857.3,2601.9,480.0,59.5%,20(10%)/30(10%)/60(20%)
1602,BOTH,10:00-10:30,706.4,2051.7,2758.1,451.0,64.2%,20(10%)/30(10%)/45(20%)
1605,BOTH,10:00-10:30,621.6,2103.9,2725.5,412.0,62.2%,20(10%)/30(10%)/50(20%)
1599,BOTH,10:00-10:30,731.2,1799.7,2530.9,445.0,65.0%,20(10%)/30(10%)/40(20%)
1596,BOTH,10:00-10:30,691.2,1597.8,2289.1,341.0,54.5%,15(15%)/45(15%)/60(20%)
1593,BOTH,10:00-10:30,721.0,1851.9,2572.9,317.0,57.9%,15(15%)/45(15%)/55(20%)
1590,BOTH,10:00-10:30,640.5,1908.5,2548.9,317.0,59.5%,15(15%)/45(15%)/50(20%)
1581,BOTH,10:00-10:30,784.1,1915.5,2699.6,311.0,57.9%,15(15%)/45(10%)/55(20%)
1584,BOTH,10:00-10:30,754.3,1656.8,2411.1,323.0,55.4%,15(15%)/45(10%)/60(20%)
1587,BOTH,10:00-10:30,641.1,1850.1,2491.2,361.0,61.2%,15(15%)/45(15%)/45(20%)
1578,BOTH,10:00-10:30,703.5,1972.0,2675.6,311.0,59.5%,15(15%)/45(10%)/50(20%)
1575,BOTH,10:00-10:30,708.8,1918.2,2626.9,355.0,61.2%,15(15%)/45(10%)/45(20%)
1572,BOTH,10:00-10:30,683.6,1392.1,2075.8,400.0,55.4%,15(15%)/40(15%)/60(20%)
1569,BOTH,10:00-10:30,713.5,1646.2,2359.7,321.0,58.7%,15(15%)/40(15%)/55(20%)
1566,BOTH,10:00-10:30,632.9,1702.8,2335.7,333.0,60.3%,15(15%)/40(15%)/50(20%)
1563,BOTH,10:00-10:30,633.5,1644.4,2277.9,371.0,62.0%,15(15%)/40(15%)/45(20%)
1560,BOTH,10:00-10:30,666.4,1392.4,2058.8,374.0,62.8%,15(15%)/40(15%)/40(20%)
1557,BOTH,10:00-10:30,742.8,1463.2,2206.1,383.0,55.4%,15(15%)/40(10%)/60(20%)
1554,BOTH,10:00-10:30,772.6,1722.0,2494.6,315.0,58.7%,15(15%)/40(10%)/55(20%)
1545,BOTH,10:00-10:30,730.1,1472.7,2202.8,368.0,62.8%,15(15%)/40(10%)/40(20%)
1551,BOTH,10:00-10:30,692.0,1778.5,2470.6,322.0,60.3%,15(15%)/40(10%)/50(20%)
1548,BOTH,10:00-10:30,697.3,1724.7,2421.9,359.0,62.0%,15(15%)/40(10%)/45(20%)
1539,BOTH,10:00-10:30,506.9,1581.6,2088.6,352.0,58.3%,15(15%)/35(15%)/55(20%)
1542,BOTH,10:00-10:30,523.0,1174.1,1697.0,421.0,54.2%,15(15%)/35(15%)/60(20%)
1533,BOTH,10:00-10:30,531.4,1564.5,2095.8,425.0,62.0%,15(15%)/35(15%)/45(20%)
1536,BOTH,10:00-10:30,430.4,1638.2,2068.6,372.0,60.0%,15(15%)/35(15%)/50(20%)
1524,BOTH,10:00-10:30,549.5,1652.0,2201.4,343.0,57.9%,15(15%)/35(10%)/55(20%)
1530,BOTH,10:00-10:30,564.1,1312.5,1876.7,415.0,62.8%,15(15%)/35(15%)/40(20%)
1527,BOTH,10:00-10:30,565.5,1393.2,1958.8,407.0,54.5%,15(15%)/35(10%)/60(20%)
1521,BOTH,10:00-10:30,472.9,1708.5,2181.4,363.0,59.5%,15(15%)/35(10%)/50(20%)
1518,BOTH,10:00-10:30,582.0,1638.5,2220.4,416.0,62.0%,15(15%)/35(10%)/45(20%)
1515,BOTH,10:00-10:30,614.8,1386.5,2001.2,406.0,62.8%,15(15%)/35(10%)/40(20%)
1512,BOTH,10:00-10:30,705.5,1297.2,2002.7,386.0,55.8%,15(15%)/30(15%)/60(20%)
1509,BOTH,10:00-10:30,689.5,1682.6,2372.1,347.0,60.0%,15(15%)/30(15%)/55(20%)
1503,BOTH,10:00-10:30,674.0,1649.7,2323.7,391.0,63.6%,15(15%)/30(15%)/45(20%)
1506,BOTH,10:00-10:30,598.5,1723.4,2321.9,347.0,61.7%,15(15%)/30(15%)/50(20%)
1500,BOTH,10:00-10:30,698.8,1397.7,2096.5,400.0,64.5%,15(15%)/30(15%)/40(20%)
1485,BOTH,10:00-10:30,752.0,1462.0,2214.1,394.0,64.5%,15(15%)/30(10%)/40(20%)
1497,BOTH,10:00-10:30,752.1,1505.0,2257.1,376.0,56.2%,15(15%)/30(10%)/60(20%)
1494,BOTH,10:00-10:30,736.1,1740.2,2476.3,341.0,59.5%,15(15%)/30(10%)/55(20%)
1491,BOTH,10:00-10:30,645.1,1784.2,2429.2,341.0,61.2%,15(15%)/30(10%)/50(20%)
1488,BOTH,10:00-10:30,727.2,1714.0,2441.2,385.0,63.6%,15(15%)/30(10%)/45(20%)
1482,BOTH,10:00-10:30,769.2,1619.5,2388.8,340.0,55.4%,15(10%)/45(15%)/60(20%)
1479,BOTH,10:00-10:30,799.0,1875.2,2674.2,291.0,57.9%,15(10%)/45(15%)/55(20%)
1476,BOTH,10:00-10:30,718.5,1931.8,2650.2,295.0,59.5%,15(10%)/45(15%)/50(20%)
1473,BOTH,10:00-10:30,721.9,1875.0,2596.9,335.0,61.2%,15(10%)/45(15%)/45(20%)
1467,BOTH,10:00-10:30,862.1,1938.7,2800.8,285.0,57.9%,15(10%)/45(10%)/55(20%)
1470,BOTH,10:00-10:30,832.3,1678.5,2510.8,324.0,55.4%,15(10%)/45(10%)/60(20%)
1464,BOTH,10:00-10:30,781.5,1995.3,2776.8,285.0,59.5%,15(10%)/45(10%)/50(20%)
1461,BOTH,10:00-10:30,789.5,1943.1,2732.6,329.0,61.2%,15(10%)/45(10%)/45(20%)
1458,BOTH,10:00-10:30,761.8,1413.8,2175.6,399.0,55.4%,15(10%)/40(15%)/60(20%)
1455,BOTH,10:00-10:30,791.5,1669.5,2461.0,314.0,58.7%,15(10%)/40(15%)/55(20%)
1449,BOTH,10:00-10:30,714.4,1669.3,2383.7,314.0,62.0%,15(10%)/40(15%)/45(20%)
1452,BOTH,10:00-10:30,711.0,1726.0,2437.0,334.0,60.3%,15(10%)/40(15%)/50(20%)
1446,BOTH,10:00-10:30,747.1,1417.3,2164.5,314.0,62.8%,15(10%)/40(15%)/40(20%)
1443,BOTH,10:00-10:30,822.9,1485.0,2307.9,381.0,55.4%,15(10%)/40(10%)/60(20%)
1434,BOTH,10:00-10:30,780.1,1749.6,2529.7,298.0,62.0%,15(10%)/40(10%)/45(20%)
1440,BOTH,10:00-10:30,852.7,1745.2,2597.9,296.0,58.7%,15(10%)/40(10%)/55(20%)
1437,BOTH,10:00-10:30,772.1,1801.8,2573.9,322.0,60.3%,15(10%)/40(10%)/50(20%)
1431,BOTH,10:00-10:30,812.9,1497.6,2310.5,306.0,62.8%,15(10%)/40(10%)/40(20%)
1428,BOTH,10:00-10:30,597.6,1195.7,1793.3,420.0,54.5%,15(10%)/35(15%)/60(20%)
1419,BOTH,10:00-10:30,608.8,1591.0,2199.8,371.0,62.0%,15(10%)/35(15%)/45(20%)
1425,BOTH,10:00-10:30,581.6,1606.5,2188.1,335.0,58.7%,15(10%)/35(15%)/55(20%)
1422,BOTH,10:00-10:30,505.1,1663.0,2168.1,347.0,60.3%,15(10%)/35(15%)/50(20%)
1413,BOTH,10:00-10:30,642.0,1416.6,2058.6,405.0,55.0%,15(10%)/35(10%)/60(20%)
1416,BOTH,10:00-10:30,641.5,1339.0,1980.6,361.0,62.8%,15(10%)/35(15%)/40(20%)
1407,BOTH,10:00-10:30,549.4,1733.4,2282.8,336.0,60.0%,15(10%)/35(10%)/50(20%)
1410,BOTH,10:00-10:30,626.0,1676.8,2302.8,320.0,58.3%,15(10%)/35(10%)/55(20%)
1404,BOTH,10:00-10:30,661.2,1665.0,2326.2,361.0,62.0%,15(10%)/35(10%)/45(20%)
1401,BOTH,10:00-10:30,694.0,1413.0,2107.0,351.0,62.8%,15(10%)/35(10%)/40(20%)
1398,BOTH,10:00-10:30,785.8,1319.5,2105.2,387.0,56.2%,15(10%)/30(15%)/60(20%)
1395,BOTH,10:00-10:30,769.8,1708.2,2477.9,302.0,60.3%,15(10%)/30(15%)/55(20%)
1392,BOTH,10:00-10:30,678.8,1750.5,2429.2,330.0,62.0%,15(10%)/30(15%)/50(20%)
1386,BOTH,10:00-10:30,781.8,1426.5,2208.2,343.0,64.5%,15(10%)/30(15%)/40(20%)
1389,BOTH,10:00-10:30,757.0,1678.5,2435.4,334.0,63.6%,15(10%)/30(15%)/45(20%)
1380,BOTH,10:00-10:30,818.2,1765.8,2584.0,292.0,60.0%,15(10%)/30(10%)/55(20%)
1383,BOTH,10:00-10:30,834.2,1529.0,2363.2,377.0,56.7%,15(10%)/30(10%)/60(20%)
1377,BOTH,10:00-10:30,727.2,1811.2,2538.4,320.0,61.7%,15(10%)/30(10%)/50(20%)
1374,BOTH,10:00-10:30,812.0,1742.8,2554.8,327.0,63.6%,15(10%)/30(10%)/45(20%)
1371,BOTH,10:00-10:30,836.8,1490.8,2327.6,336.0,64.5%,15(10%)/30(10%)/40(20%)
1368,BOTH,09:00-10:00,1030.6,-476.6,554.0,1357.0,60.2%,25(15%)/45(15%)/60(20%)
1362,BOTH,09:00-10:00,771.6,-603.5,168.2,1393.0,60.2%,25(15%)/45(15%)/50(20%)
1365,BOTH,09:00-10:00,905.0,-429.1,475.9,1362.0,60.2%,25(15%)/45(15%)/55(20%)
1359,BOTH,09:00-10:00,711.6,-554.1,157.4,1397.0,60.5%,25(15%)/45(15%)/45(20%)
1353,BOTH,09:00-10:00,983.0,-325.9,657.0,1357.0,59.7%,25(15%)/45(10%)/55(20%)
1356,BOTH,09:00-10:00,1108.6,-373.6,735.0,1352.0,59.7%,25(15%)/45(10%)/60(20%)
1350,BOTH,09:00-10:00,849.6,-500.4,349.2,1388.0,59.7%,25(15%)/45(10%)/50(20%)
1347,BOTH,09:00-10:00,789.6,-446.6,343.1,1392.0,60.5%,25(15%)/45(10%)/45(20%)
1341,BOTH,09:00-10:00,969.2,-415.8,553.5,1372.0,61.5%,25(15%)/40(15%)/55(20%)
1344,BOTH,09:00-10:00,1094.8,-569.4,525.5,1367.0,60.7%,25(15%)/40(15%)/60(20%)
1338,BOTH,09:00-10:00,866.9,-590.2,276.6,1403.0,61.5%,25(15%)/40(15%)/50(20%)
1335,BOTH,09:00-10:00,806.9,-540.9,265.9,1407.0,61.8%,25(15%)/40(15%)/45(20%)
1332,BOTH,09:00-10:00,906.6,-267.0,639.6,1290.0,64.5%,25(15%)/40(15%)/40(20%)
1329,BOTH,09:00-10:00,1163.1,-485.6,677.5,1363.0,59.7%,25(15%)/40(10%)/60(20%)
1326,BOTH,09:00-10:00,1037.5,-327.6,709.9,1368.0,60.5%,25(15%)/40(10%)/55(20%)
1323,BOTH,09:00-10:00,935.1,-502.1,433.1,1399.0,60.5%,25(15%)/40(10%)/50(20%)
