實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
1005,BOTH,12:00-13:00,491.5,-66.3,425.2,598.0,47.3%,25(10%)/45(15%)/55(20%)
1008,BOTH,12:00-13:00,513.9,-41.5,472.4,601.0,47.3%,25(10%)/45(15%)/60(20%)
999,BOTH,12:00-13:00,617.1,-112.9,504.2,474.0,48.2%,25(10%)/45(15%)/45(20%)
1002,BOTH,12:00-13:00,624.9,-58.1,566.8,474.0,48.2%,25(10%)/45(15%)/50(20%)
993,BOTH,12:00-13:00,527.5,-28.6,498.9,582.0,47.3%,25(10%)/45(10%)/55(20%)
996,BOTH,12:00-13:00,549.9,-3.8,546.1,585.0,47.3%,25(10%)/45(10%)/60(20%)
987,BOTH,12:00-13:00,653.1,-75.2,577.9,472.0,48.2%,25(10%)/45(10%)/45(20%)
990,BOTH,12:00-13:00,660.9,-20.4,640.5,472.0,48.2%,25(10%)/45(10%)/50(20%)
981,BOTH,12:00-13:00,462.2,-87.3,374.9,591.0,47.3%,25(10%)/40(15%)/55(20%)
984,BOTH,12:00-13:00,484.6,-62.5,422.1,594.0,47.3%,25(10%)/40(15%)/60(20%)
975,BOTH,12:00-13:00,587.9,-133.9,453.9,474.0,48.2%,25(10%)/40(15%)/45(20%)
978,BOTH,12:00-13:00,595.6,-79.2,516.5,474.0,48.2%,25(10%)/40(15%)/50(20%)
969,BOTH,12:00-13:00,526.4,-23.5,502.9,579.0,47.3%,25(10%)/40(10%)/60(20%)
972,BOTH,12:00-13:00,554.5,-156.3,398.1,474.0,48.2%,25(10%)/40(15%)/40(20%)
966,BOTH,12:00-13:00,504.0,-48.3,455.7,576.0,47.3%,25(10%)/40(10%)/55(20%)
963,BOTH,12:00-13:00,637.4,-40.1,597.3,472.0,48.2%,25(10%)/40(10%)/50(20%)
957,BOTH,12:00-13:00,596.2,-117.3,478.9,472.0,48.2%,25(10%)/40(10%)/40(20%)
960,BOTH,12:00-13:00,629.6,-94.9,534.7,472.0,48.2%,25(10%)/40(10%)/45(20%)
951,BOTH,12:00-13:00,395.6,-65.0,330.6,587.0,49.1%,25(10%)/35(15%)/55(20%)
954,BOTH,12:00-13:00,417.9,-40.2,377.8,590.0,49.1%,25(10%)/35(15%)/60(20%)
945,BOTH,12:00-13:00,521.1,-111.6,409.6,474.0,50.0%,25(10%)/35(15%)/45(20%)
948,BOTH,12:00-13:00,529.0,-56.8,472.1,474.0,50.0%,25(10%)/35(15%)/50(20%)
939,BOTH,12:00-13:00,457.6,-1.6,456.0,576.0,49.1%,25(10%)/35(10%)/60(20%)
942,BOTH,12:00-13:00,487.8,-134.0,353.8,474.0,50.0%,25(10%)/35(15%)/40(20%)
933,BOTH,12:00-13:00,568.6,-18.2,550.4,472.0,50.0%,25(10%)/35(10%)/50(20%)
936,BOTH,12:00-13:00,435.2,-26.4,408.8,573.0,49.1%,25(10%)/35(10%)/55(20%)
927,BOTH,12:00-13:00,527.4,-95.4,432.0,472.0,50.0%,25(10%)/35(10%)/40(20%)
930,BOTH,12:00-13:00,560.8,-73.0,487.8,472.0,50.0%,25(10%)/35(10%)/45(20%)
924,BOTH,12:00-13:00,426.4,21.5,447.9,710.0,49.6%,20(10%)/45(15%)/60(20%)
921,BOTH,12:00-13:00,404.1,-3.3,400.8,707.0,49.6%,20(10%)/45(15%)/55(20%)
915,BOTH,12:00-13:00,529.6,-49.9,479.8,542.0,50.4%,20(10%)/45(15%)/45(20%)
918,BOTH,12:00-13:00,537.5,4.9,542.4,544.0,50.4%,20(10%)/45(15%)/50(20%)
909,BOTH,12:00-13:00,442.4,34.4,476.8,691.0,49.6%,20(10%)/45(10%)/55(20%)
912,BOTH,12:00-13:00,464.8,59.2,524.0,694.0,49.6%,20(10%)/45(10%)/60(20%)
906,BOTH,12:00-13:00,575.8,42.6,618.4,528.0,50.4%,20(10%)/45(10%)/50(20%)
903,BOTH,12:00-13:00,568.0,-12.2,555.8,526.0,50.4%,20(10%)/45(10%)/45(20%)
