實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
5669,SHORT_ONLY,13:00-13:02,0.0,16.8,16.8,959.0,34.8%,25(20%)/45(20%)/60(20%)
5663,SHORT_ONLY,13:00-13:02,0.0,26.0,26.0,940.0,34.8%,25(20%)/45(20%)/50(20%)
5666,SHORT_ONLY,13:00-13:02,0.0,48.4,48.4,922.0,34.8%,25(20%)/45(20%)/55(20%)
5657,SHORT_ONLY,13:00-13:02,0.0,59.5,59.5,939.0,34.8%,25(20%)/45(15%)/60(20%)
5660,SHORT_ONLY,13:00-13:02,0.0,-13.0,-13.0,963.0,34.8%,25(20%)/45(20%)/45(20%)
5651,SHORT_ONLY,13:00-13:02,0.0,68.7,68.7,920.0,34.8%,25(20%)/45(15%)/50(20%)
5654,SHORT_ONLY,13:00-13:02,0.0,91.0,91.0,914.0,34.8%,25(20%)/45(15%)/55(20%)
5645,SHORT_ONLY,13:00-13:02,0.0,102.1,102.1,919.0,34.8%,25(20%)/45(10%)/60(20%)
5648,SHORT_ONLY,13:00-13:02,0.0,29.6,29.6,946.0,34.8%,25(20%)/45(15%)/45(20%)
5639,SHORT_ONLY,13:00-13:02,0.0,111.3,111.3,910.0,34.8%,25(20%)/45(10%)/50(20%)
5642,SHORT_ONLY,13:00-13:02,0.0,133.7,133.7,910.0,34.8%,25(20%)/45(10%)/55(20%)
5633,SHORT_ONLY,13:00-13:02,0.0,78.6,78.6,934.0,35.9%,25(20%)/40(20%)/60(20%)
5636,SHORT_ONLY,13:00-13:02,0.0,72.3,72.3,942.0,34.8%,25(20%)/45(10%)/45(20%)
5627,SHORT_ONLY,13:00-13:02,0.0,87.8,87.8,915.0,35.9%,25(20%)/40(20%)/50(20%)
5630,SHORT_ONLY,13:00-13:02,0.0,110.2,110.2,897.0,35.9%,25(20%)/40(20%)/55(20%)
5621,SHORT_ONLY,13:00-13:02,0.0,91.6,91.6,928.0,35.9%,25(20%)/40(20%)/40(20%)
5624,SHORT_ONLY,13:00-13:02,0.0,48.8,48.8,938.0,35.9%,25(20%)/40(20%)/45(20%)
5615,SHORT_ONLY,13:00-13:02,0.0,154.7,154.7,875.0,35.9%,25(20%)/40(15%)/55(20%)
5618,SHORT_ONLY,13:00-13:02,0.0,123.0,123.0,912.0,35.9%,25(20%)/40(15%)/60(20%)
5609,SHORT_ONLY,13:00-13:02,0.0,93.2,93.2,916.0,35.9%,25(20%)/40(15%)/45(20%)
5612,SHORT_ONLY,13:00-13:02,0.0,132.2,132.2,893.0,35.9%,25(20%)/40(15%)/50(20%)
5603,SHORT_ONLY,13:00-13:02,0.0,167.5,167.5,892.0,35.9%,25(20%)/40(10%)/60(20%)
5606,SHORT_ONLY,13:00-13:02,0.0,136.1,136.1,906.0,35.9%,25(20%)/40(15%)/40(20%)
5597,SHORT_ONLY,13:00-13:02,0.0,176.7,176.7,873.0,35.9%,25(20%)/40(10%)/50(20%)
5600,SHORT_ONLY,13:00-13:02,0.0,199.1,199.1,860.0,35.9%,25(20%)/40(10%)/55(20%)
5591,SHORT_ONLY,13:00-13:02,0.0,180.5,180.5,886.0,35.9%,25(20%)/40(10%)/40(20%)
5594,SHORT_ONLY,13:00-13:02,0.0,137.7,137.7,896.0,35.9%,25(20%)/40(10%)/45(20%)
5585,SHORT_ONLY,13:00-13:02,0.0,134.0,134.0,853.0,37.0%,25(20%)/35(20%)/55(20%)
5588,SHORT_ONLY,13:00-13:02,0.0,102.4,102.4,856.0,37.0%,25(20%)/35(20%)/60(20%)
