實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
5668,LONG_ONLY,13:00-13:02,-862.6,0.0,-862.6,2214.6,35.6%,25(20%)/45(20%)/60(20%)
5662,LONG_ONLY,13:00-13:02,-689.8,0.0,-689.8,1962.8,36.7%,25(20%)/45(20%)/50(20%)
5665,LONG_ONLY,13:00-13:02,-806.6,0.0,-806.6,2098.6,35.6%,25(20%)/45(20%)/55(20%)
5656,LONG_ONLY,13:00-13:02,-819.0,0.0,-819.0,2136.0,35.6%,25(20%)/45(15%)/60(20%)
5659,LONG_ONLY,13:00-13:02,-696.4,0.0,-696.4,1970.4,36.7%,25(20%)/45(20%)/45(20%)
5650,LONG_ONLY,13:00-13:02,-646.2,0.0,-646.2,1886.2,36.7%,25(20%)/45(15%)/50(20%)
5653,LONG_ONLY,13:00-13:02,-763.0,0.0,-763.0,2020.0,35.6%,25(20%)/45(15%)/55(20%)
5644,LONG_ONLY,13:00-13:02,-775.4,0.0,-775.4,2058.4,35.6%,25(20%)/45(10%)/60(20%)
5647,LONG_ONLY,13:00-13:02,-652.8,0.0,-652.8,1893.8,36.7%,25(20%)/45(15%)/45(20%)
5638,LONG_ONLY,13:00-13:02,-602.6,0.0,-602.6,1810.6,36.7%,25(20%)/45(10%)/50(20%)
5641,LONG_ONLY,13:00-13:02,-719.4,0.0,-719.4,1942.4,35.6%,25(20%)/45(10%)/55(20%)
5632,LONG_ONLY,13:00-13:02,-955.4,0.0,-955.4,2371.4,35.6%,25(20%)/40(20%)/60(20%)
5635,LONG_ONLY,13:00-13:02,-609.2,0.0,-609.2,1818.2,36.7%,25(20%)/45(10%)/45(20%)
5626,LONG_ONLY,13:00-13:02,-782.6,0.0,-782.6,2119.6,36.7%,25(20%)/40(20%)/50(20%)
5629,LONG_ONLY,13:00-13:02,-899.4,0.0,-899.4,2255.4,35.6%,25(20%)/40(20%)/55(20%)
5620,LONG_ONLY,13:00-13:02,-882.0,0.0,-882.0,2284.0,36.7%,25(20%)/40(20%)/40(20%)
5623,LONG_ONLY,13:00-13:02,-789.2,0.0,-789.2,2127.2,36.7%,25(20%)/40(20%)/45(20%)
5614,LONG_ONLY,13:00-13:02,-861.6,0.0,-861.6,2185.6,35.6%,25(20%)/40(15%)/55(20%)
5617,LONG_ONLY,13:00-13:02,-917.6,0.0,-917.6,2301.6,35.6%,25(20%)/40(15%)/60(20%)
5608,LONG_ONLY,13:00-13:02,-751.4,0.0,-751.4,2059.4,36.7%,25(20%)/40(15%)/45(20%)
5611,LONG_ONLY,13:00-13:02,-744.8,0.0,-744.8,2051.8,36.7%,25(20%)/40(15%)/50(20%)
5602,LONG_ONLY,13:00-13:02,-879.8,0.0,-879.8,2233.8,35.6%,25(20%)/40(10%)/60(20%)
5605,LONG_ONLY,13:00-13:02,-844.2,0.0,-844.2,2216.2,36.7%,25(20%)/40(15%)/40(20%)
5596,LONG_ONLY,13:00-13:02,-707.0,0.0,-707.0,1986.0,36.7%,25(20%)/40(10%)/50(20%)
5599,LONG_ONLY,13:00-13:02,-823.8,0.0,-823.8,2117.8,35.6%,25(20%)/40(10%)/55(20%)
5593,LONG_ONLY,13:00-13:02,-713.6,0.0,-713.6,1993.6,36.7%,25(20%)/40(10%)/45(20%)
5590,LONG_ONLY,13:00-13:02,-806.4,0.0,-806.4,2150.4,36.7%,25(20%)/40(10%)/40(20%)
5584,LONG_ONLY,13:00-13:02,-881.8,0.0,-881.8,2186.8,36.7%,25(20%)/35(20%)/55(20%)
5587,LONG_ONLY,13:00-13:02,-937.8,0.0,-937.8,2302.8,36.7%,25(20%)/35(20%)/60(20%)
5578,LONG_ONLY,13:00-13:02,-771.6,0.0,-771.6,2058.6,37.8%,25(20%)/35(20%)/45(20%)
5581,LONG_ONLY,13:00-13:02,-765.0,0.0,-765.0,2051.0,37.8%,25(20%)/35(20%)/50(20%)
5572,LONG_ONLY,13:00-13:02,-905.5,0.0,-905.5,2242.6,36.7%,25(20%)/35(15%)/60(20%)
5575,LONG_ONLY,13:00-13:02,-864.4,0.0,-864.4,2215.4,37.8%,25(20%)/35(20%)/40(20%)
5566,LONG_ONLY,13:00-13:02,-732.8,0.0,-732.8,1992.8,37.8%,25(20%)/35(15%)/50(20%)
5569,LONG_ONLY,13:00-13:02,-849.5,0.0,-849.5,2126.6,36.7%,25(20%)/35(15%)/55(20%)
5560,LONG_ONLY,13:00-13:02,-832.1,0.0,-832.1,2157.2,37.8%,25(20%)/35(15%)/40(20%)
5563,LONG_ONLY,13:00-13:02,-739.4,0.0,-739.4,2000.3,37.8%,25(20%)/35(15%)/45(20%)
5554,LONG_ONLY,13:00-13:02,-810.1,0.0,-810.1,2054.1,36.7%,25(20%)/35(10%)/55(20%)
5557,LONG_ONLY,13:00-13:02,-866.1,0.0,-866.1,2170.1,36.7%,25(20%)/35(10%)/60(20%)
5548,LONG_ONLY,13:00-13:02,-699.9,0.0,-699.9,1929.9,37.8%,25(20%)/35(10%)/45(20%)
5551,LONG_ONLY,13:00-13:02,-693.3,0.0,-693.3,1922.3,37.8%,25(20%)/35(10%)/50(20%)
5542,LONG_ONLY,13:00-13:02,-825.6,0.0,-825.6,2147.7,35.6%,25(15%)/45(20%)/60(20%)
5545,LONG_ONLY,13:00-13:02,-792.7,0.0,-792.7,2086.7,37.8%,25(20%)/35(10%)/40(20%)
5536,LONG_ONLY,13:00-13:02,-652.9,0.0,-652.9,1896.8,36.7%,25(15%)/45(20%)/50(20%)
5539,LONG_ONLY,13:00-13:02,-769.6,0.0,-769.6,2031.7,35.6%,25(15%)/45(20%)/55(20%)
5530,LONG_ONLY,13:00-13:02,-782.0,0.0,-782.0,2069.1,35.6%,25(15%)/45(15%)/60(20%)
5533,LONG_ONLY,13:00-13:02,-659.5,0.0,-659.5,1904.5,36.7%,25(15%)/45(20%)/45(20%)
5524,LONG_ONLY,13:00-13:02,-609.2,0.0,-609.2,1820.2,36.7%,25(15%)/45(15%)/50(20%)
5527,LONG_ONLY,13:00-13:02,-726.0,0.0,-726.0,1953.0,35.6%,25(15%)/45(15%)/55(20%)
5518,LONG_ONLY,13:00-13:02,-738.5,0.0,-738.5,1991.5,35.6%,25(15%)/45(10%)/60(20%)
5521,LONG_ONLY,13:00-13:02,-615.9,0.0,-615.9,1827.8,36.7%,25(15%)/45(15%)/45(20%)
5512,LONG_ONLY,13:00-13:02,-565.6,0.0,-565.6,1744.7,36.7%,25(15%)/45(10%)/50(20%)
5515,LONG_ONLY,13:00-13:02,-682.5,0.0,-682.5,1875.5,35.6%,25(15%)/45(10%)/55(20%)
5506,LONG_ONLY,13:00-13:02,-918.5,0.0,-918.5,2304.4,35.6%,25(15%)/40(20%)/60(20%)
5509,LONG_ONLY,13:00-13:02,-572.2,0.0,-572.2,1752.2,36.7%,25(15%)/45(10%)/45(20%)
5500,LONG_ONLY,13:00-13:02,-745.6,0.0,-745.6,2053.7,36.7%,25(15%)/40(20%)/50(20%)
5503,LONG_ONLY,13:00-13:02,-862.5,0.0,-862.5,2188.4,35.6%,25(15%)/40(20%)/55(20%)
